Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
MCOL IJ Equity,PRIMA ANDALAN MA,ID,Common Stock,1.19B,1.16B,1.23B,1k,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,--,--
JSW PW Equity,JSW,PL,Common Stock,1.17B,4.32B,8.95B,32k,"Oil, Gas and Coal",Coal,Metals & Mining,Steel,Metals & Mining,Coal Mining,--,--
601121 CH Equity,XINJIANG BAODI-A,CN,Common Stock,1.15B,252.03M,1.45B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Mining Services,--,--
BCI AU Equity,BCI MINERALS LTD,AU,Common Stock,1.14B,5.80M,1.20B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Iron,Iron Ore Mining,--
CMP US Equity,COMPASS MINERALS,US,Common Stock,1.14B,1.70B,2.36B,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
SSH GR Equity,SUEDWEST SALZWK,DE,Common Stock,1.13B,553.27M,868.40M,1k,Industrial Metals and Mining,General Mining,Food Products,Packaged Foods & Meats,Metals & Mining,Mineral & Precious Stone Mining,--,--
5602 JP Equity,KURIMOTO,JP,Common Stock,1.13B,1.28B,1.62B,--,Industrial Metals and Mining,Metal Fabricating,Metals & Mining,Steel,Metals & Mining,Iron,Iron Foundries,--
600180 CH Equity,CCS SUPPLY CHA-A,CN,Common Stock,1.10B,6.64B,6.92B,--,"Oil, Gas and Coal",Coal,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
600758 CH Equity,LIAONING ENERG-A,CN,Common Stock,1.09B,1.16B,3.01B,--,"Oil, Gas and Coal",Coal,Metals & Mining,Steel,Metals & Mining,Coal Mining,Thermal Coal,--
5009 TT Equity,GLORIA MATERIAL,TW,Common Stock,1.08B,607.62M,1.77B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Foundries,--
600121 CH Equity,ZHENGZHOU COAL-A,CN,Common Stock,1.07B,886.13M,3.09B,--,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Thermal Coal,--
ELSC IN Equity,ELECTROSTEEL CAS,IN,Common Stock,1.07B,1.32B,1.82B,3k,Industrial Metals and Mining,Iron and Steel,Building Products,Building Products,Metals & Mining,Iron,Iron Foundries,--
NICL IJ Equity,PAM MINERAL TBK,ID,Common Stock,1.05B,137.96M,104.39M,371,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
TGA SJ Equity,THUNGELA RESOURC,ZA,Common Stock,1.05B,2.94B,4.11B,--,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,--,--
CRML US Equity,CRITICAL METALS,AT,Common Stock,1.04B,0,235.58M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
INDY IJ Equity,INDIKA ENERGY,ID,Common Stock,1.02B,3.71B,4.79B,4k,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Thermal Coal,--
SGML CN Equity,SIGMA LITHIUM CO,BR,Common Stock,1.02B,231.08M,528.71M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
SXC US Equity,SUNCOKE ENERGY I,US,Common Stock,1.02B,2.94B,2.70B,--,"Oil, Gas and Coal",Coal,Metals & Mining,Steel,Metals & Mining,Coal Mining,Metallurgical Coal,--
AMRK US Equity,A-MARK PRECIOUS,US,Common Stock,1.00B,16.96B,3.37B,--,Retailers,Specialty Retailers,Distributors,Distributors,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
IMFA IN Equity,INDIAN METALS,IN,Common Stock,994.49M,459.97M,595.21M,2k,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Foundries,--
605086 CH Equity,LONGYAN KAOLIN-A,CN,Common Stock,966.84M,67.73M,291.09M,--,Construction and Materials,Building Materials: Other,Construction Materials,Construction Materials,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Clay
GROY US Equity,GOLD ROYALTY COR,CA,Common Stock,948.51M,15.32M,1.19B,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Mining Services,--,--
600725 CH Equity,YUNNAN YUNWEI-A,CN,Common Stock,945.06M,159.85M,83.81M,--,"Oil, Gas and Coal",Coal,Metals & Mining,Steel,Metals & Mining,Coal Mining,--,--
TOBA IJ Equity,TBS ENERGI UTAMA,ID,Common Stock,943.04M,675.90M,1.45B,3k,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,--,--
MDI CN Equity,MAJOR DRILLING,CA,Common Stock,942.54M,803.13M,813.84M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mining Services,Metals Support Services,--
BRE AU Equity,BRAZILIAN RARE E,AU,Common Stock,936.27M,0,86.09M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
BSSR IJ Equity,BARAMULTI SUKSES,ID,Common Stock,935.74M,1.44B,619.43M,713,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,--,--
VSNMD TI Equity,VISNE MADENCILIK,TR,Common Stock,934.97M,51.52M,124.36M,263,Construction and Materials,Building Materials: Other,Construction Materials,Construction Materials,Metals & Mining,Mining Services,--,--
600792 CH Equity,YUNNAN COAL EN-A,CN,Common Stock,912.56M,1.41B,2.18B,--,Chemicals,Chemicals: Diversified,Chemicals,Commodity Chemicals,Metals & Mining,Coal Mining,Metallurgical Coal,--
SLI CN Equity,STANDARD LITHIUM,CA,Common Stock,898.45M,0,430.59M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
000571 CH Equity,SUNDIRO HOLDIN-A,CN,Common Stock,895.46M,172.94M,577.40M,--,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Thermal Coal,--
MAH AU Equity,MACMAHON HLDGS,AU,Common Stock,883.54M,2.43B,1.76B,10k,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mining Services,--,--
1518 JP Equity,MITSUI MATSUSHIM,JP,Common Stock,882.81M,609.98M,1.26B,--,"Oil, Gas and Coal",Coal,Industrial Conglomerates,Industrial Conglomerates,Metals & Mining,Coal Mining,--,--
EUBG US Equity,ENTREPRENEUR UNI,US,Common Stock,870.47M,0,64.02k,--,Investment Banking and Brokerage Services,Diversified Financial Services,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mining Services,--,--
POTASIOA CI Equity,POTASIOS CHILE-A,CL,Common Stock,824.13M,0,1.43B,--,Chemicals,Chemicals: Diversified,Capital Markets,Asset Management & Custody Banks,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,"Potash, Soda, Borate"
LAR CN Equity,LITHIUM ARGENTIN,CA,Common Stock,807.56M,0,1.83B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
PRE LN Equity,PENSANA PLC,GB,Common Stock,803.74M,0,111.73M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Rare Earth
DEWA IJ Equity,DARMA HENWA,ID,Common Stock,792.35M,576.92M,875.45M,3k,"Oil, Gas and Coal",Coal,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Coal Mining,Thermal Coal,Bitum Coal & Lignite Surface
NB US Equity,NIOCORP DEVELOPM,US,Common Stock,780.99M,0,66.67M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Rare Earth
ISO CN Equity,ISOENERGY LTD,CA,Common Stock,763.37M,0,382.95M,--,Industrial Metals and Mining,Nonferrous Metals,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Mineral & Precious Stone Mining,--,--
KKIL IN Equity,KIRLOSKAR INDUST,IN,Common Stock,757.77M,1.19B,2.18B,35,Industrial Metals and Mining,Metal Fabricating,Metals & Mining,Steel,Metals & Mining,Iron,Iron Foundries,--
GERL SP Equity,GEO ENERGY,SG,Common Stock,750.06M,609.54M,1.65B,--,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Thermal Coal,--
ABMM IJ Equity,ABM INVESTAMA TB,ID,Common Stock,724.05M,1.82B,3.39B,11k,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Mining Services,--,--
600714 CH Equity,QINGHAI JINRUI-A,CN,Common Stock,713.25M,72.29M,178.91M,--,Chemicals,Chemicals: Diversified,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Mineral & Precious Stone Mining,--,--
TTL MO Equity,TAVANTOLGOI JSC,MN,Common Stock,679.11M,131.47M,63.89M,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
FXPO LN Equity,FERREXPO PLC,CH,Common Stock,668.79M,1.42B,1.92B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
521 HK Equity,CWT INTERNATIONA,HK,Common Stock,644.67M,7.56B,5.75B,6k,Electronic and Electrical Equipment,Electrical Components,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
SMI AU Equity,SANTANA MINERALS,AU,Common Stock,635.97M,0,69.78M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Mining Services,--,--
002667 CH Equity,WILLING NEW EN-A,CN,Common Stock,615.37M,112.25M,368.59M,--,Industrial Metals and Mining,Nonferrous Metals,Machinery,Industrial Machinery & Supplies & Components,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
SYA AU Equity,SAYONA MINING LT,AU,Common Stock,597.94M,223.36M,652.71M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
ABAT US Equity,AMERICAN BATTERY,US,Common Stock,590.60M,6.63M,128.49M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
MEK AU Equity,MEEKA METALS LTD,AU,Common Stock,584.14M,0,35.45M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Mineral & Precious Stone Mining,--,--
MMI AU Equity,METRO MINING LTD,AU,Common Stock,555.05M,307.34M,243.21M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Coal Mining,Thermal Coal,--
ALRASHEE AB Equity,MOHAMMED HADI AL,SA,Common Stock,521.90M,124.08M,135.47M,--,Industrial Materials,Diversified Materials,Construction Materials,Construction Materials,Metals & Mining,Mining Services,Non-Metallic Mining Support,--
HSP LN Equity,HARGREAVES SERVI,GB,Common Stock,516.26M,525.07M,662.26M,1k,General Industrials,Diversified Industrials,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,--,--
NOU CN Equity,NOUVEAU MONDE GR,CA,Common Stock,513.17M,0,229.32M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
600408 CH Equity,SHANXI ANTAI -A,CN,Common Stock,503.95M,1.41B,1.02B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Coal Mining,Metallurgical Coal,--
OMDC IN Equity,ORISSA MINERALS,IN,Common Stock,503.09M,11.73M,100.72M,207,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
TLO CN Equity,TALON METALS COR,CA,Common Stock,495.55M,0,290.43M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
BIPI IJ Equity,ASTRINDO NUSANTA,ID,Common Stock,481.20M,853.83M,2.73B,314,Industrial Transportation,Transportation Services,Transportation Infrastructure,Marine Ports & Services,Metals & Mining,Mining Services,Coal Support Services,--
SGER IJ Equity,SUMBER GLOBAL EN,ID,Common Stock,473.75M,1.41B,461.09M,85,"Oil, Gas and Coal",Coal,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Mining Services,Coal Support Services,--
NC US Equity,NACCO INDS-CL A,US,Common Stock,473.36M,360.52M,1.02B,--,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Thermal Coal,Bitum Coal & Lignite Surface
POKR IN Equity,POKARNA LTD,IN,Common Stock,465.33M,168.79M,262.85M,170,Construction and Materials,Building Materials: Other,Construction Materials,Construction Materials,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,Gemstones
HSLV CN Equity,HIGHLANDER SILVE,CA,Common Stock,456.12M,0,14.74M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
MI6 AU Equity,MINERALS 260 LTD,AU,Common Stock,440.89M,0,12.05M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
1733 HK Equity,E-COMMODITIES HO,CN,Common Stock,432.10M,7.61B,3.63B,2k,"Oil, Gas and Coal",Coal,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Coal Mining,Thermal Coal,--
MGX AU Equity,MOUNT GIBSON IRO,AU,Common Stock,424.95M,350.42M,582.67M,373,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
1514 JP Equity,SUMISEKI HD,JP,Common Stock,419.79M,103.36M,310.49M,--,"Oil, Gas and Coal",Coal,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Coal Mining,Thermal Coal,--
1104 HK Equity,APAC RESOURCES L,HK,Common Stock,416.41M,231.94M,809.71M,16,Industrial Metals and Mining,Nonferrous Metals,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
DWGL IJ Equity,DWI GUNA LAKSANA,ID,Common Stock,409.22M,319.19M,159.06M,44,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Thermal Coal,--
BRVO CN Equity,BRAVO MINING COR,CA,Common Stock,398.76M,--,92.73M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
LANNA TB Equity,LANNA RESOURCES,TH,Common Stock,397.58M,894.23M,691.42M,--,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Thermal Coal,--
CAPD LN Equity,CAPITAL LTD,MU,Common Stock,386.04M,527.80M,827.37M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mining Services,--,--
SAML SP Equity,SOUTHERN ALLIANC,MY,Common Stock,383.35M,53.85M,128.74M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
769 HK Equity,CHINA RARE EARTH,CN,Common Stock,380.90M,147.07M,416.83M,220,Industrial Materials,Diversified Materials,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Rare Earth
RANA NO Equity,RANA GRUBER ASA,NO,Common Stock,371.56M,234.69M,236.81M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
SMMT IJ Equity,GOLDEN EAGLE,ID,Common Stock,370.89M,78.14M,127.88M,123,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Thermal Coal,--
DOKTA TI Equity,DOKTAS DOKUMCULU,TR,Common Stock,365.64M,551.66M,690.39M,3k,Automobiles and Parts,Auto Parts,Automobile Components,Automotive Parts & Equipment,Metals & Mining,Iron,Iron Foundries,--
600753 CH Equity,FUJIAN HAIQIN-A,CN,Common Stock,363.01M,86.42M,35.88M,--,"Oil, Gas and Coal",Coal,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
LIRC CN Equity,LITHIUM ROYALTY,CA,Common Stock,361.48M,4.59M,247.97M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
SYR AU Equity,SYRAH RESOURCES,AU,Common Stock,356.04M,47.80M,1.12B,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
AREC US Equity,AMERICAN RESOURC,US,Common Stock,350.33M,581.23k,331.47M,--,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,--,--
INR AU Equity,IONEER LTD,AU,Common Stock,346.82M,0,355.30M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
MYOH IJ Equity,SAMINDO RESOURCE,ID,Common Stock,341.32M,272.33M,362.35M,1k,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Thermal Coal,--
LWB PW Equity,BOGDANKA,PL,Common Stock,332.67M,1.40B,1.53B,6k,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Thermal Coal,--
1586 HK Equity,CHINA LEON,CN,Common Stock,326.63M,245.63M,198.91M,4k,Industrial Support Services,Professional Business Support Services,Energy Equipment & Services,Oil & Gas Equipment & Services,Metals & Mining,Mining Services,Coal Support Services,--
NMG AU Equity,NEW MURCHISON GO,AU,Common Stock,323.73M,0,14.75M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Mineral & Precious Stone Mining,--,--
NTU AU Equity,NORTHERN MINERAL,AU,Common Stock,317.74M,1.59M,28.76M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Rare Earth
MLP CN Equity,MILLENNIAL POTAS,CA,Common Stock,313.23M,--,106.32k,--,Open End and Miscellaneous Investment Vehicles,Open End and Miscellaneous Investment Vehicles,Chemicals,Fertilizers & Agricultural Chemicals,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,"Potash, Soda, Borate"
REK/U CN Equity,REKTRON GROUP IN,CA,Common Stock,311.92M,3.88B,441.00M,36,--,--,--,--,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
3315 JP Equity,NIPPON COKE & EN,JP,Common Stock,310.03M,997.38M,1.40B,--,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,--,--
ASL AU Equity,ANDEAN SILVER LT,AU,Common Stock,300.18M,319.34k,37.44M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
CAD CN Equity,COLONIAL COAL IN,CA,Common Stock,285.93M,0,24.06M,--,"Oil, Gas and Coal",Coal,Metals & Mining,Steel,Metals & Mining,Coal Mining,Thermal Coal,--
CDPR CN Equity,CERRO DE PASCO R,CA,Common Stock,279.02M,29.47M,50.51M,--,Investment Banking and Brokerage Services,Diversified Financial Services,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
MMA CN Equity,MIDNIGHT SUN MIN,CA,Common Stock,270.44M,0,24.71M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Mining Services,--,--
TEBE IJ Equity,DANA BRATA LUHUR,ID,Common Stock,264.27M,54.20M,115.45M,308,Construction and Materials,Engineering and Contracting Services,Transportation Infrastructure,Marine Ports & Services,Metals & Mining,Coal Mining,Thermal Coal,--
TNR IN Equity,TINNA RUBBER AND,IN,Common Stock,257.54M,91.71M,72.12M,1k,Chemicals,Specialty Chemicals,Chemicals,Commodity Chemicals,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,Gemstones
2798 HK Equity,PERENNIAL ENERGY,CN,Common Stock,255.84M,359.54M,1.08B,4k,"Oil, Gas and Coal",Coal,Metals & Mining,Steel,Metals & Mining,Coal Mining,--,--
CXO AU Equity,CORE LITHIUM LTD,AU,Common Stock,254.21M,189.49M,323.96M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
FUN AU Equity,FORTUNA METALS L,AU,Common Stock,250.34M,0,9.79M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Rare Earth
GRR AU Equity,GRANGE RESOURCES,AU,Common Stock,243.04M,520.80M,1.30B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
DOID IJ Equity,BUMA INTERNASION,ID,Common Stock,239.51M,2.66B,2.57B,14k,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Mining Services,Coal Support Services,--
TVN AU Equity,TIVAN LTD,AU,Common Stock,239.24M,0,27.65M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
