Company_neo4j_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
comp_17397,-0.027438177,0.6974466,-0.2833383,-0.23134732,-0.6585428,0.9847904,-0.01419153,-1.719473,0.017508153,0.80423033,-0.07161524,0.741186,-0.4789253,0.28982416,0.678975,-0.3630044
comp_17433,-0.62380105,0.05070857,0.63440794,0.3143931,1.1221722,-0.37656766,0.615486,0.94269997,-1.2198882,-0.097886555,-0.44546428,0.21383576,-0.67843735,-0.101590574,1.1329378,-0.36132646
comp_17486,-0.20846759,0.88380134,0.24193348,-0.36803252,0.5364078,-0.12496029,-0.7154665,-1.2646029,-0.6385548,0.4026316,-0.06429817,0.22636908,0.50417507,0.013437346,0.7640981,-1.0393093
comp_17496,-0.5316243,-0.9393229,1.3355964,-0.0073779905,0.84360075,-0.07841498,0.49616972,-1.27202,-0.1407784,1.3299438,-0.9142258,-0.5038326,-0.008020409,0.2672065,0.32711092,-0.7785273
comp_17573,-0.01857733,0.22453377,1.1691688,-0.3732891,-0.6944528,-1.04372,0.3085234,-0.040021382,0.6434372,1.0110946,0.4003827,-0.050864454,-0.49999636,-0.67178744,-0.19059473,-0.40979433
comp_17612,0.6249563,0.24353197,1.8764265,-0.8041016,0.3965143,-1.5095752,-0.0030150888,-0.49476185,0.42616302,0.339369,0.32434672,-0.018094458,-0.5376289,-0.6073409,-0.62999487,-0.24417281
comp_17626,-0.39718935,0.9491705,0.006589734,0.30055904,1.0677623,0.118007205,0.81758845,0.3343361,0.08098138,0.10193101,0.29441047,1.3453597,-0.7318272,-0.3193212,0.8093279,0.19217175
comp_17636,-0.8275422,0.72095996,-0.022139449,-0.096332364,0.5613889,-0.009938307,-0.53937,0.9795043,-1.9854802,-0.5484934,-0.64053863,0.5269532,-0.15888444,0.014190071,-0.57523596,-0.15045644
comp_17683,-0.99745274,0.19172285,0.5947404,0.31932154,0.3982297,0.2552898,1.1689458,-0.5231275,0.024612326,0.040122073,0.3355715,0.795044,-0.40896082,-0.19768353,0.59972167,0.18726447
comp_17716,-0.68488985,0.604381,0.7384244,0.20123073,0.52152425,-0.43321514,0.16827852,-0.0019588536,-0.31853154,0.99881965,-0.42923856,-0.28849304,-0.64149034,0.29941744,-0.047420815,-0.17596164
comp_17717,-0.026096389,0.60402673,0.19919634,-1.08887,-0.27513698,0.67674744,0.635745,-0.2540481,-0.0027597053,-0.17278306,-0.7792515,1.4746227,-1.6015322,0.16596419,-0.040950254,0.15368953
comp_17849,-0.5873932,0.018864747,-0.053369418,-1.388663,-0.2171118,1.2117736,-0.59769154,-1.2483661,-0.55547917,1.7071455,0.25751397,0.470984,0.0029699318,1.2034861,0.33750382,-0.5890915
comp_17882,-0.3234644,0.2644999,0.35734645,0.04423815,0.24430664,0.43836063,1.252238,0.09996311,-0.7080432,-0.45880625,0.33725822,-0.04274687,-0.857897,0.14617756,-0.30392164,-0.19491291
comp_17938,0.037947685,0.20032997,-0.06860075,-0.7330431,0.17508277,-1.3784789,-0.06548579,-0.35413864,-0.5030383,0.33727396,0.1718823,0.022108832,-0.0021061448,-0.44685805,0.55358446,-0.9377318
comp_17960,0.03861419,1.2352866,-0.3698016,-1.0607151,-1.0187949,0.18135735,-0.6297727,-0.18984157,-0.6930957,0.3906161,0.7749916,0.42080528,-0.40831715,0.31956348,-0.010887569,0.33581412
comp_18029,0.790814,-0.18822023,0.3500518,0.723223,0.2685454,-0.84872335,-1.5761207,0.15487505,-0.08382013,0.4510207,1.1548902,0.7731379,-0.19329749,0.67452306,0.1524054,-0.4673938
comp_18064,0.32989419,-0.049647935,-0.14275491,0.0005251913,0.05544632,-0.11766832,0.8260476,-0.6986351,-0.878589,0.27782252,0.23426844,-0.077492446,-0.5982211,0.37908974,0.022097826,0.20230217
comp_18111,0.3032951,-1.2975461,-0.6970393,-0.11935695,0.006976795,-1.347427,0.2812574,0.7462529,-1.7295941,0.1869037,-0.37389138,0.69232625,-0.39321864,-0.77466124,-0.43214196,-0.99988043
comp_18153,-0.36763796,0.2461037,-0.8133965,0.06245623,0.05622587,0.13849284,0.6337028,-0.39238626,0.11332846,0.6213145,0.74785,0.042059768,-0.49712148,1.2821419,-0.120887056,-1.1691365
comp_18157,-0.033256773,-0.14687182,-0.62641853,0.23810223,0.14721033,-0.08803479,-0.24622108,0.26057985,-0.48986828,0.59042114,0.46958113,0.8756218,-0.44124916,-0.029083015,0.050931875,-0.23899938
comp_18163,0.049393136,-0.22834834,0.6800714,-0.1636378,-0.500307,0.36412832,0.82110834,-0.4021811,-0.111766994,1.1104432,-0.29117504,-0.020621412,-0.97357696,-0.6148085,-0.5752207,-0.6905079
comp_18177,-0.29732078,0.45506513,0.93946815,-0.047896724,-0.22806767,0.4087096,-0.10533034,0.123108536,0.29349908,0.4640784,0.17326011,0.8989157,-0.83173114,0.17741688,0.5698821,0.12493636
comp_18318,0.0012247718,-0.5883095,-0.188517,-0.6673808,-0.17574891,0.8201407,-0.31527516,-0.69318545,-0.8549889,0.28201023,0.5679448,-0.24381278,-0.5979469,0.666683,0.8250949,-0.35212442
comp_18330,-0.27880946,-0.19324344,3.0020604,-0.23748302,0.12815605,-0.058043726,2.3155572,-0.15751429,-0.6046365,0.47966844,-0.9586283,0.7431907,0.82547706,-0.33369416,1.501029,-0.7359034
comp_18360,-1.367611,-0.91945165,0.644729,-1.0967739,1.0729926,0.69922304,0.38114652,0.8337671,-0.21793124,-0.10448471,1.2328763,1.0499303,-0.62369883,-0.33318222,-0.56577075,0.0833264
comp_18366,-0.18754996,-0.24117067,0.74638414,-1.5573072,0.9770235,0.069891624,-1.287422,0.119518295,0.14162564,1.8437979,-0.26723182,1.3941514,0.38645008,0.46639785,0.012969932,-0.2567449
comp_18395,0.087814875,0.80363697,-0.59198284,-1.2409308,0.44874495,-0.417876,-0.012284485,0.54543227,-0.0968173,0.73907644,-0.45501718,0.87270045,-1.0146928,-0.39805833,-1.44332,-0.26523685
comp_18455,-1.3910626,0.32916117,0.24967882,-0.0031187604,-1.3701137,-0.308097,-0.5261242,-0.56521356,-0.45797318,-0.2649795,1.2703197,0.45521992,0.45137143,-0.22149453,-0.0056033502,-0.093607
comp_18657,-0.1841204,0.5533593,0.2577127,0.28378493,-0.3400366,-0.025638144,0.25701368,0.095853396,-0.2875098,0.9917846,-0.21942614,0.6254568,-0.4286864,0.2762656,0.24115424,-0.13546827
comp_18675,-0.19090311,0.44822586,0.15032533,0.123814955,0.09613585,0.14536388,0.6363359,0.20071344,0.099894814,-0.57646,0.09224133,0.4496615,-0.8021839,-0.414029,-0.57371366,-0.5538415
comp_18922,-0.17995816,1.0610985,-0.15190122,-0.7308167,0.20912701,-0.50454766,0.19333787,-0.62409157,-0.13807659,-0.14411978,0.47662425,0.15590966,-0.5338887,-0.40551075,-0.17623377,-0.039975353
comp_18946,-0.47008082,0.2584886,-0.6118187,1.0496231,0.11137541,0.23560213,-0.49876955,0.1957459,-0.72503054,-0.53057176,1.4127264,-0.3150822,-0.95210767,-0.4687084,-0.20692661,-0.8784415
comp_18963,0.055206023,1.1479485,0.087621026,-0.7812553,0.94945335,-0.15274647,-0.42627138,-1.4515929,0.5591261,0.9278286,0.10617527,0.5080299,-0.37826064,0.59919477,-0.17634834,0.025181845
comp_19008,-0.28095433,1.2801728,-0.5768182,-0.08146696,0.24776961,0.39874965,0.7809807,-1.050075,-0.650605,0.5351479,0.7493493,-0.5335726,0.33387437,0.6968392,0.0624685,0.43945888
comp_19059,-0.0038258785,0.42925015,0.2940506,-1.0941471,-0.011083066,-2.5711904,-0.82553196,-1.228638,-0.7627629,0.2486358,0.15541156,0.7381984,0.838932,-0.09847764,-0.16030104,-0.33526316
comp_19060,-0.040696062,-1.0271224,-0.057574533,-0.004097287,0.18032084,-1.3659785,0.24720915,-0.85219145,-0.91623515,0.21020313,1.1217568,-0.41964325,-0.22585452,-0.73099816,-0.4037195,0.079117745
comp_19098,1.2938057,-1.2603755,-0.45334315,0.3281524,0.6624286,-0.8199642,0.28523806,-0.8076793,-1.4738419,-0.069988795,0.86719644,0.4088619,-0.31638962,0.99931735,-0.81643814,0.30460906
comp_19131,-0.8825784,0.65113515,0.87054193,-0.36662647,-0.110778034,-1.1925517,-0.13121973,0.4349986,0.79453385,-0.076556124,1.1807275,0.19607884,-0.26104617,-0.19303718,0.46642867,-0.08457761
comp_19212,-0.5289631,-1.1985983,0.5360536,0.16941148,0.84045243,0.17781585,0.9406416,0.13987066,0.14321756,0.69693065,0.5385882,1.5697609,-0.26052558,-0.20940547,1.592716,0.1332838
comp_19280,-1.0498928,0.60362726,0.70701474,-0.7771502,-0.31081975,0.39123887,0.43832353,-0.19388725,-0.099650614,0.6969152,-1.1523787,0.28681627,-1.1835157,-0.02592303,-0.08096339,-0.67488414
comp_19340,-0.38802904,-0.331477,-0.69114983,0.90949345,-1.2492346,-0.015913237,-0.0022817599,-1.4647157,-1.0696049,0.7039452,-0.25183937,0.2145422,0.059002176,0.34931257,-0.0328843,-1.0446599
comp_19349,1.3120377,-0.64431083,0.7492734,0.14450055,1.1169661,-0.037569586,-0.20136236,-0.70308644,-0.23073931,-0.60295856,1.8479043,1.2423065,0.8832661,-0.6401476,1.1284045,-0.65725356
comp_19479,-0.4720606,-0.9974508,0.48149574,0.41597024,0.02083828,-0.27004963,1.3738084,0.36104625,-0.72032315,1.7646004,0.08515685,0.20456679,-0.4319472,-0.063413195,0.6066964,0.36769003
comp_19566,-1.203113,-0.17712808,0.11285446,0.8222541,-0.18667516,-0.2170783,0.5330633,0.4131871,-0.18095896,-0.49504477,0.08739395,0.4983072,-0.3806586,0.10401067,0.88808507,-1.1587033
comp_19644,0.5771244,-0.54795504,-0.70513093,0.13888712,0.12206821,0.44979244,0.24939361,-0.0120869335,-1.9878261,1.0627029,0.37794438,1.2232338,0.5676706,1.5278511,0.5685893,0.5737526
comp_19724,0.5742628,-0.24189642,1.6059985,-0.02821998,-1.0562608,-0.75840753,-0.7500689,-0.7465141,0.17379126,0.5459679,0.17008102,0.853131,-0.31159148,1.1813639,0.55321205,-0.30496225
comp_19750,-0.06768293,0.29071826,0.12989733,-0.17574368,-0.7490874,-0.065729536,-0.1934988,-0.6683954,-0.21730037,0.48377427,0.27069655,-0.7352711,-0.62914765,0.17220171,0.1250195,-0.8380457
comp_19804,0.26740518,0.016563449,0.013352631,0.13019128,1.2017632,-0.2936403,0.10191968,0.8655155,-1.4725507,0.5860841,-0.81916976,1.2156129,0.31433204,0.26248673,-0.31987306,-0.45634612
comp_19811,0.5841377,-0.80699146,-0.29054514,0.79308647,0.68204296,-0.6647446,1.1080768,0.3216472,-0.18545957,1.5912895,-0.09759877,0.58405185,-1.2438052,0.47144812,0.7202909,-1.3452373
comp_19856,-0.1515947,-0.4357252,1.9265847,0.06446894,-0.9200069,-0.46766147,-0.054433204,-1.1529331,-1.3764067,0.16218074,-0.055180155,-0.23403764,-0.4202642,0.015402069,-0.27341238,0.23946221
comp_19879,0.15070045,0.21926823,-0.06942833,0.07600136,0.5773708,0.08125827,0.6695084,0.35180277,0.034724105,0.19494657,0.4144376,0.54729146,-0.9537979,0.2319936,-0.071664855,-0.38362417
comp_19882,-0.98568004,0.36244106,0.42325196,0.12004002,-0.115955845,-1.0873562,-0.13255082,0.9119682,-0.29879567,0.8151453,0.6640619,0.947695,-0.5770432,-0.74221724,-1.0004189,0.34966844
comp_19899,-0.8098797,0.19038743,-0.011249444,0.2659336,0.5695393,0.13184533,0.8932203,-0.86510885,0.21428622,0.018428,0.37857318,0.22580627,0.28592977,-0.7004028,-0.065237835,-1.1216966
comp_19976,1.1113468,0.50640815,0.89932656,1.4062207,0.123827405,-0.37207296,1.0954263,-0.50409245,0.16763622,0.7248401,0.3959078,-0.24554482,-0.5508905,-0.17870605,-1.7327236,-0.047702704
comp_20007,-0.6172242,-0.2114736,0.54738116,0.18511583,0.501261,-0.3018252,0.31610554,-0.8090472,-0.918057,0.47697902,0.2565146,-0.31847146,-0.7760773,-0.46463814,-0.8114219,0.1328028
comp_20009,-1.4046422,-0.18073739,-0.17844324,0.7074849,0.94283766,0.6239218,0.4662021,-0.75831443,0.7407812,1.5133436,1.6232809,0.09447868,-0.31472692,0.2770455,-0.4814775,0.59845275
comp_20074,0.42490968,0.33136484,0.2591827,0.25645038,-0.09621754,0.3138726,0.9048794,-0.22867538,-0.032237537,0.6282778,0.6371501,0.056276754,-0.5636442,-0.5166577,-0.34425503,-0.47118098
comp_20095,-1.1982551,-0.64298,0.71543866,0.50052726,0.03221412,0.7713994,0.5503904,0.20482549,-0.2059098,0.3120767,-0.7073749,0.75764513,-2.4771726,0.9206748,0.51627153,0.50536615
comp_20140,0.46922842,-0.12920012,0.64972156,0.81060046,0.7452816,-0.5503706,0.9219952,-0.9206085,-1.3736832,1.3032085,-0.28959516,0.8360991,0.49518463,0.19182718,-0.017540071,-0.016113117
comp_20183,0.075734794,0.66670173,0.3036469,-0.37746423,-0.38216007,0.16317318,0.37639666,-0.3624156,-0.9625753,0.07868203,0.81484246,0.38325316,-0.12592468,-0.24904636,0.5075228,0.16242163
comp_20187,0.10842554,0.7318785,0.5819676,0.16150968,-0.02292517,-1.4934826,0.6028987,-0.007318329,0.17728022,1.2678275,1.5732113,0.41442552,1.2636893,0.54123235,-0.26450863,0.34624815
comp_20211,-1.4103755,0.38042358,-0.052368462,0.7219053,-0.22649743,0.27120492,0.3432679,-0.0105959475,0.10221697,0.3694759,1.7574142,1.6403359,0.048885085,0.22113886,-0.24222882,0.284763
comp_20310,0.34373868,-0.23035513,-0.29929006,0.032735176,-0.9851847,0.7717702,0.5169331,0.24855286,-0.41835657,0.7066955,0.7849821,1.0448424,-0.01028953,-0.69753146,0.8776156,-0.5134919
comp_20352,0.5165448,0.23722726,-0.051254354,0.051232647,-0.43931517,-0.2922315,0.53859574,-0.34431183,-0.1346236,1.4880675,-0.4247664,0.14947663,0.6428167,0.06755494,-0.5877985,-1.2562706
comp_20367,0.46065736,0.9322143,-0.3444083,0.11803708,-1.0015129,-0.9904792,-0.16210333,0.20757215,0.65739787,0.36508244,0.74842584,0.6406899,-0.2370285,0.28655782,-0.06306243,-0.8530606
comp_20616,-0.3271379,-0.65684766,-0.51164335,-0.20204808,-0.16211532,-0.24552919,0.5448463,0.6920068,-0.80905694,0.824135,0.8076116,-0.2445228,-0.30907196,0.53077316,-0.3012713,-0.866486
comp_20667,1.3988794,1.240435,0.5646918,0.48330468,-0.19246313,-0.8543408,-1.2799493,-0.71275175,-0.4355925,1.2169398,0.74393165,0.24820644,0.15300933,-1.022923,-0.19060405,0.07488197
comp_20709,0.4095078,0.94024366,-0.31276873,1.1355042,-0.14561167,-0.49975115,0.1384617,0.073358014,-0.9696592,0.3433589,0.3744777,0.5861535,-0.65881455,-0.11274673,0.48477855,0.41780657
comp_20780,-1.1224207,0.99704623,0.85168016,-0.26880097,0.6244677,0.8602154,-0.064154066,-1.1878482,-0.98684686,0.2909525,-0.6537955,-0.36475167,0.20944218,0.11993444,-0.5419425,-0.0015558973
comp_20795,-0.66977817,1.7096215,-0.4310874,0.38490108,0.4001953,0.17100441,-0.31171724,-0.8378158,0.2240269,1.6548212,-0.026854148,-0.7299072,-0.15685421,0.6107094,0.77198225,-0.9070656
comp_20818,0.057815515,0.39460996,-0.60568774,-0.21072055,-0.68480146,0.3034256,0.434418,-0.44731635,-0.1941901,-0.16042247,0.4018942,0.7733816,-1.3135381,-0.2689633,0.5176851,0.28896466
comp_20836,1.1148934,0.8287396,0.6271105,1.6092448,1.9925177,-0.017343864,0.5920138,-0.7690158,1.0057725,0.63192767,0.42604145,0.65335965,-0.2576985,-1.7070285,-0.23088786,-0.21039376
comp_20910,0.6059017,-0.13915382,0.040179905,1.0967076,-0.21499436,1.2903936,0.79075485,-0.8806003,-0.48141566,-0.21477501,0.89870006,1.2696522,-0.35856864,-0.29887882,0.48787358,-0.36911052
comp_21119,0.7200802,0.25154856,0.35979515,-0.2220383,-0.8819819,0.61358476,-0.6056903,-0.8584523,0.41844773,1.867922,0.19010651,1.2201989,0.12037953,0.7737755,0.019000849,0.1263829
comp_21215,0.32202765,0.48811716,0.10089454,-0.42067587,0.6506556,0.790593,2.161199,-0.55631936,-0.18085386,-0.5044424,0.8123921,-0.061131112,-0.1486994,0.9922106,-0.053221274,-0.23465168
comp_21244,-0.6068398,0.3286643,-0.24170232,-0.4979263,-0.12592356,-0.13554999,0.9124129,0.04221198,-0.24207516,-0.9153225,-0.34183997,1.1636273,-0.9734676,-0.5900947,-0.04161405,-0.4909903
comp_21271,0.73505604,-1.3736762,0.4610863,0.58487785,1.0035899,0.2742419,0.79318947,1.082766,-0.43908474,1.4286547,-0.85932595,1.0917937,-1.6518618,0.10836368,-0.13221733,-0.17005411
comp_21354,-1.3386902,0.007657162,0.6238501,-1.4945698,-0.26639655,0.28935838,1.2328326,-0.72005075,-0.54913586,-0.12212827,0.9220926,-0.76799154,-0.5843621,1.207339,-0.06369749,0.14135835
comp_21357,-0.5787484,0.77600676,-0.5089783,1.3918632,0.31777057,0.38695312,-0.19944005,-0.020062553,0.1858924,0.48663715,0.69013864,0.94922477,-1.1667739,0.36716622,-0.5004309,0.94821435
comp_21567,-1.2546353,0.064733304,0.57670003,-0.011041249,-0.83214754,1.0653155,-0.01325283,-0.16993006,-0.5603678,-0.0842947,0.93258476,0.53931904,-0.9212192,0.7141418,0.03000676,0.79710066
comp_21584,0.44852224,-0.4343819,-0.17686355,-0.8705765,-0.14367731,-2.5035768,0.63144284,-0.07497405,-1.5191675,0.2559298,-0.13482644,0.1587096,0.11916498,0.19652294,0.13414511,-0.6292267
comp_22045,-0.04110394,0.58545184,-0.015940808,-0.26163512,-0.8879245,1.02792,0.23265007,-0.60088986,0.43714243,0.58127284,1.1465483,-0.0031025254,-0.47896028,-0.2442274,-0.016471991,-1.227997
comp_22077,0.14746358,0.56809545,-0.19290836,0.32140136,0.13013007,-0.9170188,0.91811156,0.35542914,0.18434303,1.221384,-0.08519317,1.3187684,0.105897546,-0.25073984,-0.64812374,0.8656051
comp_22136,-0.062043406,0.49970964,-0.8168653,0.4968817,0.00010277657,0.35392776,0.84275436,-1.1453989,0.6947614,0.5901705,1.5253808,0.84992766,-0.061697595,-0.11357882,-1.3102207,-0.5761776
comp_22166,0.42322597,-0.064906634,0.23825893,0.2753399,0.057596713,0.62618244,0.7438671,0.6356345,-0.08611595,-0.1731013,1.4063053,0.15007813,-1.120691,-0.17924526,0.70469415,-0.8823957
comp_22260,-0.56727594,0.36844683,-0.19611354,0.7076339,0.5814306,-0.14188145,0.1894899,-0.29617444,-0.49305743,-0.10426015,0.7737432,-0.2185013,-0.18152207,0.692388,-0.39966258,-0.6360626
comp_22281,-1.1304104,-0.6124914,0.8073911,0.841856,-0.71076953,-0.23432952,0.78663856,0.8014418,-0.019428933,0.64036036,0.24493887,0.3666634,-1.3741934,-1.6385263,0.089509375,-0.04887752
comp_22321,-0.6963085,0.20852084,0.21269216,-1.3066072,-0.16793023,-1.8896154,0.76100624,1.1985322,-0.5526846,-0.39444253,0.28242838,1.1374546,-0.22070673,1.2953352,-0.17374626,-0.15112875
comp_22428,0.7048716,0.7363382,0.41388205,0.54250187,-0.81327873,0.74192727,-0.37140474,-0.4234273,-0.6320067,-0.399994,0.2503734,2.4045928,-0.7812496,0.41202408,-0.09981578,0.8455977
comp_22495,-0.106778316,0.4439555,-0.71034724,0.92847526,0.10339777,0.40896514,-1.1398972,-0.21389376,-1.2508324,0.2343792,0.9885691,0.41083425,0.06621762,0.7096377,0.69084454,-0.32175672
comp_22611,-0.28091863,0.2402693,1.3031305,0.8777121,0.07138339,0.0127279945,1.0334895,-1.0311519,-1.4960536,1.2092595,-0.23013856,-2.2672608,-0.06156312,0.72951657,0.47801447,0.45138094
comp_22980,-1.0728049,0.346287,-0.1313252,0.7997627,0.55377305,-0.30025113,-0.09942377,0.22721115,-0.5492363,-0.22218828,-0.107248425,1.070578,0.07780521,0.79124624,-0.24741398,0.13319641
comp_23055,0.059989687,0.94384897,1.9215281,0.2215628,-0.14099482,1.0167797,0.66896534,-0.12130153,0.14158817,0.90804434,-0.6643384,-0.52777416,-0.9054476,0.105677135,1.5760372,-0.6680096
comp_23072,0.46668747,-0.3863072,-0.24440394,0.06976167,0.18136148,0.44825223,0.7480371,-0.14366291,-0.22950329,0.24833068,1.1253704,-0.03623798,0.0505052,-0.20001051,-0.0057698255,-1.680499
comp_23074,0.4929946,-0.015835857,-0.047576286,0.4101925,-0.42935625,-0.05747783,0.584535,1.1914856,-1.2245091,0.38473344,0.43266392,-1.1079549,-1.0610589,0.4947019,0.2667908,-1.0116544
comp_23153,0.1377424,1.1763405,0.40837246,-0.29360017,0.047044042,-0.19181632,-0.5160055,0.056577902,-0.8018758,0.2494102,0.6855156,-0.68321913,-0.31533512,0.12674426,-0.21562257,-0.24992004
comp_23174,1.105132,0.16585836,1.2362334,0.41999304,-0.7392238,-1.0207764,-1.2045153,-0.23225477,-0.77289945,0.20670481,-0.70886517,0.77054894,0.10137758,0.51384455,0.38244444,-1.7203754
comp_23199,-0.35214284,1.3394502,-0.44617885,-0.17189579,-0.03214365,-0.8167045,-0.14396074,0.2099321,-0.782264,-0.24296083,0.49795693,1.0617969,0.47119498,-0.08068444,0.025419887,-0.24296583
comp_23209,0.3450928,0.32000557,0.16643399,0.3816183,-0.2653233,-0.22953531,1.1711026,-0.021149829,-0.5671789,0.50973487,-0.024431163,-0.3619377,0.609038,-0.16142425,-0.054762166,-1.5305054
comp_23245,-0.39261812,0.22080852,-0.46580055,0.9350019,-0.82682425,0.66603655,0.40235394,-2.2891352,0.41320312,1.7484541,2.071533,-1.1557027,0.3410061,-1.2365838,-0.3878106,0.3995747
comp_23265,0.12754455,0.64065295,0.5513404,0.33043066,0.40058625,0.88891673,-1.3309582,0.19807646,-0.91711366,0.043268792,-0.14897957,1.0881606,-0.58875513,0.25167823,-0.9627987,-0.3964406
comp_23271,-0.37049317,-0.86624724,0.6969993,0.35834676,-0.74096704,-0.8344902,0.29027328,-1.1478602,-0.4277361,-0.14799881,1.2831088,0.5226318,1.1751615,2.1282332,-0.096105784,0.06838346
comp_23376,0.003048254,0.81362045,-0.24749704,0.8892787,0.5013056,0.25022563,1.521202,-0.26900694,0.39540774,0.22672123,-0.52481025,0.79574883,-0.31020033,-0.47413474,0.9073079,-0.35909167
comp_23565,0.6323361,0.51674724,-0.40965128,-0.50425565,-0.1232638,-1.159198,0.79036266,1.1797425,-0.593905,0.15136002,-0.24774006,1.0706259,-0.5267081,-0.41390973,-0.17479518,0.17403883
comp_23610,1.1403303,-0.43563625,0.5368015,-0.88238114,0.30170137,0.63655895,0.18667321,-0.16138686,-0.89635205,0.003888093,-0.8745108,0.22963253,0.037175685,1.4122845,-0.93831813,-1.7097104
comp_23903,0.39033535,0.23864427,-0.12291313,1.3067391,0.63083065,-0.12834816,2.7212303,-0.10065657,-0.13371806,-0.65973175,1.1355679,-0.7498493,-0.67295647,-0.8749721,0.96055996,-0.3274108
comp_24067,0.45814148,-0.50493133,1.9793035,0.11904816,-0.6069659,-0.08360801,-1.1026208,0.20605014,-0.64261156,-0.021361575,0.080116436,0.5252199,-0.5687228,-0.21975115,0.2953635,-0.7956494
comp_24089,-0.16104302,1.3363215,-0.95243347,-0.28523993,0.06713155,-0.13564341,0.3102696,-0.981804,-0.2648739,-0.10889589,0.8443257,0.6696814,-0.2502739,0.5926252,0.008113847,-0.30455685
comp_24193,0.82705045,1.3497405,1.0617901,-0.55879325,1.0689712,0.039342854,0.39266765,-0.18955371,-1.8078129,0.19014609,-0.7287188,0.08560111,-0.5867543,-0.78051764,1.6567545,0.950118
comp_24285,0.49987862,0.5085195,0.4110336,0.3918577,0.60916066,-0.21171309,0.114680745,-0.36478466,-1.1525819,0.14739217,-0.71184886,0.6385456,-0.4389371,0.38002425,-0.1754983,0.48820925
comp_24403,0.30138552,-0.38312578,-1.0628613,-2.9201722,0.3320512,1.3520818,-0.107079156,0.25383592,-0.6753678,1.5740678,0.80395865,0.35105935,-1.494455,0.20101266,-0.30502564,1.0420343
comp_24586,-0.5431252,-0.33972088,0.8942358,0.59815544,0.43598035,0.08972444,1.0110327,-0.5792834,-0.01945658,0.46784747,0.4831332,-0.508558,-0.0031809038,0.46717557,0.66808397,-0.5003405
comp_24644,-0.44812015,-0.20192637,0.09293427,0.42293355,0.3513649,0.76812726,0.3457273,0.0644326,-0.12691627,0.8912476,1.2097511,0.20942634,-0.64728683,-0.01054791,-0.3272697,0.22162837
comp_24699,-0.14067093,-0.6054525,0.055552807,-0.22472543,-0.08726798,0.8193128,0.5794042,0.48390254,-1.6415864,0.68181586,-1.3337264,0.900154,0.06666615,0.78142154,-0.63975435,-0.2918875
comp_24842,-0.06113104,0.14675808,-0.1059616,-0.30674323,-0.055048294,-0.537884,0.51136404,-0.64284337,-0.70057064,0.56585956,0.24828938,0.36612108,-0.65538746,-0.13651797,0.4597999,-0.707783
comp_24907,-0.01135692,1.0991627,0.22494872,0.4669469,0.34463593,1.3455346,1.5804415,0.39736354,-0.37596962,0.5959517,-0.48909518,0.45183223,0.26346466,0.20858078,-0.55727303,-0.6477459
comp_25067,-0.92006874,0.17662019,1.2052279,-0.14646108,0.11400011,-0.29189995,1.7060728,-0.24195968,-0.37540686,0.83688116,0.4150643,-0.18737695,0.9332875,-0.06359668,0.6576686,-0.43339574
comp_25253,-0.28511184,-0.0036785877,0.60060376,-0.015800774,-0.55539465,0.1500202,-0.4574242,-0.3513349,-0.603006,1.2278581,0.59216267,0.3131577,0.67537105,-0.6884008,0.87551165,0.45641962
comp_25410,-0.20764299,0.5495444,-0.916626,-0.36706555,0.4486815,0.058158536,0.22694208,-0.6176022,-0.89165115,0.0637063,0.8709865,0.54765767,-0.48897997,-0.5204367,1.0760838,0.074072845
comp_25475,-0.29266354,-0.4335333,0.6473796,0.47903997,-0.41392106,-0.6754189,-0.4713453,-0.8487437,-1.107721,-0.16992968,0.3644352,0.22474685,0.035088602,-0.1389205,0.034511566,-0.4044308
comp_25490,-0.9469951,0.559004,0.66112155,0.113705516,-0.17484838,0.000965046,-0.90382564,-0.40308213,-0.6326355,-0.7460339,-0.13174067,0.75341445,-1.2035714,-1.0087905,0.35594097,-0.63137937
comp_25589,0.9696529,1.849785,0.7716511,-0.7948759,-0.8254662,-0.014232581,-0.44245794,0.7292074,0.21159858,-0.13898239,2.2015634,-0.28298536,-0.07922264,0.45365778,0.96411556,0.044765696
comp_25783,-0.09854919,0.62316793,0.33078563,-0.6445025,-0.34441945,0.5636438,0.29344815,-0.018388063,-0.11271464,1.1246275,-0.3319327,0.5721651,0.23071662,-0.33500654,0.7055231,-0.81567323
comp_25807,0.0011006977,-0.51290536,0.032762893,0.5801895,0.86026126,-0.22034687,0.38932782,0.17219344,-0.5152526,1.0774999,-0.2660821,0.2193206,-0.55891496,0.9508927,-0.732087,-0.11421027
comp_25872,-0.38104686,0.091717765,1.7577273,-0.15978216,-0.2913824,-0.012291548,1.3401124,-0.6394036,-0.22971457,0.5419299,-0.07727802,-0.610927,0.19424002,-0.59718233,-1.888299,-0.7919196
comp_25878,0.19117089,0.0032541738,0.46571046,-0.9870594,-0.20743014,-0.12834436,1.441053,0.52275676,-1.1320748,-0.081178136,-0.3921805,0.5218539,-0.22972004,-0.44206184,0.8774509,-0.1528263
