NODE_neo4j_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
2904,0.30852574,0.17127936,-2.6771748,-0.67890686,2.4349213,0.1151464,-0.8410054,0.16797486,-0.46045965,-0.6725445,-0.010291773,-0.9767085,-0.3221558,0.64406216,-0.14390723,-1.324842,0.7418681,-0.5041795,1.5736482,-0.032514933,0.18370654,-2.9729798,1.5009661,0.7992926,0.82328653,1.2420068,0.06827706,-0.5946538,0.84463024,-0.41991112,0.2625234,-0.33506277,2.0884237,-0.6818706,0.32768986,-0.445436,1.0440825,1.4184815,-0.5196076,-0.8330538,0.67598945,0.91428834,-0.8394018,-0.6598633,0.0077469395,1.9345802,1.7399365,1.6874509,1.1386198,0.55471826,-2.078902,-0.7020908,0.57490355,-0.6585928,-0.1433567,1.2660397,-1.1060469,-0.23800789,-0.19668213,0.39036676,-1.4247515,-1.9123774,0.6904699,-0.7099976,0.6276876,0.36879003,0.09930341,1.3864098,0.47337285,-1.3820044,-0.5356413,-0.1884883,2.0513656,1.6685084,0.53600174,0.31290963,-0.2349714,1.4716429,0.6767613,-0.31854537,0.89682096,-0.09385551,1.6619583,0.086883456,0.45992738,-1.0257548,-1.7415378,0.73284054,-0.5759065,-1.422181,-0.06947867,0.7407335,-2.2093837,-0.3578545,-0.40946963,1.9590285,0.6448287,0.44674197,0.52967346,-0.6726004,-0.022756556,-1.5784335,-0.4165283,1.891133,-1.0734286,0.048295565,0.7442609,1.4201773,1.9397368,1.0186116,0.47406074,-0.7929031,-0.31116763,-0.1261864,0.30109903,-0.14856973,2.398818,-1.120962,0.6922506,-0.19055575,1.7869165,-0.635841,-0.5884481,-0.09401029,-0.55726415,-0.91077733,-0.73776555,-0.11830089
2905,-1.0510558,-0.87656605,-1.2557483,0.02834855,-0.85391736,-0.45817336,-0.9542181,0.2781364,0.459878,-0.5780561,-0.29410335,-0.5553934,-0.47299567,0.034738295,-1.9701807,-0.8494672,1.5149994,-2.162825,0.57043827,-1.6702214,0.011508875,0.74107623,-0.76373553,-0.1108747,0.18288988,1.793605,-0.3853078,-0.31517828,0.1902323,-0.9052964,1.4307655,0.21189487,-0.35733634,0.07105038,0.44459337,-1.435905,-0.5651405,-0.42892635,1.8542093,-0.69645536,-0.2727347,-1.3349409,-0.17419471,0.7869764,-0.71630776,1.4519715,1.6696092,0.0098109245,-0.19170418,1.6229041,-0.07573387,1.1624476,1.4493831,-1.0716405,0.025659224,-1.7270256,0.3419176,-0.73779696,0.20390204,-1.320803,2.4536734,0.110848844,-0.3029394,-1.644648,0.7451415,-0.0396083,-0.76778936,-0.21994278,0.86765337,1.0564946,0.74106103,-0.47330308,1.3759718,-0.6423967,1.5844841,0.3424289,0.1686427,0.6066489,-0.17529745,0.35486326,0.4413631,-0.013078565,2.8409748,0.5004224,1.1328149,0.83419156,-1.4419689,0.92006993,0.21301563,-0.24530365,-0.86783123,0.77976406,-1.5152526,0.07325343,0.5663813,0.2060383,-1.192602,1.0368141,2.6378157,0.37647894,1.8380983,-0.6505901,0.21127021,-0.8971835,1.7648578,-1.7918475,-0.45407993,1.4422003,-0.274607,0.94259185,-1.4046018,-0.13722451,-1.9866887,-0.6106957,-0.0085708,-1.0825065,1.165252,-0.2260492,0.51816624,1.1149173,-0.1495427,-0.0145800095,-1.1190679,-0.003755698,0.22417837,0.7605856,-1.3122256,-0.4433887
2906,0.2059367,0.34061864,0.6829557,0.45199788,0.49475828,0.6421786,-0.689962,-0.13247079,0.59118146,-1.1032981,0.20585285,0.78440744,0.43247375,-0.16265348,1.6944611,1.4147491,0.48475957,0.53270507,0.17979906,-2.0920353,0.69644374,-0.8180115,0.64390534,-1.2392136,-0.774099,-0.6478214,0.012707129,0.3116714,0.061956476,-0.10135614,0.4684178,1.075801,0.8504434,-0.24545988,-0.12341404,-1.7417023,0.9950759,-0.5191754,2.4120781,-0.5084381,-1.155054,0.9589425,1.519797,-0.9814666,0.2219109,-0.040327184,-0.111843325,0.3310552,-1.0933727,0.6637479,-1.0283208,1.3766714,-0.77278745,0.8535038,0.47417936,1.4624524,-0.43531495,0.43070096,0.53059894,0.77775395,1.8284215,-0.030245678,0.08547378,-0.3061324,2.6719773,-1.464186,1.4484731,0.49568075,0.2713532,-0.3705444,0.43550438,-0.37873495,1.3926754,-0.7384924,1.4178851,-1.7376802,-0.6495414,0.7135162,0.29766306,0.92081,-0.76858056,0.38095984,-0.81882155,-1.4540437,0.8032306,-2.6790752,-0.40507975,0.49840078,-1.3698226,-2.826804,-1.788767,-0.41015637,0.59687495,0.5096013,0.21638192,1.1786629,-0.5693834,1.3278344,0.9380373,-0.0011836991,-0.35115907,0.731384,1.2189027,1.6222655,-1.2859209,1.119143,-1.0278574,-0.06711234,0.52567905,-0.08661628,-1.5566579,-0.29056245,0.6794609,1.332279,0.6806746,0.8309183,-0.29923308,0.15054081,-0.45279813,-0.36411792,0.8615021,-0.36314917,-0.24086224,-0.9161824,-1.919238,0.049098928,-2.1298263,-0.72936213
2907,0.6348531,1.5341249,2.588127,2.2335224,1.5414774,-0.6999403,-0.9307201,0.6303811,-0.48338568,-0.084091,0.64759374,0.1889494,-0.50620484,-0.91346097,-0.88976765,0.60313904,-0.17831162,0.81261766,-0.042257056,0.39220524,-1.0939363,0.39398003,0.53184646,1.1938256,-0.12226405,-1.0733571,1.2020671,-1.2636083,1.2513236,-1.4748971,0.37238494,0.73760253,-1.0374515,0.83191186,-0.99886984,-0.11403725,-0.44922486,0.21305324,-0.945942,0.7802571,-0.9265838,0.80707854,1.0609375,1.0677673,2.1308556,0.32795772,2.3495998,-1.1832801,-0.85407174,1.1856881,0.02732642,-1.5994312,-0.3497183,0.39595434,-0.049399152,-0.045651373,-1.9962089,-0.23654258,-0.23367241,0.43815643,0.84217477,0.96618646,0.11519039,0.21292765,0.20826757,-1.4555146,0.44716167,-0.7233006,0.13667469,-0.9943812,-0.3675631,-0.33585355,0.16534096,-0.072113596,-0.5682717,1.9443016,-0.36705035,0.44552806,0.021608531,-2.2055361,-0.25495917,-1.6889416,0.49899292,-0.1589005,-0.5699348,0.4534514,-0.6058613,-0.42243454,-0.22250102,-0.6977542,-1.1885483,-0.5321584,0.93316716,1.256658,-0.36492938,0.8925684,-1.4246264,-0.2079678,0.4671656,-0.84696376,1.387341,0.3225669,1.2434707,-0.06568132,0.1871697,-0.15824662,-1.6982911,-0.020888325,-1.1772698,-0.3447765,2.2660472,1.113209,0.048166603,-0.8846585,0.20660202,-0.16588788,-0.63344127,-0.018006574,1.0023414,2.4402173,-1.4833167,-1.3385943,0.8337531,-0.78888,-0.466883,0.039213512,0.90547794,1.2438717
2908,0.45592076,0.45138875,0.24564824,0.81750214,-0.61757666,-0.22529395,-1.170955,0.32743305,-0.08657901,0.6964736,0.09112857,0.31823465,0.8490299,-0.78866744,1.8922846,0.3537012,-0.109368995,-1.9641683,0.3843134,1.2746419,-0.32152176,1.2193999,0.44932163,-0.14842063,-0.8278684,-0.6316458,-0.030486783,-0.15117948,1.7313995,-1.1148968,-1.749552,-1.2008278,1.0637537,0.62159353,-1.1508778,-1.4372218,-0.5239404,0.02714177,-0.44654593,-0.18907386,-1.526954,0.84617084,-0.92718965,-0.63044864,0.83348763,0.05674161,0.035017036,0.34754848,-0.77072823,0.3319972,-1.0435538,0.1221681,-0.29276434,0.69300616,-0.40654957,0.21987344,0.048749294,0.6408095,-1.4587706,-0.2998891,-1.4036036,-1.3067464,-1.1935308,0.99802977,0.71705806,-0.6710146,0.37278065,-0.540393,0.8366782,-0.009014527,-0.78518456,-0.47338536,0.5111285,1.5975622,-0.8554022,1.7903513,0.093380556,1.8039703,-0.42574987,-0.6618885,-0.32917622,1.3181492,-0.22712387,-0.33686247,0.42154312,-0.9413312,-0.11887007,-0.23227386,0.08514732,0.08201342,0.6798851,-1.1001474,-0.21368356,-1.7550321,-1.6951607,-2.0614767,0.28854954,0.3740891,0.817191,1.623748,-0.051546272,-1.1650622,-0.77668476,1.1452379,-0.44586745,0.8889801,1.0320252,-0.8791834,-0.122715116,-0.23110718,1.1530344,-0.31507137,-1.283332,1.1770451,-0.16021529,0.34644377,-0.58599395,1.8582551,0.6286726,-2.0790355,-0.48917463,1.4128675,0.32593086,0.3391364,0.9455242,-1.5671878,0.39305747,-0.9259723
2909,-1.2601389,-0.43520063,-0.7044538,-0.5823636,1.3342605,0.44603622,-0.34093386,-0.704581,-1.0305369,-0.24906929,-0.38183373,-0.18236555,-0.13388313,1.391578,1.2558867,0.4636232,0.1754669,0.54373366,-0.34288052,1.3100556,-0.092733525,-0.14475863,-0.7134095,0.47173247,0.048052326,0.6720434,0.38116774,0.7316088,0.5789629,0.164491,1.2001364,0.051636547,-1.922295,0.35585886,1.2346141,-0.24681629,-0.21398154,0.78778505,0.7244565,-0.2905973,1.0970671,-0.5854857,-0.31405437,-1.2748398,0.3824172,0.621439,-0.10138221,-1.1365595,0.4883823,-1.1069323,0.71990204,-0.55700487,1.0717504,0.16697338,0.6922704,-0.2741583,0.1947311,0.46669728,1.2853112,-0.9882023,-0.64027435,-0.334571,0.96889555,1.0829632,0.0776782,0.69629294,-0.48773864,-0.81912756,1.8193722,0.9362284,0.07611028,0.06574406,0.6887252,-0.5379479,-0.13132079,1.0322368,0.2442298,1.440694,0.9503851,-0.1884397,-0.13025753,-0.17738426,-0.898786,-0.06444443,-0.115200795,0.9718798,0.043899603,0.4924111,0.69944733,0.124955274,0.4847457,1.010238,-0.2772236,-1.5948831,-0.13111107,0.8020822,0.35147846,-0.0039467523,0.41633266,-0.16293801,-0.06870078,0.941211,0.8108065,1.2629554,-0.7573418,-0.20535867,-0.8356026,-0.07200029,-0.9272292,-0.096252955,-1.3652059,0.06303127,-0.71317685,-0.29782525,0.26502335,-0.8687631,1.2478083,-1.1642624,-0.7456046,0.709012,-1.5233634,0.1010768,-1.1342318,0.5593603,-0.63567287,0.54922116,1.1704416,0.3080539
2910,-0.28974357,-0.6459792,0.70941913,-1.1570057,-0.5248041,2.0125048,-0.29679102,0.35935992,0.91035926,0.2743693,1.6231762,-0.8859137,0.5285468,1.4907742,-1.5072881,0.34528723,-0.7362556,0.3851657,0.8956611,-0.567842,0.2065032,-0.8060027,-0.78371143,1.9136498,-0.51005954,0.2985112,0.09384969,0.19591509,0.37285605,-0.27814394,-0.4821041,1.1446809,0.608965,-2.1671999,-0.7479631,0.30906218,-1.6555679,-0.07611369,-0.51293594,-1.6066458,0.6123326,0.3188627,0.9785382,-0.752054,-0.22138035,0.9351947,0.7374656,-1.4826678,1.2885245,-0.2994157,-0.41947606,1.0170717,0.34169188,0.13183562,1.1758505,-0.09575108,3.12254,0.43607193,-0.60148674,0.57342845,-0.6804662,1.0040196,2.82204,-0.028524695,-0.783945,0.16362818,-0.5222918,-0.9190721,-0.60014623,-0.7357872,1.9972309,0.39119077,0.35599336,-0.21527009,0.4658719,-0.0282343,0.5920195,0.81705153,-1.5281733,-0.35295793,-0.69811517,-0.3081764,-0.7509158,-1.22834,-1.6634814,-0.36953875,1.687632,-0.14200738,-0.7758564,-0.4764805,0.24584134,0.8496335,-0.7384198,-0.3181285,0.4248117,0.55122715,-1.2670826,1.049725,-1.9563917,0.043862663,0.24749589,0.3809858,-0.37780496,0.5222891,0.59445393,0.50516343,-0.8155827,0.6908777,-0.35379836,-0.13892291,-1.2670454,-0.77994204,-0.13960758,-0.41747317,-0.42009974,0.33437237,1.746924,1.7265873,-1.0911453,1.5305376,-0.24626964,0.30058515,-0.12812614,1.4043735,-2.1097407,-0.9945894,-0.4654315,-0.70260036
2911,-1.0884997,0.03398939,-0.1452352,0.93146986,0.37940282,-0.022573765,-1.0352815,0.45012566,0.30948606,-0.08358691,0.15332715,-0.72043127,0.2601718,-0.3585487,-0.2432905,-0.7309934,-0.72281563,1.5504224,0.27270332,0.22463511,-1.7918173,0.6787552,1.5288111,-0.147771,-0.025928209,0.028018767,-0.13621311,-1.0772535,0.63318145,-0.7754588,0.008921017,-0.28656152,0.32790068,-0.47397536,0.48116156,-0.3360078,1.2075787,0.32705063,-1.0765005,0.037003715,-0.8852609,-0.75661474,-2.1832018,-1.0709518,0.2864409,1.742264,0.3188838,0.2941714,-1.5945485,-1.0566218,0.8968839,-0.538537,1.2949624,0.5755961,-0.10649236,1.014556,-0.20257795,-0.28604832,-0.8378196,1.1836535,-1.720359,-1.0657815,-0.3648404,0.007978539,0.3925976,-0.98619163,0.6207081,-0.78377455,0.036760133,-0.4318367,0.4073066,0.79733247,-0.18449181,-0.9119147,1.2152025,0.09629361,-0.27780417,-0.21443965,2.178152,-0.94708866,0.2746706,-0.66367394,0.5419782,-0.12630086,1.0417327,0.0064337556,-0.3093983,-0.053729363,-1.249473,0.7676083,0.37366074,-0.3889544,-1.2673934,0.317013,0.7686394,-0.8813686,0.1459409,0.6731985,0.14691319,0.13499922,0.951096,1.4905478,1.0370103,0.09415933,1.9369403,1.0023434,-0.97552204,0.91949886,1.1267122,-1.5857588,-0.41519356,1.4872581,0.2696627,-0.06690054,-0.3573269,-0.09543283,-1.3584371,-0.68727666,0.21463284,0.0039007324,0.35983017,-0.9450877,-0.17180759,1.5767288,-0.6096109,0.7414588,0.08838558,1.035158
2912,-1.7587328,-0.6827982,-0.4137506,-0.73270875,0.7722433,0.9458046,-2.5009964,0.39453715,0.081697024,-0.29828066,0.60926414,-0.76381373,0.6265288,-0.48900023,1.7206405,0.3163796,1.161601,1.8670733,-0.94986033,1.4391783,1.3240726,-1.8410397,2.829709,1.203213,-0.09005815,-0.66983056,-0.40790337,-0.2236124,0.05756621,1.3704865,-0.24764307,0.667266,-0.6425646,-1.0160877,-1.4065958,1.6811129,0.62762946,0.31356388,0.5515063,-0.10086469,-1.1768414,2.0104964,0.08180639,-1.181989,0.6480959,-0.014684179,-1.7475612,0.6595493,-0.8860897,0.10902283,0.4978574,0.46666402,-0.64539504,0.52626187,-1.2274753,-0.03386578,-0.7768217,1.2933306,-0.35412556,0.2647079,-0.24560946,0.14120641,0.9915093,-0.22660202,-0.91664916,-0.29454112,0.20649306,0.6178097,-1.1108862,-0.45846093,0.590203,-2.589489,-0.8445416,1.6390747,-1.6666701,-0.7153525,0.5269479,-0.3239705,-0.14002621,-1.4919652,0.50395685,-1.3558626,-0.5420101,-0.4330198,0.6305903,-1.8836064,0.15219474,1.0499125,0.90925556,0.10749538,0.48445946,-0.6023515,1.4612348,-1.8562813,1.3518665,0.8434818,0.21045163,0.066212945,-0.97664464,-0.4171335,0.38112268,-0.50789917,0.33161256,-0.4021933,0.23239379,-0.4245096,1.234038,1.2448716,-1.0242476,-1.7803527,0.43758175,-1.5160743,0.19095698,0.8911126,-0.76819676,-0.27141517,-0.16001205,-1.1323855,-1.6539339,1.8826782,0.3566861,1.2338073,0.33024058,-0.23928559,-0.49913013,0.5707098,-0.696985,0.17725311
2913,0.2989127,0.6578891,-0.36502263,-0.21279192,0.36501357,-0.7185436,-0.26087558,1.7109475,0.78236425,-0.3252904,2.727593,0.8092641,0.34879827,0.56305295,-1.3206877,0.09962078,-0.2923653,-0.101231255,-0.8972914,-0.25699615,-1.4241076,-0.1278731,1.3243237,-0.21188125,-0.53976995,0.085481346,0.73375624,1.2976031,-0.08676662,0.0068109627,-1.8334726,0.68880516,0.41116285,0.17641307,-0.467083,-0.15164384,0.13551638,0.2352827,-0.34557936,0.91465616,0.60900784,-0.19504163,-0.3577115,0.7911971,0.7818217,-0.7044158,0.07967679,-0.74228257,-0.8999714,-0.99310553,-0.5792922,-0.42422864,0.29684517,1.2117097,-0.71091616,0.7199657,1.2982056,-1.9997058,-1.5347297,-0.89552814,-0.17674506,-0.8100658,0.97834945,0.6570743,0.39275402,0.79525644,0.024256164,-1.7066013,-1.0642782,0.84180456,0.8088975,-0.36516184,-0.32823217,-1.3810894,-0.9210305,-0.7984354,0.6235221,0.4314226,0.66451293,0.8626392,1.6867623,-0.75397104,-0.3244853,-0.5248065,-0.14873575,-1.1535276,0.13959654,0.31792364,0.23570238,0.37946218,-0.06428462,-0.71940523,-0.81840354,1.5437154,0.22077829,0.5246765,1.6387488,-1.7165773,-0.25219947,-0.5799618,-1.1393791,-0.6779438,-0.7375111,-1.2221435,0.23157652,-0.5572623,0.030091152,-0.1427205,-0.3988022,1.1415673,1.2065687,-1.7931304,0.46292028,-0.84142494,-1.857554,1.1414946,-1.97764,0.29495865,-1.5420722,0.9228244,0.9928244,-0.5964536,-1.7282361,0.68500906,-0.03416001,-0.88089985,-1.6039554,-0.60656506
2914,0.011551262,0.47711346,-0.40865326,1.4051929,0.39387363,1.8929398,0.11533354,-0.88621795,0.23517008,1.0554175,0.3870398,0.08297322,-0.72136134,0.8617901,0.30606568,0.74008733,1.3278524,1.0560124,-0.32341516,0.91801286,-1.5227152,-0.5232614,0.40030193,-1.1261897,1.5574443,0.55323225,0.54978716,-1.9098117,-0.91440177,-0.8981224,0.08574405,-0.24899681,1.5802568,0.1199825,-1.0707985,0.2987074,-1.530278,0.47190636,0.31961125,-1.6284785,-0.47727636,-0.4230707,-1.135089,0.64196825,-0.650888,-1.2040652,0.14920779,1.6431196,1.8126068,-0.7116171,-0.51562554,0.26975814,1.2489634,0.19487463,0.27137312,0.36163872,-0.52106214,-0.59256136,1.1375507,0.90495074,-1.5454619,0.61290675,1.1481824,-1.0182536,-0.5728498,0.63177186,-1.4468971,1.3773768,1.1390711,-0.24843244,-1.0558517,-1.7322246,0.34546524,-1.0035844,-0.30044314,0.4736528,0.20466849,1.2603551,-0.9036834,0.3081988,-0.53789693,-0.44092575,-1.268819,0.7116679,0.8640355,1.4418073,0.6966037,0.5284742,-1.0311152,-0.2810109,0.51343286,-1.5412443,-0.7682902,0.30744475,1.491963,0.38715997,1.4968243,-0.84885275,-0.71866685,0.342415,1.3630792,-0.4200114,-0.40949613,1.5995302,-0.59910935,-0.36767682,-0.6410278,0.45787573,-0.552116,0.15678953,-0.22243984,0.5058433,-0.018750126,1.2950857,0.7704986,0.795373,-0.948139,2.6207373,-1.3900292,0.47112858,1.6277506,-0.82215196,0.64636904,0.4053983,2.1532998,-1.5697374,1.7484744,0.09239946
2915,-0.0877894,1.5170642,-0.6844121,0.061363082,-1.2714405,0.3013276,-0.95242983,-0.6986128,-0.085485525,0.5871728,0.071192674,-0.20872454,0.8234555,0.029526485,-0.3544309,1.2619121,-2.0018146,0.56335187,-2.0027719,1.763759,2.4650235,0.2287922,1.1127,-0.16966069,0.5537871,0.6244474,-0.059089184,-0.59678745,-1.4834054,0.3296596,-0.058895368,1.3966378,0.22016567,-1.0562931,0.25385925,0.15844344,1.7176914,0.03231754,-0.4801997,-0.055638872,-0.32915944,-0.53174096,0.40786713,1.5977141,1.4243373,0.101841494,0.8063008,-0.7578122,1.6731403,0.70414615,-0.031520095,-1.019155,0.10031054,-0.03234276,-0.32060006,-0.6012175,-0.3864511,-0.02304673,0.7883963,-0.65064454,0.27650556,0.9386342,0.25601715,-0.3710046,0.18004693,1.5008638,0.6276598,1.0023371,0.09169045,1.4797263,0.7674825,0.4590467,0.8212423,0.29800734,0.5345558,-0.047815505,0.8357411,0.078710765,0.27399635,-0.42794672,-0.26580966,-0.13036864,1.6616098,0.4069209,-0.53939205,-0.10424602,-0.22813608,1.8192707,-0.051378306,-1.857525,-0.5493068,-1.015199,0.5893795,1.0253747,-1.9489813,0.45263118,-0.45185187,0.5484024,0.3995066,-1.4082153,0.12271862,-0.5224799,0.7818537,0.7984825,-0.3606191,-1.0959203,-0.73892605,-0.53431827,-0.22804375,-1.2077365,-1.5810908,0.4445411,-1.7106887,-0.9409428,0.02268804,-0.020090468,-0.44167662,-1.0287248,0.22531338,0.37321243,0.5476347,0.62291276,-0.45276618,-0.51009655,-0.7765579,-0.44096956,0.46662897,-2.1331446
2916,-0.75922835,0.8504381,-0.20851298,1.0465314,0.7142158,-2.0568452,1.2880636,-0.62684566,0.48490524,2.0045035,-0.28046224,-0.6857379,0.52981377,-2.7522085,-0.43379587,0.46695784,0.36331496,-0.6033089,-0.696993,-0.83671135,0.7513849,1.5316797,-2.297709,-0.023949848,-0.90131384,0.7086207,-1.1985298,1.0363156,-0.75573844,-0.24508744,-1.220139,-0.49014,-0.25794616,-0.094100416,-0.53718436,0.51514006,0.48761204,-0.5093052,-1.82142,-0.8158412,-1.5764606,1.1862265,-1.3895705,-1.8146014,0.649797,0.3114634,-0.81067526,-0.6161676,-1.0594634,0.008120785,0.47615996,1.6191431,0.67511845,0.3270291,-1.1675191,-0.4628227,-0.44981265,-0.4365876,-0.89689064,0.37790668,-1.8143514,-1.4252468,-0.8117923,-0.44364947,1.7794137,1.191601,1.1643082,-0.670606,0.4428742,0.75159484,1.1284938,-0.1066303,-0.7210324,-0.15906622,0.6789212,0.24034196,-0.2636104,0.90592027,-2.9884114,-2.3488042,-0.2087018,0.478442,-1.627446,-0.5359806,0.020110352,-1.0397384,-0.6959013,0.6830356,-0.36913958,-0.35807124,-0.31775075,-0.44585568,-0.91417676,-0.7045645,-1.2577128,-0.09919515,-0.90728575,-0.7622103,-0.39539889,1.0245003,-1.4180598,0.9362015,-0.4917025,0.91925997,-2.146867,0.8851406,-0.36734664,1.149889,0.4292192,-0.93289083,-0.3774387,0.66970164,0.14834683,-0.74492407,-1.0328064,1.1215274,-0.4873076,1.7855164,-0.5309779,-0.6245769,0.0064847376,-0.35948992,0.89619386,0.034594472,1.6861033,0.4368745,0.8167718,-0.98365104
2917,-0.48360285,-0.073274955,0.10935501,-0.586551,0.47842348,-0.41575113,-0.6969929,0.69813657,1.3160106,0.026015822,1.466369,0.8220775,-0.111351185,0.07769963,1.0935882,0.082858555,-0.08310616,0.49279982,-2.958435,-1.386342,0.8897162,-0.28174144,-0.9803934,-1.0217358,-0.35138205,-0.7898769,0.23010081,-0.49164766,1.2052493,-2.1306908,-3.1736722,-1.7172884,-0.0033879427,1.0637742,-0.4582973,-0.46968004,0.4118949,0.686589,0.055781335,-1.036346,-0.06452988,-0.8182507,1.1320266,1.6864352,-0.3368925,0.18293186,1.2337035,0.79937303,0.08120311,-0.90915227,-0.25450444,0.54325473,1.4027115,-0.017033236,0.60258675,-0.28854102,1.4031206,1.0095891,-2.4459739,-1.4010459,-0.4210904,-0.4455418,-0.08633907,1.5487864,1.0544046,-1.3126215,2.1602395,-0.43565467,-0.35799825,0.29030216,-0.99191475,-0.5324913,-1.8302088,-0.21975747,-0.66576266,0.20705919,-1.1944757,0.07474473,0.3731869,1.1193345,0.5388091,-1.0179042,-1.7335231,-0.4899793,1.0135263,0.9666276,-0.6859257,-2.8616002,0.22112142,0.75462633,0.51765937,-0.5326544,0.82174367,0.81557095,-1.3564224,0.8293757,-1.3902148,0.02100582,0.08468757,1.2248818,0.77665067,-0.6959631,-0.2520376,1.029637,0.37909836,0.33147085,0.09187006,-0.3629498,0.2740876,0.2316838,0.086892776,1.0819982,0.32439634,-0.9386711,0.48055258,0.97000676,0.39413717,-2.106575,1.5107421,0.75337744,-1.8567795,0.09143302,-3.0361931,-0.7794916,0.6884201,-0.14815374,-0.9785239,0.023003602
2918,0.74535257,-0.44030127,0.34606966,1.1769273,-0.010802901,-0.81177086,-0.6958006,0.56117576,-0.30124506,-0.32043466,-0.996505,1.2959188,-0.14464366,1.1919761,-1.6099044,-0.23658435,-0.80331165,1.8771787,0.7608427,0.30256525,-0.12020679,-1.126125,1.0462846,-0.85655975,1.466209,-0.5126199,1.2536595,1.2033075,0.35887814,1.67697,-0.93717897,3.0593343,-1.3303968,0.4579635,0.57410824,-2.1570253,-0.7164196,0.91130227,-1.2394339,-0.7739606,-1.1343777,-0.26302153,0.2804548,-0.9885254,-0.045694906,-0.18579146,0.4704738,-0.9182809,-0.4002245,-0.9251863,0.6873631,-0.1977888,-0.8819024,-0.21965237,-1.2330898,1.3690008,0.6878581,1.2074066,-0.7565043,-0.0067308266,2.2330744,0.016928775,2.1830542,1.7096192,1.8610352,-1.6920643,-2.4383779,-3.099841,-1.1456201,-1.4140927,1.1668501,-0.8019404,0.38782975,1.2368616,-0.027156152,-1.7993566,0.07974933,-0.23127444,-0.74058515,1.4820399,1.4085611,-0.04518395,-0.7471594,-0.20994212,-0.5683308,0.18111898,-0.84355253,-0.6663057,0.16423692,1.4533736,1.9262744,0.843869,-1.5602049,-0.19395198,0.5210345,-2.1307554,-0.4046264,0.6289207,-0.9485355,0.2538699,-1.4286356,1.3006287,0.857082,0.3728737,1.2489,0.78476113,0.9259287,2.3360791,-0.5799798,-1.0171175,0.04207286,0.2539292,0.041423295,1.7675316,1.3853788,-0.2191751,-0.24475172,0.79048526,0.99578935,-1.3327246,0.7318157,-1.6930046,0.11804383,0.02568448,1.4778888,-0.9476914,-2.214216,-0.95750606
2919,-0.36372572,-0.32901558,0.6218716,0.5673941,0.28404152,-1.3688271,-1.0758948,0.4289098,-0.5806352,1.6760212,-0.56607234,1.0135394,1.9460635,-1.377387,-0.42168868,-1.950175,-1.1053587,-1.0193437,-1.0680475,-0.0040538795,0.81727403,-1.8548348,0.08708401,-0.007951525,-0.73072374,-1.0639307,-0.35360914,-0.49763662,1.0676694,-0.49490255,0.5005458,-1.2064307,0.9964121,0.24385922,-0.7361343,0.687469,-0.7827545,0.34777704,-0.3584794,-0.16614172,1.2422613,-1.2324198,0.6005918,-1.1030195,-1.1777619,-1.6573743,-0.44999614,0.22892861,0.77863705,0.017629933,0.6466796,-1.5995452,-0.46242648,-1.9112604,2.030197,0.92065954,0.3056629,-0.69903624,-0.37933606,-0.40571785,1.1856856,-1.934019,-0.5543411,-2.1735451,-1.1551579,-0.6456824,0.20430906,0.10432876,0.6202608,2.3546054,-1.3374201,2.10362,1.6941566,-0.34206358,0.12327363,-0.12901653,0.4908936,0.84201413,-0.93336695,-2.147324,-1.3955866,-0.058950886,-0.30848515,-0.82463557,1.1716391,0.87094283,0.12484238,-0.10376184,-0.754459,-1.2432559,-1.3447198,-0.64252555,-0.27640083,-1.0525604,0.92623645,1.0661633,0.3912576,0.78978837,0.6114493,0.7811673,-0.66487694,0.21814044,-0.4278087,1.7590834,-0.58821154,0.19743216,0.21934551,0.16495939,0.10317396,-1.5742213,-1.6143311,-0.53719366,-0.0034695813,1.2821007,-1.4720558,-0.34116024,1.298831,-1.9767233,-0.6607176,1.0944659,0.27345997,-0.24487074,0.47063354,1.2456834,1.4265262,-0.44447732,-0.008347809,-0.29574946
