companyID,Ticker,Company Name,SYNONYMS,ACN,Country of Domicile,Company Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees:LF,ICB Sector,ICB Subsector,GICS Industry,GICS SubIndustry,BICS L3 Industry,BICS L4 Sub Industry,BICS L5 Segment,BICS L6 Segment,Company Description,Linkedin_empCount,Linkedin_Followers,Source
comp_21518,,Henrob Self Pierce Riveting,,,,,,,,,,,,,,,,,We are a world leading provider of sustainable productivity solutions Customers benefit from our innovative compressors vacuum solutions and air treatment systems construction equipment power tools and assembly systems,3.0,0.0,LinkedIn
comp_21519,,Herberton Tin Pty Ltd,,,,,,,,,,,,,,,,,Herberton Tin Pty Ltd is a mining metals company based out of West Perth Western Australia Australia,0.0,0.0,LinkedIn
comp_21520,,Herculift Access Technology Pty Ltd,,,,,,,,,,,,,,,,,Herculift Access Technology Pty Ltd is a mining metals company based out of 298 King Georges Rd Beverly Hills Australia,0.0,0.0,LinkedIn
comp_21521,,Herencia Resources PLC HER,,,,,,,,,,,,,,,,,Herencia Resources PLC HER is a mining metals company based out of 7 6 Richardson Street West Perth Perth WAS Australia,4.0,37.0,LinkedIn
comp_21522,,Heritage Advice Australia,,,,,,,,,,,,,,,,,Heritage Advice Australia provides a one stop shop for resource companies looking to secure their mandatory Aboriginal heritage approvals required in order to make their projects happen,0.0,0.0,LinkedIn
comp_21523,,Heritage Metal Craft Lighting,,,,,,,,,,,,,,,,,Heritage Metal Craft Lighting is a mining metals company based out of 41 Grant St Sebastopol Australia,0.0,0.0,LinkedIn
comp_21524,,Heritage Minerals,,,,,,,,,,,,,,,,,Heritage Minerals has a unique approach to solving the economic barriers to treating low grade tailings A combination of the worlds best technology and many years of operational experience can turn around projects that are otherwise not feasible Heritage Minerals designs and implements innovative solutions for technically tricky projects They are also an environmentally and socially responsible problem solver,2.0,105.0,LinkedIn
comp_21525,,Herne Hill Welding Service,,,,,,,,,,,,,,,,,HERNE HILL WELDING SERVICE SPECIALISTS IN ON SITE FABRICATION AND WELDING Herne Hill Welding Service is a family owned and operated business working across Perth Western Australia since 1980 Herne Hill Welding Service specialise in onsite fabrication major and minor repairs welding and large scale installations Australia wide Herne Hill Welding Service also offer design and,0.0,2.0,LinkedIn
comp_21526,,Hervey Bay Sheet Metal Engineering,,,,,,,,,,,,,,,,,Hervey Bay Sheet Metal Engineering is a mining metals company based out of 1 45 Islander Rd Pialba Australia,0.0,0.0,LinkedIn
comp_21527,,Heslop Contract Casters Pty Ltd,,,,,,,,,,,,,,,,,Heslop Contract Casters Pty Ltd is a mining metals company based out of 8 Pitt St Reservoir Australia,0.0,0.0,LinkedIn
comp_21528,,Hetherington,,,,,,,,,,,,,,,,,Hetherington Pty Ltd Hetherington has the experience service and expertise required to meet your exploration and mining tenure needs Our experienced team of experts can provide you with service and expertise in all aspects of exploration and mining including management audits environmental advice native title negotiations and Government liaison Exploration and Mining Tenure Management is a complex and specialised field incorporating Mining Law Environmental Law Land Management processes Native Title Cartography and other disciplines Effective Tenure Management needs a specialist Hetherington Title Services is the premier specialist Mining Title Company in Australia in four respects 1 Expertise 2 Experience 3 Service 4 Value Our team of consultants bring a breadth and depth of experience and expertise which is the best in the country They have extensive experience in all aspects of exploration and mining tenure such as carrying out audits of tenements providing advice about environmental regulations conducting negotiations with Native Title Claimants and landholders and liaising with Government Departments Hetherington is therefore well placed to help you achieve your broader commercial goals within this exciting industry Hetherington provides services from our offices in Sydney Brisbane and Perth,37.0,0.0,LinkedIn
comp_21529,,Hetherington QLD,,,,,,,,,,,,,,,,,Hetherington QLD has the experience dedication and expertise required to meet your exploration and mining title needs Exploration and mining tenure management is a complex and specialised field working with Mining Law Environmental Law Native Title Cultural Heritage Land Access and other disciplines Hetherington Exploration Mining Title Services QLD Pty Ltd Hetherington QLD understand the complexities and peculiarities of exploration and mining title management We pride ourselves on providing outstanding value for money and cost effective solutions that suit our client s needs Our consultants are readily accessible to their clients and understand the importance of carrying out work in a timely manner Hetherington QLD is headed by mining title expert Brian Martin who joined the Hetherington team in 1992 Since taking over directorship of Hetherington QLD in 2011 Brian has led his team of skilled consultants from strength to strength when it comes to navigating Queensland s complex mining and environmental laws and regulations Our representation on numerous government and industry organisation and working groups ensures that we provide the most up to date advice to our clients on current legislation and proposed changes Our extensive government and industry relations ensures that our services are provided efficiently and that we are able to provide advocacy services to our clients when required,0.0,6.0,LinkedIn
comp_21530,,Hexagon Energy Materials Limited,"Fluorometrics Pty Limited, Fluorotechnics Limited, Fluorotechnics Pty Limited, Hexagon Resources Limited, Lamboo Resources Limited, Nh3 Clean Energy Limited",99098192.0,,,,,,,,,,,,,,,Hexagon Resources Limited is an Australian based exploration company focusing on the delivery of exceptional high purity and highly crystalline flake graphite for use in new technologies The primary focus for Hexagon is the development of the McIntosh Flake Graphite Project in the East Kimberley Western Australia Mineralisation is hosted within a graphitic schist unit that extends through Hexagon s tenements which cover an area of 330 km2 The tenements are logistically well placed and extend to the Great Northern Highway affording direct access to infrastructure and the port of Wyndham 280km to the north Within Australia Hexagon also has exploration rights for tenements at Halls Creek in the East Kimberley targeting gold and base metal mineralisation and in Valla northern New South Wales targeting molybdenum silver mineralisation Hexagon also has three flake graphite projects in South Korea Geumam Taewha and Samchoek,8.0,253.0,LinkedIn
comp_21531,,Hexagon Energy Materials Limited ASX HXG,,,,,,,,,,,,,,,,,Hexagon Energy Materials Limited ASX HXG is an Australian energy nmaterials company servicing the growing e mobility and renewable energy sectors,9.0,469.0,LinkedIn
comp_21532,,Hey B V,,,,,,,,,,,,,,,,,Hey B V is a mining metals company based out of Oude Telgterweg 150 A ERMELO Netherlands,0.0,0.0,LinkedIn
comp_21533,,Hi octane performance coating,,,,,,,,,,,,,,,,,There are many reasons for coating your exhaust the main one being heat management Ceramic coating provides a thermal barrier protection which will protect your surrounding parts in your engine bay and prolong the working life of the exhaust system,0.0,0.0,LinkedIn
comp_21534,,Hi Frequency Fabrication,,,,,,,,,,,,,,,,,Hi Frequency Fabrication is a mining metals company based out of 6A 229 Robinson Rd E Geebung Australia,0.0,0.0,LinkedIn
comp_21535,,Hi Quality Group,,,,,,,,,,,,,,,,,Hi Quality Group is a mining metals company based out of 37 Lee Holm Rd St Marys Australia,0.0,0.0,LinkedIn
comp_21536,,Hi Rock International Investment In Mineral Resources Pty Ltd,,,,,,,,,,,,,,,,,Hi Rock International Investment In Mineral Resources Pty Ltd is a mining metals company based out of Strathfield South New South Wales Australia,0.0,0.0,LinkedIn
comp_21537,,Hi Tech Mufflers Mufflers,,,,,,,,,,,,,,,,,Hi Tech Mufflers Mufflers is a mining metals company based out of 344 Bourke St Darlinghurst Australia,0.0,0.0,LinkedIn
comp_21538,,Hi Vis Mining,,,,,,,,,,,,,,,,,Hi Vis has worked closely with the mining sector for over 40 yrs to optimise site safety by offering mine signs and safety products manufactured to meet the special needs of the mining environment,0.0,0.0,LinkedIn
comp_21539,,Hi Vis Personnel Pty Ltd,,,,,,,,,,,,,,,,,Welcome to the Hi Vis Personnel LinkedIn Company Page r n r nOur vision is to be the preferred provider of recruitment and labour hire services across numerous industries We do this by maintaining an exceptional level of service excellence and quality of personnel provided We value our client base and believe strongly in creating long term satisfying relationships and continuation of services r n r nWe have the capability to provide all of the following for government public and private organisations r n Labour provision contract temporary and permanent across a variety of roles from skilled trades to field assistants and project support r n Resourcing and recruitment services r n Recruitment strategies and campaigns for our clients both locally and internationally r n Vacation and graduate student programs and management r n Facilitation organisation and management of training r n Development and review of OHS and human resource policies and procedures r n Human resources support r n r nEach Hi Vis contractor is required by our business to adhere to our own and our clients safety standards Our policy sets the minimum guidelines for our personnel to adhere to r n Abiding by the requirements stated in our clients procedures r n Actively participate in the site Job Hazard Assessments r n Ensure their understanding of their requirements prior to commencing any work r n Actively monitor and participate in good safety practices and notify their site manager of any hazards identified during the term of their contract r n Align with and adhere to our own and our clients Fitness for Work policies r n Remain committed to their obligations held under our clients environmental policies r n r nWether your project is mining general construction or general trades we can supply the right people to help you get your job done on time r n r nContact Janine today on 0419 646 402 or janine hivispersonnel com au to see how Hi Vis Personnel can assist you with your requirements,0.0,55.0,LinkedIn
comp_21540,,HiSeis,,,,,,,,,,,,,,,,,We specialize in cost effective high definition seismic reflection techniques utilizing the latest equipment custom designed 2D and 3D survey methods along with Vertical Seismic Profiling VSP Technology and Full Wave Sonic FWS borehole logging r n r nThrough combined innovative technology and the know how from industry experienced personnel we can for the first time produce reliable and quality seismic images of hard rock environments that will fast track discovery and improve life of mine planning r n r nFor 2D 3D seismic and borehole logging services HiSeis offers r nSurvey Design r nAcquisition r nProcessing and Interpretation r n r nWe target r nGold Copper Nickel Uranium Lead and Zinc Hydrogeology Geotechnical studies overburden definition Geological structures r n r nWe offer a significant Seismic Acquisition Capacity 2000 channels with a variety of sources including vibroseis trucks explosives and accelerated weight drops r n r nFor further information on our complete solution to your exploration needs please contact us,49.0,1802.0,LinkedIn
comp_21541,,HiSpec Industrial Coatings,,,,,,,,,,,,,,,,,HiSpec Industrial Coatings is a mining metals company based out of 27 29 Maxwell Rd Pooraka Australia,6.0,0.0,LinkedIn
comp_21542,,HiTeMP Forum,,,,,,,,,,,,,,,,,The HiTeMP High Temperature Mineral Processing Forum brings together stakeholders from around the world to help heavy industry like steel cement and alumina transition towards a low carbon future Stakeholders from industry government and academia will discuss barriers enablers opportunities and pathways to decarbonise the hardest to abate industry sectors,0.0,0.0,LinkedIn
comp_21543,,HiTech 3D Australia Pty Ltd,,,,,,,,,,,,,,,,,HiTech 3D Australia is a professional 3D Printing and design services company based in Brisbane Australia,2.0,23.0,LinkedIn
comp_21544,,Hides Gas Development Company,,,,,,,,,,,,,,,,,TWRS is one of the major support services company to Ok Tedi Mining Limited in the Western Province of Papua New Guinea We operate out of the Mining Township of Tabubil and also have offices in Port Moresby and looking at extending our services to Lae nWe do Belt Splicing Rubber Lining and Conveyor Systems PM Inspections and Shut Breakdown Maintenance We also extend our services to the Rebuild and Fabrication shops at the Mill Process Maintenance site for OTML We are looking to extending our services to Condition Monitoring Reliability Engineering nWe have been a traditional HR Labor Hire company recruiting local and national placements within OTML over the last 35 years and we have grown the growth with the biggest Mining Operations in Papua New Guinea over the years after Panguna Copper Mine nWe have a shared history of the Mining Industry and its growth hence it is where we find our niche and we love what we do for our client We make up around 15 to 30 of the mine workforce on average per month depending on employee turnover nWe are a local company in the Western Province supporting the Ok Tedi Mining Operations and we are a national company in Papua New Guinea with over 35 years of mine support services in labour hire placements plant equipment and machinery hire services Belt Splicing Rubber Lining and Conveyor PM Inspections and Shut Maintenance provision of skilled crews for shut operations and condition monitoring and reliability engineering with NDT Technicians equipment Crew nFor mine mill operations and maintenance needs talk to us and we have capacity to toilore resources specific to specific to meeting your requirement,0.0,46.0,LinkedIn
comp_21545,,Hifu Electronics Pty Ltd,,,,,,,,,,,,,,,,,Hifu Electronics Pty Ltd is a mining metals company based out of 1a Rebank Road Northmead New South Wales Australia,2.0,11.0,LinkedIn
comp_21546,,High Calibre Solutions,,,,,,,,,,,,,,,,,High Calibre Solutions HCS is a multi disciplined professional service provider to the military mining and construction sectors r n r nHCS is a leader with a proven track record in the delivery of large complex project management services engineering solutions field operations and technical capabilities r n1 Certified and highly experienced Portfolio Program and Project Managers r n2 Certified Engineers r n3 Proven project supervisors and Construction Managers r n r nWe are also specialised in the delivery of executive management services to support new and existing operations r n1 Site Senior Executives QLD Coal Mine r n2 Open Cut Examiners QLD Coal Mine r n3 Health Management Systems r n4 Risk Management r n5 Technical Audits and Investigations r n r nWe focus on strategic decision making to ensure that the end solution is not only aligned to today s needs but is also reliable available maintainable and sustainable tomorrow,0.0,14.0,LinkedIn
comp_21547,,High Country Forge,,,,,,,,,,,,,,,,,High Country Forge is a mining metals company based out of 1464 Great Alpine Rd Smoko Australia,0.0,0.0,LinkedIn
comp_21548,,High Country Fusion Australia,,,,,,,,,,,,,,,,,High Country Fusion Pty Ltd is an Australian Company specializing in the sales and service of butt welding fusion equipment for HDPE piping in multiple industries including Oil and Gas Mining and Water,0.0,65.0,LinkedIn
comp_21549,,High Fire Air Control,,,,,,,,,,,,,,,,,High Fire Air Control is a mining metals company based out of Factory 2 1662 Ferntree Gully Rd Knoxfield Australia,0.0,0.0,LinkedIn
comp_21550,,High Grade Mechanical,,,,,,,,,,,,,,,,,HIGH GRADE MECHANICAL A GRADE ABOVE THE REST Award Winning Maintenance Solutions for the Mining and Civil Industries High Grade Mechanical is the trusted and reliable provider of quality fully integrated mining and civil maintenance solutions across Australia We focus on providing top quality and reliable maintenance labour and equipment solutions Specialising in Shutdown and Scheduled Maintenance Rebuilds New Builds and Mechanical Maintenance Support Diesel Mechanics Auto Electricians LV Mechanics Boilermakers Servicemen and Trades Assistants High Grade Mechanical are the Employer of Choice within the Industry we believe our employees are the foundation of our business and should be recognised for their value and contribution The High Grade Team receive  BEST PAY RATES WITHIN THE INDUSTRY n GENUINE REWARD AND RECOGNITION PROGRAM THAT IS EMPLOYEE DRIVEN n SALARY SACRIFICE OPTIONS THAT ARE NOT LIMITED TO SUPERANNUATION n REFERRAL PROGRAMS n EMPLOYEE ASSISTANCE PROGRAMS n TRAINING MENTORING AND SELF DEVELOPMENT OPPORTUNITIES n FUNCTIONS AND EVENTS Our Core Values we instil into all our employees and works are Safety Top Performance Reliability Pro activity Communication Honesty,34.0,1057.0,LinkedIn
comp_21551,,High Grade Metals Ltd,"High Grade Metals Limited, Ic2 Global Limited, Jade Gas Holdings Limited, Quest Minerals Limited, Westel Group Limited",62879583.0,,,,,,,,,,,,,,,High Grade Metals ASX HGM is an Australian mineral exploration company with a portfolio of brown fields cobalt copper and gold assets The company s major projects are all located in mining friendly Austria which covers an area of about 84 000 km2 across Central Europe The highly experienced management aims to grow the value of HGM s project portfolio to benefit shareholders by leveraging innovation and maximizing value of the assets through systematic exploration and teamwork,0.0,39.0,LinkedIn
comp_21552,,High Power Engineering,,,,,,,,,,,,,,,,,High Power Engineering,5.0,115.0,LinkedIn
comp_21553,,High Titanium Resources and Technology Limited,"High Titanium Resources & Technology Limited, Queensland Industrial Minerals Holdings Ltd",133847462.0,,,,,,,,,,,,,,,High Titanium Resources and Technology Limited HTL formerly Queensland Industrial Minerals Ltd QIM is a public company that was established in 31st October 2002 specifically to develop Exploration Permit Minerals 13278 All necessary documents were lodged and accepted by ASIC with the aim of developing its mining tenement by,0.0,0.0,LinkedIn
comp_21554,,Highett Metal Pty Ltd,,,,,,,,,,,,,,,,,Highett Metal Pty Ltd is a mining metals company based out of 283295 Boundary Rd Braeside VIC Australia,4.0,11.0,LinkedIn
comp_21555,,Highland Drilling,,,,,,,,,,,,,,,,,Highland Drilling is a mature owner operated drilling company We provide professional services to the mining groundwater geotechnical and environmental management industries Established in 1999 by director Brett Delamont Highland Drilling has undergone significant organic growth Procuring the industry s best drillers tradesmen and technical assistants to deliver high quality projects on time and on budget With safety deeply embedded in our company culture we pride ourselves on not only meeting industry work health and safety standards but continuously exceeding them Our drillers are fully licensed and ADITC certified,4.0,211.0,LinkedIn
comp_21556,,Highland Quarries Guyra,,,,,,,,,,,,,,,,,We are a rock quarry who supply granite sand and basalt stone aggregates roadbase scalps rip rap gabion boulders crushed rock crusher dust gravel granite sand soil precoated aggregates and other quarry products,0.0,0.0,LinkedIn
comp_21557,,Highland Water Solutions,,,,,,,,,,,,,,,,,Highland Water Solutions HWS provides an industry agnostic tailored waste management solution Our professional team offer waste and water extraction distribution and recycling solutions across New South Wales Our established fleet contains rigid tankers trailers septic pump outs and containment tanks that service and distribute water to certified disposal facilities across the state HWS have an house manufacturing facility that creates bespoke above ground containment tanks that are carefully crafted to meet any industry specification or regulation requirements,0.0,88.0,LinkedIn
comp_21558,,Highlands Sand Soil,,,,,,,,,,,,,,,,,Welcome to Highlands Sand and Soil your highlands Wollongong and Goulburn specialist in landscape supplies top soils mulch sands and earth moving services We are located at 4 6 Gantry Place Braemar,0.0,0.0,LinkedIn
comp_21559,,Highwall Mining Australia,,,,,,,,,,,,,,,,,Mining services provider focusing on coal mining at Open cut mines with the Addcar Highwall Mining system Providing full service solutions from feasibility studies pit preparation mining coal rehandle through to rehabilitation,12.0,209.0,LinkedIn
comp_21560,,Highway Tube Bending,,,,,,,,,,,,,,,,,We offer a range of stainless steel and mild steel mandrel bends in custom sizes We are easily located just off the M1 motorway at Nerang in the Gold Coast with shipping Australia wide,0.0,0.0,LinkedIn
comp_21561,,Hill 51 Pty Ltd,Alacer Gold Pty Ltd,147473970.0,,,,,,,,,,,,,,,Hill 51 Pty Ltd is a mining metals company based out of LEVEL 3 18 PARLIAMENT PL West Perth Western Australia Australia,0.0,0.0,LinkedIn
comp_21562,,Hill End Gold Ltd,"Hill End Gold Limited, Lion Rock Minerals Ltd, Nugget Resources Australia Limited, Nugget Resources Australia Pty. Ltd., Peak Minerals Limited, Pure Alumina Limited",72692365.0,,,,,,,,,,,,,,,Hill End Gold Limited is a resource development and investment company engaged in exploration activities on its New South Wales tenements and the assessment of resources acquisition opportunities It also acquires interests in resource projects in Australia and in selected countries throughout the world Its projects include Hill End and Hargraves The Hill End Project is located over 50 kilometers north of Bathurst in New South Wales Its Red Hill deposit is located approximately four kilometers north of the Hawkins Hill Reward deposit and has a resource of approximately 849 300 tons at over 3 3 grams per ton gold for over 89 200 contained ounces The Hargraves Project is located approximately 40 kilometers north of Hill End in central New South Wales It owns Exploration License 6996 which covers parallel old mineralized structures with gold production It has an investment in Bassari Resources Limited which has over a million ounces in resources in Senegal,2.0,0.0,LinkedIn
comp_21563,,Hillery Quarries,,,,,,,,,,,,,,,,,Not Provided,0.0,2.0,LinkedIn
comp_21564,,Hillgrove Copper Pty Ltd,"Hillgrove Copper Pty Limited, Kanmantoo Mining Pty Limited",105074762.0,,,,,,,,,,,,,,,Hillgrove Copper Pty Ltd is a mining metals company based out of LEVEL 41 AUSTRALIA SQUARE TOWER 264 278 GEORGE ST Sydney New South Wales Australia,0.0,0.0,LinkedIn
comp_21565,,Hillview Quarries,,,,,,,,,,,,,,,,,Hillview Quarries is a mining metals company based out of Australia,7.0,0.0,LinkedIn
comp_21566,,Hindustan Spring Co,,,,,,,,,,,,,,,,,Hindustan Spring Co is a mining metals company based out of Howrah India,3.0,0.0,LinkedIn
comp_21567,,HinterCoast Garage Doors,,,,,,,,,,,,,,,,,HinterCoast Garage Doors are a garage door company that service maintain and install new garage door openers for residential commercial and gates We are a locally owned and operated business based on the Sunshine Coast The business was established in 2008,0.0,0.0,LinkedIn
comp_21568,,Hipo Resources Ltd,"Black Mountain Resources Limited, Hipo Resources Limited, Qx Resources Limited",147106974.0,,,,,,,,,,,,,,,Hipo Resources Limited Hipo formerly Black Mountain Resources Limited is Australia based exploration and development company The Company holds 100 of the Busumbu Phosphate exploration project located in the license adjacent to Namekara The Company s Namekara Vermiculite Mine project is located in Eastern Uganda near the towns of Mbale and Tororo approximately 190 kilometers KM from the Uganda capital Kampala and close to the border with Kenya,0.0,0.0,LinkedIn
comp_21569,,Hippo Geoscience,,,,,,,,,,,,,,,,,Hippo Geoscience contributes to and collaborates with the natural resources industry to maximise the value of data for the responsible and efficient use of earth resources We offer tailored earth science data analytics services including workflow development data collection customised data analysis process automation and software solutions Dr Pieter Botha Director is a geoscientist and data analyst with a BSc Hons and MSc in geology and a PhD in applied mathematics We offer research and commercial experience in automated mineralogy geometallurgy geochemistry and fluid flow simulation as applied to the characterisation of ore system mineralogy and micro structure mineral processing streams mine waste materials and subsurface aquifers Our geoscience experience is complimented by skills in data science including proficiency in Python programming web app development predictive statistics machine learning and interactive data visualisation,0.0,0.0,LinkedIn
comp_21570,,Hismelt Corporation Pty Limited,HIsmelt,,,,,,,,,,,,,,,,Hismelt Corporation Pty Limited is a mining metals company based out of LEATH RD Kwinana Western Australia Australia,5.0,2.0,LinkedIn
comp_21571,,Hitachi Data Systems Asia Pacific Pty Ltd,"Hitachi Data Systems Holdings Pty. Limited, Hitachi Data Systems Pty Ltd, Hitachi Vantara Asia Pacific Pty Limited, N.S. Distributors Pty. Ltd., N.S. Electronics Pty. Limited, N.S. Semiconductor Pty. Ltd., National Advanced Systems Holdings Pty. Limited, National Semiconductor (Australia) Pty. Ltd.",4855734.0,,,,,,,,,,,,,,,Hitachi Data Systems Asia Pacific Pty Ltd is a mining metals company based out of LEVEL 3 82 WATERLOO RD Macquarie Park New South Wales Australia,0.0,2.0,LinkedIn
comp_21572,,Hitech Fasteners,,,,,,,,,,,,,,,,,Hitech Fasteners is a mining metals company based out of 4 12 Cunningham St Moorebank Australia,0.0,0.0,LinkedIn
comp_21573,,Hitech Sheetmetal Pty Ltd,,611611271.0,,,,,,,,,,,,,,,Welcome to Hitech Sheetmetal where we specialise in the manufacture of HVAC air conditioning and ventilation ductwork All of our duct is manufactured to Australian Standards and we can service any size of job from a small residential project to large commercial tenders We also have years of experience with fire rated duct in particular the Fyrewrap method of duct protection,0.0,0.0,LinkedIn
comp_21574,,Hitech Steel Fabrication,,,,,,,,,,,,,,,,,We offer an extensive range of products accessories and services that will help elevate your project to the next level Maybe have a look at our online eBay store for some further ideas or products that may be useful for your next project or just call Ph 03 9761 9622 and one of our tradespeople will be able to help you with your enquiry,3.0,0.0,LinkedIn
comp_21575,,Hobart Metalworks,,,,,,,,,,,,,,,,,Check out our existing range of top quality metal products and examples of some of our completed custom jobs,2.0,0.0,LinkedIn
comp_21576,,Hogan Mining,,,,,,,,,,,,,,,,,Not Provided,0.0,1.0,LinkedIn
comp_21577,,Hogans Resources Pty Ltd,,606338907.0,,,,,,,,,,,,,,,Hogans Resources Pty Ltd is a mining metals company based out of Mount Hawthorn Western Australia Australia,0.0,0.0,LinkedIn
comp_21578,,Hohns Anything Metal,,,,,,,,,,,,,,,,,Hohns Anything Metal is a mining and metals company based out of 32 Crawford St Katherine Australia What we do and have  General and specialised welding n Building and reinforcing products n Structural fabrication n Welding accessories n Flashing n Machining n Hydraulic fittings,3.0,0.0,LinkedIn
comp_21579,,Holbrook Engineering,,,,,,,,,,,,,,,,,Holbrook Engineering is a mining metals company based out of 15 Bond St Holbrook Australia,0.0,0.0,LinkedIn
comp_21580,,Hollimans Gun Shop,,,,,,,,,,,,,,,,,Hollimans Gun Shop is a mining metals company based out of 28 32 Mosman St Charters Towers City Australia,0.0,0.0,LinkedIn
comp_21581,,Hopper Industrial Group,,,,,,,,,,,,,,,,,HIG is a group of geophysics companies that specialise in mining and groundwater technologies and services applicable to both Earth and Space environments Our mission is to push the boundaries of sensor technology within the mining and groundwater industries through the creation and deployment of new instruments Our vision is to be globally recognised as a leader in advanced geophysics measurements HIG is made up of two companies Surtech Sytesms surtech com au NMR Services Australia nmrservices com au Each of these companies provide a service and technology that assist in HIG s corporate focus to develop and apply advanced geophysics technologies,4.0,128.0,LinkedIn
comp_21582,,Hornet Drilling,,,,,,,,,,,,,,,,,Hornet Drilling specialises in exploration and geotechnical drilling with the capacity to provide diamond drilling and waterwell services through partnering companies Our success has resulted from building authentic relationships with our clients and providing the level of service and enthusiasm not experienced elsewhere Our 7 years drilling without injury or environmental incident and our ISO certifications ensure we remain as the leading provider of quality and safe drilling services,2.0,79.0,LinkedIn
comp_21583,,Hornsby Sandblasting,,,,,,,,,,,,,,,,,Hornsby s massive sandblasting cabinet Sandblasting regulations require a completely sealed operating cabinet The HORNSBY SANDBLASTING chamber is 8m x 6m x 5m high which provides room for a complete motor vehicle or large trailer and allows the operator to work freely inside the cabinet Our chamber is large enough to drive in motor vehicles trailers even boats on trailers and we also have fork lift equipment so we can carry in your items from your trailer including complete cars and chassis if the vehicle is not drivable We also mount large items on our wheel about rotisserie easy to manoeuvre into place and more convenient to work on title style left 30px top 3528px width 343px height 251px,0.0,0.0,LinkedIn
comp_21584,,Hort Enterprises,,,,,,,,,,,,,,,,,From a small two person beginning the Engineering Business has as at the 1st of July 2010 developed and diversified into an organisation providing Engineering Design and Drafting Services Maintenance Services Project Management Planning and Site Installations Maintenance Services Fixed and Mobile Plant Component Rebuilds Steel Fabrication and Welding Plasma Cutting Beam Saw Cutting CNC Machining and Milling Horizontal Boring Fitting and Hydraulics Wear Resistance Materials Applications including Rubber and Ceramic Lining,55.0,378.0,LinkedIn
comp_21585,,Horwood Bagshaw,,,,,,,,,,,,,,,,,Horwood Bagshaw is a mining metals company based out of 9 Adelaide Rd Mannum Australia,5.0,0.0,LinkedIn
comp_21586,,Host Group Australia,,,,,,,,,,,,,,,,,Host Group was established to service the mining oil gas and commercial construction sectors throughout Australia Host Group consists of Maintenance Engineering Commercial Industrial Support Services Access Solutions Host Group believe in a collaboration with employees clients suppliers and competitors to achieve a better product to the end user Host group s focus is on safety of people through a cultural based system fit for purpose quality management by understanding the client s requirement and prompt delivery of all services regardless of size and complexity Maintenance Engineering supplies general specialist services including structural mechanical piping manufacture site services procurement engineering to several clients in the resources energy and industrial sectors Commercial Industrial provides commercial builders governments and investors with complete turnkey building packages for commercial construction Support Services partners with companies of all sizes to provide labour equipment consultancy and procurement functions,5.0,0.0,LinkedIn
comp_21587,,Hot Water Heat,,,,,,,,,,,,,,,,,Hot Water Heat is a mining metals company based out of 5 12 Newspaper Pl Maroochydore Australia,0.0,0.0,LinkedIn
comp_21588,,Hot Water North Sydney,,,,,,,,,,,,,,,,,Hot Water North Sydney is a mining metals company based out of 802 150 Pacific Hwy North Sydney Australia,0.0,0.0,LinkedIn
comp_21589,,Hotwatersystems com au,,,,,,,,,,,,,,,,,Hotwatersystems com au is a mining metals company based out of 24 Harrington St Arundel Australia,0.0,0.0,LinkedIn
comp_21590,,Hotweld Engineering,,,,,,,,,,,,,,,,,Hotweld Engineering is a mining metals company based out of 59 Halifax Dr Davenport Australia,0.0,0.0,LinkedIn
comp_21591,,Hozmatt Engineering,,,,,,,,,,,,,,,,,Hozmatt Engineering is a mining metals company based out of 1 26 Aster Ave Carrum Downs Australia,0.0,0.0,LinkedIn
comp_21592,,HuaYi Resources Limited,,,,,,,,,,,,,,,,,HuaYi Resources Limited is a mining metals company based out of 100 ALBERT ROAD LEVEL 4 South Melbourne Victoria Australia,0.0,0.0,LinkedIn
comp_21593,,Hudson McKay Group,,,,,,,,,,,,,,,,,100 it s our DNA dedicated to providing quality solutions efficiently it s a 100 commitment it s absolute it s our guarantee Hudson McKay is an Australian owned and operated engineering company providing professional services in brownfields sustaining project execution in a multi discipline environment We have particular expertise in electrical and operations technology systems for the Mining and Industry Utilities and Renewables and FMCG and Manufacturing,0.0,14.0,LinkedIn
comp_21594,,Hughes Drilling,,,,,,,,,,,,,,,,,In December 2016 the east coast coal drilling division of Hughes Drilling was acquired by leading Australian civil and mining company NRW Holdings The business is being integrated into NRW s subsidiary company Action Drill Blast r n r nAction Drill Blast is one of the largest drilling and blasting contractors in Australia The company delivers integrated drilling and blasting services and employs more than 350 personnel with a fleet of 70 blast hole drill rigs r n r nFor further information please visit Action Drill Blast s website www actiondb com au,0.0,520.0,LinkedIn
comp_21595,,Hughes Engineering,,,,,,,,,,,,,,,,,Hughes Engineering provides steel fabrication construction and maintenance services to the resource sectors nWe provide safe reliable innovative cost effective solutions strategically managed to give the client piece of mind ensuring long term relationships Based in Kalgoorlie Boulder Western Australia,3.0,60.0,LinkedIn
comp_21596,,Hulk Heavy Diesel,,,,,,,,,,,,,,,,,Hulk Heavy Diesel unites the skills and experiences of our trades people with your individual site requirements to rapidly and safely keep your equipment operating,6.0,180.0,LinkedIn
