ENO,name,status,commodity,owner,startDate,endDate,observationMethod,positionalAccuracy,source,status_uri,representativeCommodity_uri,specification_uri,LAT_GDA94,LONG_GDA94
334177,Million Dollar,historic mine,Gold,Saracen Mineral Holdings Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.saracen.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334177,-29.7997,122.2858
334178,Weipa,operating mine,"Bauxite, (Alumina, Silica)",Rio Tinto Limited,1/01/1961,,satellite image,250 metres,http://www.riotinto.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/bauxite,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334178,-12.6637,141.8732
334179,Kanowna,historic mine,Gold,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334179,-30.59311373,121.6161973
334180,White's,historic mine,"Uranium, Copper, Uranium oxide, Lead, Cobalt",,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/uranium,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334180,-12.9848694,131.0080454
334181,Teutonic Bore,historic mine,"Copper, Zinc, Silver, (Gold, Lead)",,,,"State or NT agency supplied location, method unknown",500 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334181,-28.409,121.1478
334182,Herberton Hill Group,historic mine,Tin,,,,method unknown,250 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/tin,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334182,-17.37848185,145.3962785
334184,Skull,historic mine,"Gold, Platinum, Uranium oxide, Uranium, Palladium",,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334184,-13.53644646,132.5641299
334185,Sleisbeck,historic mine,"Uranium oxide, Uranium",,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/uranium-oxide,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334185,-13.77644247,132.8278278
334187,Mount Biggenden,historic mine,"Iron, Gold, Bismuth, Magnetite, (Iron ore)",,,,method unknown,2000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/iron,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334187,-25.53614792,151.9798739
334191,Coimadai,historic mine,Antimony,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334191,-37.55499117,144.4970344
334192,Yerranderie,historic mine,"Silver, Lead, Gold",,,,method unknown,250 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/silver,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334192,-34.1137884,150.2069668
334193,Shuttleton,historic mine,Copper,,,,method unknown,250 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334193,-32.12688915,146.0714018
334195,Warkworth,operating mine,Coal - black,"Mitsubishi Corporation, Yancoal Australia Limited",1/01/1981,,method unknown,2000 metres,"http://www.mitsubishicorp.com/jp/en/index.html, http://www.yancoal.com.au/",http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334195,-32.60700995,151.0901636
334196,Capcoal underground,operating mine,Coal - black,"Anglo American Plc, MITSUI & CO. (AUSTRALIA) LTD.",1/01/1988,,method unknown,2000 metres,"http://australia.angloamerican.com/, http://www.mitsui.com/au",http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334196,-22.90257137,148.5510175
334197,Blair Athol,operating mine,Coal - black,TerraCom Limited,1/01/1984,,method unknown,25 metres,http://terracomresources.com/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334197,-22.6905,147.527
334198,Hillgrove Project,under development,"Gold, (Tungsten, Tungsten trioxide (wolframite), Antimony)","Bracken Resources Pty Ltd, Red River Resources, Larvotto Resources Limited",6/05/2025,,"State or NT agency supplied location, method unknown",500 metres,"http://www.redriverresources.com.au, https://www.larvottoresources.com/",http://resource.geosciml.org/classifier/cgi/mine-status/under-development,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334198,-30.5745,151.9009
334199,North Stradbroke Island,historic mine,"Zircon, Rutile, Ilmenite, Titanium","Sibelco Australia, Department of Mines and Energy Queensland",1/01/2020,,method unknown,10 metres,"http://www.dme.qld.gov.au, http://www.sibelco.com",http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/zircon,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334199,-27.47679079,153.4435
334200,Chum,historic mine,"Copper, Gold",,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334200,-20.68755556,140.3911848
334201,Horse Creek,historic mine,Copper,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334201,-21.40255148,140.3261892
334202,Little Eva,feasibility,"Copper, (Gold)","Altona Mining Limited, Copper Mountain Mining Corporation",,,"State or NT agency supplied location, method unknown",999 metres,"http://www.altonamining.com/, https://www.cumtn.com/operations/eva-copper-project/overview/",http://resource.geosciml.org/classifier/cgi/mine-status/feasibility,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334202,-20.1455,140.1453
334203,Maria Dell,historic mine,"Copper, Gold",,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334203,-20.83525017,140.6924803
334204,Mount Mascotte,historic mine,"Gold, Copper",,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334204,-21.1765592,139.856197
334205,Trafalgar,historic mine,"Gold, Copper",,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334205,-20.88955977,140.002198
334207,Lilydale,historic mine,"Silver, Lead",,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/silver,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334207,-18.83959789,138.5951992
334210,Bronzewing - Discovery,historic mine,Gold,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334210,-27.3875,121.0016
334211,Kirkalocka Mine,operating mine,Gold,Adaman Resources Pty Ltd,23/01/2020,,"State or NT agency supplied location, method unknown",500 metres,http://www.adamanresources.com.au,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334211,-28.675,117.762
334219,RAV5,historic mine,"Nickel, Cobalt",NickelSearch Ltd,,,method unknown,100 metres,https://nickelsearch.com/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334219,-33.59417186,120.2431871
334220,Avon,closed,Coal - black,Yancoal Australia Limited,,,method unknown,999 metres,http://www.yancoal.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334220,-34.48038115,150.7055991
334226,Clean TeQ Sunrise,under development,"Nickel, Cobalt, (Platinum, Chromium, Scandium, Platinum group elements)","Clean TeQ Holdings Limited, Sunrise Energy Metals Ltd",,,"State or NT agency supplied location, method unknown",200 metres,"http://www.cleanteq.com/, https://www.sunriseem.com/",http://resource.geosciml.org/classifier/cgi/mine-status/under-development,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334226,-32.756687,147.419586
334227,Grosvenor,operating mine,Coal - black,Anglo American Plc,,,method unknown,999 metres,http://australia.angloamerican.com/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334227,-21.87316806,147.9927279
334230,Cullen Valley,under development,Coal - black,Coalpac Pty Ltd,11/05/2022,,method unknown,999 metres,http://cetresources.com//,http://resource.geosciml.org/classifier/cgi/mine-status/under-development,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334230,-33.26928823,150.0161627
334232,Cookes,historic mine,Gold,Focus Minerals Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.focusminerals.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334232,-30.9798,121.1854
334233,Plum Pudding,historic mine,Gold,Aurumin Limited,,,method unknown,100 metres,https://aurumin.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334233,-28.0922512,119.2519364
334234,Friendly Creek,historic mine,Tin,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/tin,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334234,-21.24323124,118.3291793
334236,Portia,care and maintenance,"Copper, Gold, Molybdenum, (Cobalt)",,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/care-and-maintenance,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334236,-31.43389371,140.4510721
334238,Daleys Hill Deposit,historic mine,Gold,Newmarket Gold Inc,,,"State or NT agency supplied location, method unknown",500 metres,http://www.newmarketgoldinc.com,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334238,-36.7407,144.5127
334242,Kalgoorlie (Super Pit),operating mine,Gold,"Saracen Mineral Holdings Limited, Northern Star Resources Limited",1/01/1989,,"State or NT agency supplied location, method unknown",500 metres,"http://www.nsrltd.com/, http://www.saracen.com.au/",http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334242,-30.7781,121.505
334248,Preston Extended,historic mine,Coal - black,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334248,-31.0897207,150.1997333
334250,NOA 7/8,historic mine,Gold,Monument Mining Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.monumentmining.com/s/home.asp,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334250,-27.0149,118.4667
334251,Tampia,operating mine,Gold,Ramelius Resources Limited,,,method unknown,999 metres,http://www.rameliusresources.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334251,-32.162354,118.451736
334253,Gwindinup North,historic mine,"Ilmenite, Zircon, (Rutile, Leucoxene)",Cable Sands (WA) Pty Ltd,,,"State or NT agency supplied location, method unknown",999 metres,http://www.cablesands.com.au,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/ilmenite,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334253,-33.512451,115.731022
334254,Frances Creek,care and maintenance,"Iron ore, (Iron)",,31/12/2021,,method unknown,2000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/care-and-maintenance,http://resource.geosciml.org/classifier/cgi/commodity-code/iron-ore,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334254,-13.56416283,131.8500162
334256,Bridge Creek,historic mine,Gold,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334256,-13.4403,131.3195
334258,Ulan,operating mine,Coal - black,Glencore Plc,1/01/1920,,method unknown,500 metres,http://www.glencore.com/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334258,-32.24686293,149.749983
334259,Kogan Creek,operating mine,Coal - black,CS Energy Limited,1/01/2007,,method unknown,2000 metres,http://www.csenergy.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334259,-26.89571627,150.7726313
334261,Pioneer,historic mine,"Lead, Silver",,,,method unknown,50 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/334261,-32.04673997,141.1293294
