companyID,Tier_MarketCap,Tier_Revenue,Tier_Assets,CountryGroup,Group_AssetTurnover,Group_MarketToAsset
comp_8858,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8859,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8860,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8861,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8862,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8863,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8864,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8865,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8866,,,MicroAsset,Europe,,
comp_8867,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_8868,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_8869,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_8870,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8871,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_8872,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8873,,,MicroAsset,Europe,,
comp_8874,,,MicroAsset,Europe,,
comp_8875,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8876,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_8877,,UpperRevenue,MicroAsset,Europe,HighTurnover,
comp_8878,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8879,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8880,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8881,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8882,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8883,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8884,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8885,,,MicroAsset,Europe,,
comp_8886,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8887,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8888,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8889,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8890,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8891,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8892,,,MicroAsset,Europe,,
comp_8893,,,MicroAsset,Europe,,
comp_8894,,,MicroAsset,Europe,,
comp_8895,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8896,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8897,,,MicroAsset,Europe,,
comp_8898,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8899,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8900,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8901,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8902,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8903,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8904,,,MicroAsset,Europe,,
comp_8905,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8906,,,MicroAsset,Europe,,
comp_8907,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8908,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8909,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_8910,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8911,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8912,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8913,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8914,,,MicroAsset,Europe,,
comp_8915,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8916,,,MicroAsset,Europe,,
comp_8917,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8918,,,MicroAsset,Europe,,
comp_8919,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8920,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_8921,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_8922,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8923,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_8924,,,MicroAsset,Europe,,
comp_8925,,,MicroAsset,Europe,,
comp_8926,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8927,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8928,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_8929,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8930,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_8931,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_8932,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8933,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8934,,,MicroAsset,Europe,,
comp_8935,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8936,,,MicroAsset,Europe,,
comp_8937,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_8938,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_8939,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8940,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8941,,,MicroAsset,Europe,,
comp_8942,,,MicroAsset,Europe,,
comp_8943,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8944,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8945,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8946,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_8947,,LowRevenue,MicroAsset,Europe,HighTurnover,
