Ticker,Company Name,Country of Domicile,Company Type,Market Cap,Revenue:Y,Tot Assets:Y,Tier_MarketCap,Tier_Revenue,Tier_Assets,CountryGroup,AssetTurnover,MarketToAsset,CapIntensity,Group_AssetTurnover,Group_MarketToAsset,Group_CapIntensity
3753056Z SM Equity,Cunado Internacional SA,Spain,Private Comp,,3320000.0,15700000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.21146496815286625,,4.728915662650603,LowTurnover,UnknownValue,CapHeavy
4284237Z SM Equity,Sistem Montajes Y Mantenimientos Integrales SL,Spain,Private Comp,,5320000.0,15690000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.33906947100063733,,2.949248120300752,MidTurnover,UnknownValue,BalancedCap
4436145Z IM Equity,Mineraria Sassolese SpA,Italy,Private Comp,,11290000.0,15690000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.7195666029318037,,1.3897254207263066,MidTurnover,UnknownValue,BalancedCap
4253725Z IM Equity,River SpA,Italy,Private Comp,,13060000.0,15680000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.8329081632653061,,1.2006125574272588,HighTurnover,UnknownValue,BalancedCap
4387777Z IM Equity,Trafileria Colombo Srl,Italy,Private Comp,,17600000.0,15680000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.1224489795918366,,0.8909090909090909,HighTurnover,UnknownValue,CapLight
3798460Z ID Equity,Cavanagh Foundry Ltd,Ireland,Private Comp,,33010000.0,15680000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,2.1052295918367347,,0.4750075734625871,HighTurnover,UnknownValue,CapLight
4206281Z IM Equity,Ital Leghe - Srl,Italy,Private Comp,,29900000.0,15660000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.909323116219668,,0.5237458193979934,HighTurnover,UnknownValue,CapLight
4293301Z IM Equity,Giacomello SpA - Ferro Tubi Lamiere,Italy,Private Comp,,12970000.0,15650000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.8287539936102236,,1.2066306861989207,HighTurnover,UnknownValue,BalancedCap
4224573Z IM Equity,Cormas SpA,Italy,Private Comp,,285510000.0,15640000.0,UnknownMCap,MidRevenue,MicroAsset,Europe,6.291549585376963,,0.1589441672154858,HighTurnover,UnknownValue,CapLight
4182269Z IM Equity,Consult Italiana SpA,Italy,Private Comp,,31260.0,15630000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.002,,500.0,LowTurnover,UnknownValue,CapHeavy
4433929Z SS Equity,Rimaster AB,Sweden,Private Comp,,9070000.0,15630000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.5802943058221369,,1.7232635060639472,MidTurnover,UnknownValue,BalancedCap
3721066Z BB Equity,Drafil SA,Belgium,Private Comp,,20420000.0,15620000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,1.3072983354673495,,0.7649363369245837,HighTurnover,UnknownValue,CapLight
4769137Z PL Equity,Silvafer-Comercio e Transformacao de Ferro Lda,Portugal,Private Comp,,24610000.0,15600000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,1.5775641025641025,,0.633888663145063,HighTurnover,UnknownValue,CapLight
4031197Z IM Equity,Fpd Srl,Italy,Private Comp,,10330000.0,15590000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.6626042334830019,,1.5091965150048403,MidTurnover,UnknownValue,BalancedCap
3995708Z IM Equity,IGR SpA,Italy,Private Comp,,16700000.0,15590000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.0711994868505452,,0.9335329341317365,HighTurnover,UnknownValue,CapLight
3977900Z DC Equity,Omme Lift A/S,Denmark,Private Comp,,,15550000.0,UnknownMCap,UnknownRevenue,MicroAsset,Other_Regions,,,,UnknownTurnover,UnknownValue,UnknownCap
4784121Z SM Equity,Sider-Llobet SL,Spain,Private Comp,,39260000.0,15550000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,2.5247588424437297,,0.3960774325012736,HighTurnover,UnknownValue,CapLight
SNTA CN Equity,Strategic Minerals Europe Corp,Spain,Common Stock,,14290000.0,15540000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.9195624195624196,,1.0874737578726381,HighTurnover,UnknownValue,BalancedCap
4338477Z IM Equity,Massenza Srl,Italy,Private Comp,,14080000.0,15540000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.9060489060489061,,1.1036931818181819,HighTurnover,UnknownValue,BalancedCap
4426169Z IM Equity,Tre Piu' Costruzioni Srl,Italy,Private Comp,,14260000.0,15540000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.9176319176319176,,1.0897615708274895,HighTurnover,UnknownValue,BalancedCap
4182053Z IM Equity,Atlas Acciai Azienda Torinese Laminati Acciai Speciali SpA,Italy,Private Comp,,17230000.0,15540000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.1087516087516087,,0.901915264074289,HighTurnover,UnknownValue,CapLight
4517815Z IM Equity,World Minerals Italia Srl,Italy,Private Comp,,10820000.0,15540000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.6962676962676962,,1.4362292051756007,MidTurnover,UnknownValue,BalancedCap
3730858Z BB Equity,Nour Diam NV,Belgium,Private Comp,,,15540000.0,UnknownMCap,UnknownRevenue,MicroAsset,Other_Regions,,,,UnknownTurnover,UnknownValue,UnknownCap
4271821Z IM Equity,Impresa Garbuio Srl,Italy,Private Comp,,8770000.0,15510000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.5654416505480335,,1.7685290763968073,MidTurnover,UnknownValue,BalancedCap
4761273Z PL Equity,Ferrotubal-Comercio e Industria de Fernando de Pinho Teixeira SA,Portugal,Private Comp,,14400000.0,15510000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,0.9284332688588007,,1.0770833333333334,HighTurnover,UnknownValue,BalancedCap
ALDZ RU Equity,Polyus Aldan AO,Russian Federation,Common Stock,,27960.0,15500000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Other_Regions,0.0018038709677419356,,554.3633762517883,LowTurnover,UnknownValue,CapHeavy
3788144Z SM Equity,Mugafil SA,Spain,Private Comp,,19360000.0,15500000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.2490322580645161,,0.8006198347107438,HighTurnover,UnknownValue,CapLight
4402809Z NO Equity,Munck Cranes AS,Norway,Private Comp,,24430000.0,15450000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.5812297734627832,,0.6324191567744576,HighTurnover,UnknownValue,CapLight
3866949Z BB Equity,Constructions Mathieu Pirard SA,Belgium,Private Comp,,27890000.0,15450000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,1.805177993527508,,0.5539619935460739,HighTurnover,UnknownValue,CapLight
ORM LN Equity,Ormonde Mining PLC,Ireland,Common Stock,,,15450000.0,UnknownMCap,UnknownRevenue,MicroAsset,Other_Regions,,,,UnknownTurnover,UnknownValue,UnknownCap
3727650Z BB Equity,3D Diamonds NV,Belgium,Private Comp,,6040000.0,15440000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Other_Regions,0.3911917098445596,,2.556291390728477,MidTurnover,UnknownValue,BalancedCap
TRAM RO Equity,Trameco,Romania,Common Stock,,12480000.0,15420000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,0.8093385214007782,,1.2355769230769231,HighTurnover,UnknownValue,BalancedCap
4351229Z IM Equity,BcF Italia Srl,Italy,Private Comp,,31310000.0,15400000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,2.0331168831168833,,0.4918556371766209,HighTurnover,UnknownValue,CapLight
MACH AV Equity,Maculan Holding AG,Austria,Common Stock,,59740000.0,15390000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,3.8817413905133202,,0.2576163374623368,HighTurnover,UnknownValue,CapLight
4181565Z IM Equity,Stamperia Di Menzago Srl,Italy,Private Comp,,10330000.0,15390000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.6712150747238467,,1.489835430784124,MidTurnover,UnknownValue,BalancedCap
4339333Z IM Equity,ISPA Group SpA,Italy,Private Comp,,20310000.0,15390000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.3196881091617934,,0.757754800590842,HighTurnover,UnknownValue,CapLight
4001292Z IM Equity,PFG Srl,Italy,Private Comp,,3510000.0,15380000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.2282184655396619,,4.381766381766382,LowTurnover,UnknownValue,CapHeavy
4423289Z DC Equity,Geopartner Landinspektoerer A/S,Denmark,Private Comp,,,15370000.0,UnknownMCap,UnknownRevenue,MicroAsset,Other_Regions,,,,UnknownTurnover,UnknownValue,UnknownCap
4323685Z IM Equity,Pannelli SpA,Italy,Private Comp,,7000000.0,15340000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.45632333767926986,,2.1914285714285713,MidTurnover,UnknownValue,BalancedCap
4266789Z IM Equity,Metallic Alloys Srl,Italy,Private Comp,,16850000.0,15340000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.0984354628422426,,0.9103857566765579,HighTurnover,UnknownValue,CapLight
4443145Z NO Equity,Fugro Seismic Imaging AS,Norway,Private Comp,,25260000.0,15320000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.6488250652741514,,0.6064924782264449,HighTurnover,UnknownValue,CapLight
4020956Z BB Equity,Florisan NV,Belgium,Private Comp,,21420000.0,15320000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,1.3981723237597912,,0.715219421101774,HighTurnover,UnknownValue,CapLight
CIC VN Equity,COTEC Investment and Construction JSC,Viet Nam,Common Stock,,3600000.0,15310000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Other_Regions,0.23514043109079033,,4.252777777777778,LowTurnover,UnknownValue,CapHeavy
4036341Z NA Equity,Aannemersbedrijf Knipscheer BV,Netherlands,Private Comp,,,15310000.0,UnknownMCap,UnknownRevenue,MicroAsset,Europe,,,,UnknownTurnover,UnknownValue,UnknownCap
4398457Z NO Equity,Weland AS,Norway,Private Comp,,21430000.0,15310000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.3997387328543436,,0.7144190387307513,HighTurnover,UnknownValue,CapLight
4390449Z NO Equity,Palfinger Norge AS,Norway,Private Comp,,41410000.0,15300000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,2.7065359477124185,,0.36947597198744264,HighTurnover,UnknownValue,CapLight
4240429Z IM Equity,Pasquazzo SpA,Italy,Private Comp,,47630.0,15290000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.0031151079136690647,,321.0161662817552,LowTurnover,UnknownValue,CapHeavy
JKSW IJ Equity,Jakarta Kyoei Steel Works Tbk PT,Indonesia,Common Stock,,,15270000.0,UnknownMCap,UnknownRevenue,MicroAsset,Asia,,,,UnknownTurnover,UnknownValue,UnknownCap
4058261Z IM Equity,NORMA Italia SpA,Italy,Private Comp,,16530000.000000002,15250000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.0839344262295083,,0.9225650332728371,HighTurnover,UnknownValue,CapLight
4450313Z BB Equity,Les Enrobes du Centre SA,Belgium,Private Comp,,21570000.0,15250000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,1.4144262295081966,,0.7070004636068614,HighTurnover,UnknownValue,CapLight
3718618Z BB Equity,IDH Diamonds NV,Belgium,Private Comp,,40350000.0,15250000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,2.6459016393442623,,0.37794299876084264,HighTurnover,UnknownValue,CapLight
4016108Z DC Equity,Colas Asfalt A/S,Denmark,Private Comp,,,15240000.0,UnknownMCap,UnknownRevenue,MicroAsset,Other_Regions,,,,UnknownTurnover,UnknownValue,UnknownCap
3753952Z SM Equity,Materiales Alvarez SL,Spain,Private Comp,,13310000.0,15240000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.8733595800524935,,1.1450037565740045,HighTurnover,UnknownValue,BalancedCap
4043413Z NA Equity,Konings Staal BV,Netherlands,Private Comp,,,15230000.0,UnknownMCap,UnknownRevenue,MicroAsset,Europe,,,,UnknownTurnover,UnknownValue,UnknownCap
GTH VN Equity,Thua Thien Hue Construction Transportation JSC,Viet Nam,Common Stock,,9710000.0,15220000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Other_Regions,0.6379763469119579,,1.5674562306900104,MidTurnover,UnknownValue,BalancedCap
4263869Z IM Equity,Scanagatta Carburanti Srl,Italy,Private Comp,,59240000.0,15220000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,3.892247043363995,,0.2569209993247806,HighTurnover,UnknownValue,CapLight
4785361Z GR Equity,TUBE-TEC Rohrverformungstechnik GmbH,Germany,Private Comp,,,15200000.0,UnknownMCap,UnknownRevenue,MicroAsset,Europe,,,,UnknownTurnover,UnknownValue,UnknownCap
3738691Z BB Equity,Imbali Metals BVBA,Belgium,Private Comp,,40410000.0,15180000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,2.6620553359683794,,0.37564959168522644,HighTurnover,UnknownValue,CapLight
4440913Z IM Equity,Boggeri SpA,Italy,Private Comp,,8870000.0,15170000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.5847066578773896,,1.710259301014656,MidTurnover,UnknownValue,BalancedCap
4401001Z NO Equity,Purus Joti AS,Norway,Private Comp,,18580000.0,15170000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.2247857613711273,,0.8164693218514532,HighTurnover,UnknownValue,CapLight
3637599Z SM Equity,Acimetal SL,Spain,Private Comp,,36880000.0,15120000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,2.439153439153439,,0.40997830802603036,HighTurnover,UnknownValue,CapLight
VTEK US Equity,Vistek Ltd,Singapore,Common Stock,,25440000.0,15110000.0,UnknownMCap,LowRevenue,MicroAsset,Asia,1.6836532097948378,,0.5939465408805031,HighTurnover,UnknownValue,CapLight
4442937Z IM Equity,Graffiti Srl,Italy,Private Comp,,67530000.0,15110000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,4.469225678358703,,0.2237524063379239,HighTurnover,UnknownValue,CapLight
4290493Z IM Equity,Ammerco Srl,Italy,Private Comp,,14130000.0,15060000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.9382470119521913,,1.0658174097664543,HighTurnover,UnknownValue,BalancedCap
4188921Z IM Equity,Comfer Commercio Ferro Srl,Italy,Private Comp,,20140000.0,15060000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.3373173970783532,,0.7477656405163853,HighTurnover,UnknownValue,CapLight
4766593Z PL Equity,Nelcivil-Construcoes Civis de Nelas Lda,Portugal,Private Comp,,5840000.0,15050000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Other_Regions,0.38803986710963456,,2.577054794520548,MidTurnover,UnknownValue,BalancedCap
4056061Z IM Equity,Fonderia Getti Speciali Di Colombo Giuseppe Di Carlo & Figli SpA,Italy,Private Comp,,19730000.0,15050000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.3109634551495017,,0.7627977698935631,HighTurnover,UnknownValue,CapLight
4059037Z IM Equity,Boxy SpA,Italy,Private Comp,,8860000.0,15040000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.589095744680851,,1.6975169300225734,MidTurnover,UnknownValue,BalancedCap
4173501Z NA Equity,Bateman International Projects BV,Netherlands,Private Comp,,,15030000.0,UnknownMCap,UnknownRevenue,MicroAsset,Europe,,,,UnknownTurnover,UnknownValue,UnknownCap
3990972Z PL Equity,Mota-Engil Global-Servicos Partilhados Administrativos e Tecnicos SA,Portugal,Private Comp,,19710000.0,15030000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,1.311377245508982,,0.7625570776255708,HighTurnover,UnknownValue,CapLight
4005892Z IM Equity,Inox Bim Srl,Italy,Private Comp,,21890000.0,15020000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.4573901464713714,,0.6861580630424852,HighTurnover,UnknownValue,CapLight
4292389Z IM Equity,Fonderie Adda di Fumagalli Enrico E C Srl,Italy,Private Comp,,13740000.0,15020000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.914780292942743,,1.0931586608442503,HighTurnover,UnknownValue,BalancedCap
3756504Z SM Equity,Construcciones Sevilla Nevado SA,Spain,Private Comp,,17410000.0,15010000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.1598934043970686,,0.8621481906950029,HighTurnover,UnknownValue,CapLight
4326417Z IM Equity,Flexider Srl,Italy,Private Comp,,8300000.000000001,14960000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.554812834224599,,1.8024096385542168,MidTurnover,UnknownValue,BalancedCap
4234589Z IM Equity,Simeco Srl,Italy,Private Comp,,17460000.0,14950000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.1678929765886288,,0.8562428407789232,HighTurnover,UnknownValue,CapLight
4358413Z IM Equity,Mr Scarl,Italy,Private Comp,,21040000.0,14950000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.4073578595317726,,0.7105513307984791,HighTurnover,UnknownValue,CapLight
3753984Z SM Equity,Gecocsa General De Construcciones Civiles SA,Spain,Private Comp,,11060000.0,14930000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.7407903549899532,,1.3499095840867992,MidTurnover,UnknownValue,BalancedCap
4331821Z IM Equity,URS Italia SpA,Italy,Private Comp,,26250000.0,14890000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.7629281396910679,,0.5672380952380952,HighTurnover,UnknownValue,CapLight
4298821Z IM Equity,Foppoli SpA,Italy,Private Comp,,9860000.0,14890000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.6621893888515782,,1.5101419878296145,MidTurnover,UnknownValue,BalancedCap
3736507Z BB Equity,Ankur Diamonds NV,Belgium,Private Comp,,203420.0,14890000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Other_Regions,0.013661517797179315,,73.19830891751057,LowTurnover,UnknownValue,CapHeavy
3737459Z BB Equity,Acoustic Extrusion NV,Belgium,Private Comp,,38860000.0,14890000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,2.609805238415044,,0.383170355120947,HighTurnover,UnknownValue,CapLight
3786444Z SM Equity,Servidrum Iberica SL,Spain,Private Comp,,14700000.0,14860000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.9892328398384926,,1.0108843537414967,HighTurnover,UnknownValue,BalancedCap
4219141Z IM Equity,Sidervi Srl,Italy,Private Comp,,14770000.0,14840000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.9952830188679245,,1.004739336492891,HighTurnover,UnknownValue,BalancedCap
4220117Z IM Equity,SAG TUBI Tredozio Srl,Italy,Private Comp,,17510000.0,14840000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.1799191374663074,,0.8475157053112508,HighTurnover,UnknownValue,CapLight
4334301Z IM Equity,Al Ca Fond Srl,Italy,Private Comp,,27320000.0,14840000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.8409703504043127,,0.5431918008784773,HighTurnover,UnknownValue,CapLight
PTDU IJ Equity,Djasa Ubersakti Tbk PT,Indonesia,Common Stock,,4190000.000000001,14820000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Asia,0.2827260458839407,,3.5369928400954644,LowTurnover,UnknownValue,CapHeavy
4773913Z PL Equity,Paviazemeis-Pavimentacao de Azemeis Lda,Portugal,Private Comp,,20700000.0,14820000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,1.3967611336032388,,0.7159420289855073,HighTurnover,UnknownValue,CapLight
4225325Z IM Equity,Artinox SpA,Italy,Private Comp,,15020000.0,14820000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,1.0134952766531713,,0.9866844207723036,HighTurnover,UnknownValue,CapLight
4768753Z PL Equity,Perfiltubo-Fabrica de Tubos e Perfis SA,Portugal,Private Comp,,15270000.0,14820000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,1.0303643724696356,,0.9705304518664047,HighTurnover,UnknownValue,CapLight
4454249Z IM Equity,Rev-Aviation SpA,Italy,Private Comp,,9850000.0,14790000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.6659905341446923,,1.501522842639594,MidTurnover,UnknownValue,BalancedCap
3993076Z IM Equity,Bragagnolo Srl,Italy,Private Comp,,54000000.0,14790000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,3.6511156186612577,,0.2738888888888889,HighTurnover,UnknownValue,CapLight
4180061Z IM Equity,Stefini Group SRL,Italy,Private Comp,,7480000.0,14780000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.5060893098782138,,1.9759358288770053,MidTurnover,UnknownValue,BalancedCap
4164897Z BB Equity,Hoogmartens Wegenbouw NV,Belgium,Private Comp,,38980000.0,14770000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,2.639133378469871,,0.3789122626988199,HighTurnover,UnknownValue,CapLight
3962124Z BB Equity,Intralcor Sprl,Belgium,Private Comp,,,14760000.0,UnknownMCap,UnknownRevenue,MicroAsset,Other_Regions,,,,UnknownTurnover,UnknownValue,UnknownCap
4190785Z IM Equity,Equipe SpA,Italy,Private Comp,,13880000.0,14760000.0,UnknownMCap,LowRevenue,MicroAsset,Europe,0.940379403794038,,1.063400576368876,HighTurnover,UnknownValue,BalancedCap
4240477Z IM Equity,Pancar Srl,Italy,Private Comp,,6210000.0,14750000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Europe,0.4210169491525424,,2.3752012882447664,MidTurnover,UnknownValue,BalancedCap
TRMZ RU Equity,TRMZ OAO,Russian Federation,Common Stock,,22800000.0,14750000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,1.5457627118644068,,0.6469298245614035,HighTurnover,UnknownValue,CapLight
ALMT CP Equity,Almet AS,Czechia,Common Stock,,5610000.0,14740000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Other_Regions,0.3805970149253731,,2.627450980392157,MidTurnover,UnknownValue,BalancedCap
4170013Z BB Equity,Wind International Services SA,Belgium,Private Comp,,12820000.0,14730000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,0.8703326544467074,,1.1489859594383776,HighTurnover,UnknownValue,BalancedCap
4502155Z AV Equity,Bodegraven Metaal NV,Belgium,Private Comp,,23320000.0,14730000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,1.58316361167685,,0.6316466552315609,HighTurnover,UnknownValue,CapLight
4378433Z BB Equity,Craenhals Metal Terminal NV,Belgium,Private Comp,,31390000.0,14720000.0,UnknownMCap,LowRevenue,MicroAsset,Other_Regions,2.1324728260869565,,0.46893915259636826,HighTurnover,UnknownValue,CapLight
TLMRA CZ Equity,TLM Tvornica lakih Metala dd,Croatia,Common Stock,,9400.800000000001,14680000.0,UnknownMCap,VeryLowRevenue,MicroAsset,Other_Regions,0.0011527886160927056,,867.5006382435424,LowTurnover,UnknownValue,CapHeavy
