Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
601212 CH Equity,BAIYIN NONFERR-A,CN,Common Stock,6.09B,18.29B,11.21B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
600331 CH Equity,SICHUAN HONGDA-A,CN,Common Stock,6.09B,718.46M,504.19M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Chemicals,Agricultural Chemicals,Fertilizers,Phosphate Fertilizers
2245 HK Equity,LYGEND RESOURC-H,CN,Common Stock,5.82B,6.16B,8.41B,14k,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",--
SFR AU Equity,SANDFIRE RESOURC,AU,Common Stock,5.78B,1.82B,4.36B,--,Industrial Metals and Mining,Copper,Metals & Mining,Copper,Metals & Mining,Base Metals,--,--
000737 CH Equity,NORTH COPPER C-A,CN,Common Stock,5.73B,5.08B,3.99B,--,Industrial Metals and Mining,Copper,Metals & Mining,Copper,Chemicals,Basic & Diversified Chemicals,Inorganic Base Chemicals,--
002203 CH Equity,ZHEJIANG HAILI-A,CN,Common Stock,5.71B,18.45B,9.85B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Copper,Industrial Intermediate Prod,Fabricated Metal & Hardware,Hardware,Fabricated Pipe & Pipe Fitting
PTRO IJ Equity,PETROSEA TBK,ID,Common Stock,5.67B,1.05B,1.40B,10k,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Oil & Gas Services & Equip,Drilling & Drilling Support,Onshore Drilling,--
EFR CN Equity,ENERGY FUELS INC,US,Common Stock,5.66B,118.47M,989.44M,--,Industrial Metals and Mining,Nonferrous Metals,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,Uranium,--
000629 CH Equity,PANGANG GROUP -A,CN,Common Stock,5.59B,2.78B,3.29B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,Specialty Metals,--
600808 CH Equity,MAANSHAN IRON-A,CN,Common Stock,5.55B,17.24B,17.49B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
NGEX CN Equity,NGEX MINERALS LT,CA,Common Stock,5.49B,0,234.34M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Mining
MDKA IJ Equity,MERDEKA COPPER G,ID,Common Stock,5.46B,3.40B,8.47B,9k,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
600711 CH Equity,CHENGTUN MININ-A,CN,Common Stock,5.40B,5.42B,8.31B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
000709 CH Equity,HESTEEL CO LTD-A,CN,Common Stock,5.29B,25.63B,59.61B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
600765 CH Equity,AVIC HEAVY MAC-A,CN,Common Stock,5.28B,2.18B,6.72B,--,Industrial Metals and Mining,Metal Fabricating,Machinery,Industrial Machinery & Supplies & Components,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,Forging & Stamping
004020 KS Equity,HYUNDAI STEEL,KR,Common Stock,5.26B,25.82B,37.99B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
900936 CH Equity,INNER MONGOLIA-B,CN,Common Stock,5.21B,5.99B,10.71B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
HCP IN Equity,HINDUSTAN COPPER,IN,Common Stock,5.11B,373.64M,655.78M,1k,Industrial Metals and Mining,Copper,Metals & Mining,Copper,Metals & Mining,Base Metals,Copper,Copper Mining
ALBH BI Equity,ALUMINIUM BAHRAI,BH,Common Stock,5.07B,6.52B,11.46B,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
MINSURI1 PE Equity,MINSUR-INV,PE,Common Stock,4.99B,3.29B,7.56B,--,Industrial Metals and Mining,Copper,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Tin,--
ACX SM Equity,ACERINOX,ES,Common Stock,4.92B,8.88B,10.82B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
2027 TT Equity,TA CHEN,TW,Common Stock,4.91B,4.27B,6.79B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
MBMA IJ Equity,MERDEKA BATTERY,ID,Common Stock,4.87B,2.80B,5.55B,4k,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
000898 CH Equity,ANGANG STEEL-A,CN,Common Stock,4.87B,22.15B,22.28B,24k,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,Flat Rolled,--
000825 CH Equity,SHANXI TAIGANG-A,CN,Common Stock,4.65B,21.15B,14.96B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,Specialty Metals,--
KIOCL IN Equity,KIOCL LTD,IN,Common Stock,4.64B,107.16M,428.67M,352,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
002318 CH Equity,ZHEJIANG JIULI-A,CN,Common Stock,4.63B,2.30B,3.14B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
2610 HK Equity,NANSHAN ALUMINIU,ID,Common Stock,4.46B,1.55B,2.78B,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,--
SHPC1 PE Equity,SHOUGAN HIERRO-C,PE,Common Stock,4.44B,2.37B,4.55B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
600595 CH Equity,HENAN ZHONGFU-A,CN,Common Stock,4.42B,4.80B,5.34B,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
601137 CH Equity,NINGBO BOWAY A-A,CN,Common Stock,4.42B,3.93B,3.83B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Smelting & Refining
DSV CN Equity,DISCOVERY SILVER,CA,Common Stock,4.38B,0,138.07M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Silver,Metals & Mining,Precious Metals,Silver,--
600516 CH Equity,FANGDA CARBON-A,CN,Common Stock,4.33B,815.98M,4.51B,--,Industrial Metals and Mining,Metal Fabricating,Electrical Equipment,Electrical Components & Equipment,Chemicals,Specialty Chemicals,Advanced Materials,Carbon Fiber
SHYAMMET IN Equity,SHYAM METALICS &,IN,Common Stock,4.33B,2.73B,3.06B,5k,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,Specialty Metals,--
601020 CH Equity,TIBET HUAYU MI-A,CN,Common Stock,4.28B,340.09M,1.28B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Lead
ISDMR TI Equity,ISKENDERUN DEMIR,TR,Common Stock,4.22B,5.10B,8.10B,5k,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
601609 CH Equity,NINGBO JINTIAN-A,CN,Common Stock,4.18B,26.17B,5.72B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Copper,Metals & Mining,Base Metals,Copper,--
301219 CH Equity,GANZHOU TENG Y-A,CN,Common Stock,4.13B,1.38B,2.37B,--,Industrial Metals and Mining,Nonferrous Metals,Chemicals,Commodity Chemicals,Metals & Mining,Base Metals,--,--
002379 CH Equity,SHANDONG HONTRON,CN,Common Stock,4.10B,734.68M,692.66M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,--
INCO IJ Equity,VALE INDONESIA T,ID,Common Stock,4.10B,1.44B,5.14B,3k,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
000060 CH Equity,SHENZHEN ZHONG-A,CN,Common Stock,4.07B,12.62B,10.15B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",--
002716 CH Equity,HUNAN SILVE-A,CN,Common Stock,4.03B,1.75B,1.22B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Silver,--
600301 CH Equity,GUANGXI HUAXI -A,CN,Common Stock,4.03B,975.91M,1.71B,--,Industrial Metals and Mining,Nonferrous Metals,Chemicals,Commodity Chemicals,Metals & Mining,Mining Services,Metals Support Services,--
WLCO IN Equity,WELSPUN CORP LTD,IN,Common Stock,4.00B,2.54B,2.85B,3k,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
PTCIL IN Equity,PTC INDUSTRIES L,IN,Common Stock,3.92B,55.91M,296.69M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
TMC US Equity,TMC THE METALS C,CA,Common Stock,3.89B,0,101.86M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
002428 CH Equity,YUNNAN LINCANG-A,CN,Common Stock,3.86B,161.72M,703.80M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
002756 CH Equity,YONGXING SPECI-A,CN,Common Stock,3.85B,1.70B,3.06B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
DML CN Equity,DENISON MINES CO,CA,Common Stock,3.84B,4.45M,745.61M,--,Industrial Metals and Mining,Nonferrous Metals,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,Uranium,--
600259 CH Equity,RISING NONFERR-A,CN,Common Stock,3.83B,2.65B,1.65B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
CENX US Equity,CENTURY ALUMINUM,US,Common Stock,3.80B,3.37B,3.14B,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
KTY PW Equity,KETY,PL,Common Stock,3.80B,1.96B,1.65B,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,--
PDN AU Equity,PALADIN ENERGY,AU,Common Stock,3.78B,274.54M,1.71B,--,Industrial Metals and Mining,General Mining,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,Uranium,--
103140 KS Equity,POONGSAN CORP,KR,Common Stock,3.76B,5.06B,4.48B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Smelting & Refining
BEKB BB Equity,BEKAERT NV,BE,Common Stock,3.76B,6.49B,6.96B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,Wire Products
IGO AU Equity,IGO LTD,AU,Common Stock,3.75B,512.50M,2.36B,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
001203 CH Equity,DAZHONG MINING C,CN,Common Stock,3.71B,809.82M,3.41B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
APAM NA Equity,APERAM,LU,Common Stock,3.68B,10.26B,9.77B,13k,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
SEML IN Equity,SARDA ENERGY MIN,IN,Common Stock,3.54B,842.55M,1.90B,2k,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
601702 CH Equity,SHANGHAI HUAFO-A,CN,Common Stock,3.54B,2.29B,1.83B,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,--
600961 CH Equity,ZHUZHOU SMELTE-A,CN,Common Stock,3.52B,4.16B,2.02B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
601677 CH Equity,HENAN MINGTAI -A,CN,Common Stock,3.49B,6.81B,5.17B,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Containers & Packaging,Containers & Packaging,Metal Containers & Packaging,--
002176 CH Equity,JIANGXI SPECIA-A,CN,Common Stock,3.49B,443.15M,1.47B,--,Industrial Metals and Mining,Nonferrous Metals,Electrical Equipment,Electrical Components & Equipment,Machinery,Other Machinery & Equipment,General Purpose Machinery,Motor & Generator
002545 CH Equity,QINGDAO EAST-A,CN,Common Stock,3.47B,884.28M,3.01B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,Structural Metal & Plate Work
000688 CH Equity,GUOCHENG MININ-A,CN,Common Stock,3.44B,404.14M,2.05B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Zinc
GMDC IN Equity,GUJARAT MINERAL,IN,Common Stock,3.43B,517.35M,1.45B,950,Industrial Metals and Mining,General Mining,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Thermal Coal,Bitum Coal & Lignite Surface
NK FP Equity,IMERYS SA,FR,Common Stock,3.42B,5.91B,11.18B,--,Industrial Metals and Mining,General Mining,Construction Materials,Construction Materials,Construction Materials,Building Materials,"Brick, Tile & Clay Bldg Matl",--
QAMC QD Equity,QATAR ALUMINUM M,QA,Common Stock,3.42B,0,3.06B,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,--
HILS LN Equity,HILL & SMITH PLC,GB,Common Stock,3.42B,1.66B,1.61B,--,Industrial Metals and Mining,Metal Fabricating,Metals & Mining,Steel,Industrial Intermediate Prod,Fabricated Metal & Hardware,--,--
002240 CH Equity,CHENGXIN LITHI-A,CN,Common Stock,3.41B,965.48M,4.82B,--,Industrial Metals and Mining,General Mining,Chemicals,Specialty Chemicals,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
600022 CH Equity,SHANDONG IRON -A,CN,Common Stock,3.40B,17.30B,14.47B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
601969 CH Equity,HAINAN MINING -A,CN,Common Stock,3.39B,856.76M,2.83B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
5714 JP Equity,DOWA HOLDINGS CO,JP,Common Stock,3.37B,6.83B,7.20B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
000603 CH Equity,SHENGDA RESOUR-A,CN,Common Stock,3.36B,424.26M,1.46B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Silver,--
VIO BB Equity,VIOHALCO SA,BE,Common Stock,3.34B,10.87B,10.99B,--,Industrial Metals and Mining,Metal Fabricating,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
5463 JP Equity,MARUICHI STL TUB,JP,Common Stock,3.32B,2.63B,4.55B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",--
600361 CH Equity,INNOVATION NEW-A,CN,Common Stock,3.30B,17.06B,5.78B,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,--
ARI SJ Equity,AFRICAN RAINBOW,ZA,Common Stock,3.28B,995.78M,6.38B,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Iron,Iron Ore Mining,--
600366 CH Equity,NINGBO YUNSHEN-A,CN,Common Stock,3.27B,1.06B,2.00B,--,Industrial Metals and Mining,Metal Fabricating,"Electronic Equipment, Instruments & Components",Electronic Components,Chemicals,Specialty Chemicals,Advanced Materials,--
002182 CH Equity,BAOWU MAGNESIU-A,CN,Common Stock,3.25B,1.89B,3.00B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
300618 CH Equity,NANJING HANRUI-A,CN,Common Stock,3.24B,1.25B,1.91B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Chemicals,Specialty Chemicals,--,--
SKE CN Equity,SKEENA RESOURCES,CA,Common Stock,3.24B,0,308.30M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
OUT1V FH Equity,OUTOKUMPU OYJ,FI,Common Stock,3.23B,9.75B,9.98B,8k,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,Specialty Metals,--
002171 CH Equity,ANHUI TRUCHUM-A,CN,Common Stock,3.21B,11.33B,4.22B,--,Industrial Metals and Mining,Copper,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Smelting & Refining
300428 CH Equity,LIZHONG SITONG-A,CN,Common Stock,3.20B,5.74B,4.75B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Aluminum,Automotive,Auto Parts,Vehicle Wheels,--
CSTM US Equity,CONSTELLIUM SE,FR,Common Stock,3.20B,11.12B,7.65B,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,--
600456 CH Equity,BAOJI TITANIUM-A,CN,Common Stock,3.16B,1.40B,2.96B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Steel,Steel Producers,Specialty Metals,--
000778 CH Equity,XINXING DUCTIL-A,CN,Common Stock,3.16B,7.63B,11.79B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
NIC AU Equity,NICKEL INDUSTRIE,AU,Common Stock,3.10B,2.65B,6.30B,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
002978 CH Equity,SICHUAN ANNING-A,CN,Common Stock,3.10B,391.34M,2.10B,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
GODPI IN Equity,GODAWARI POWER,IN,Common Stock,3.09B,975.55M,1.15B,4k,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
MFRISCOA MM Equity,MINERA FRISCO,MX,Common Stock,3.07B,870.18M,2.55B,3k,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
NATA JR Equity,NATL ALUMINUM IN,JO,Common Stock,3.06B,14.64M,31.72M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,--
002378 CH Equity,CHONGYI ZHANG-A,CN,Common Stock,3.05B,774.09M,1.10B,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,Forging & Stamping
603505 CH Equity,CHINA KINGS RE-A,CN,Common Stock,3.02B,580.01M,1.47B,--,Industrial Metals and Mining,General Mining,Chemicals,Commodity Chemicals,Metals & Mining,Mineral & Precious Stone Mining,--,--
688388 CH Equity,GUANGDONG JIA -A,CN,Common Stock,3.02B,1.37B,2.89B,--,Industrial Metals and Mining,Nonferrous Metals,Electrical Equipment,Electrical Components & Equipment,Metals & Mining,Base Metals,Copper,--
CSNA3 BZ Equity,SID NACIONAL,BR,Common Stock,3.00B,12.34B,27.22B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
ALLEI SS Equity,ALLEIMA AB,SE,Common Stock,2.96B,2.82B,3.48B,6k,Industrial Metals and Mining,Metal Fabricating,Metals & Mining,Steel,Machinery,Metalworking Machinery,--,--
5741 JP Equity,UACJ CORP,JP,Common Stock,2.96B,10.06B,10.37B,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
5471 JP Equity,DAIDO STEEL CO,JP,Common Stock,2.95B,5.79B,8.37B,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,Specialty Metals,--
RMT IN Equity,RATNAMANI METALS,IN,Common Stock,2.95B,941.21M,919.00M,3k,Industrial Metals and Mining,Metal Fabricating,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
