depositID:ID,ENO:int,STATE:string,LOCATION:string,OPERATING_STATUS:string,GEOLOGIC_AGE:string,DEPOSIT_MODEL_ENVIRONMENT:string,DEPOSIT_MODEL_GROUP:string,DEPOSIT_MODEL_TYPE:string,PROVINCES:string,IGNEOUS:string,METALLOGENIC:string,SEDIMENTARY:string,TECTONIC:string,:LABEL
deposit_3790,573758,WA,"116.6361,-22.5408",mineral deposit,,,,,,Warakurna Large Igneous Province,,"Fortescue Basin,Hamersley Basin,West Pilbara Paleovalley","Pilbara Craton,West Australian Element",Deposit
deposit_3791,336156,WA,"118.9643,-22.9282",operating mine,Archean,Basin chemical,Iron formation,Superior-type banded iron formation,Hamersley Basin,Warakurna Large Igneous Province,,"Fortescue Basin,Hamersley Basin","Pilbara Craton,West Australian Element",Deposit
deposit_3792,333662,QLD,"148.6011,-20.4985",mineral deposit,,,,,,,,,"New England Orogen,Tasman Element,Yarrol Province",Deposit
deposit_3793,333635,WA,"119.2717,-21.2296",mineral deposit,Archean,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Bimodal-mafic VMS,Pilbara Craton,Warakurna Large Igneous Province,,,"Pilbara Craton,West Australian Element",Deposit
deposit_3794,334731,TAS,"147.3175,-41.2253",historic mine,Cenozoic,Erosional,Placer,Fluvial placer gold,"Lachlan Orogen, Lachlan Orogen",,,,"Lachlan Orogen,Melbourne-Mathinna Zone,Tasman Element",Deposit
deposit_3795,334454,QLD,"153.1013,-26.4165",mineral deposit,,Erosional,Placer,Heavy mineral sands,,,,Nambour Basin,"Gympie Province,New England Orogen,Tasman Element",Deposit
deposit_3796,573771,WA,"116.6659,-22.6078",mineral deposit,,,,,,Warakurna Large Igneous Province,,"Fortescue Basin,Hamersley Basin,West Pilbara Paleovalley","Pilbara Craton,West Australian Element",Deposit
deposit_3797,359166,WA,"121.2281,-30.5407",historic mine,,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,Roe Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3798,336071,WA,"119.249,-28.0957",historic mine,Archean,,,,"Yilgarn Craton, Kalgoorlie Gold Metallogenic Province",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3799,336073,WA,"117.8746,-23.4312",historic mine,Paleoproterozoic,,,,,Warakurna Large Igneous Province,,"Ashburton Basin,Fortescue Basin,Hamersley Basin","Pilbara Craton,West Australian Element",Deposit
deposit_3800,336075,NSW,"151.3046,-32.8669",closed,,,,,Sydney Basin,,,Sydney Basin,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3801,336078,WA,"118.2669,-27.138",historic mine,Archean,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Yilgarn Craton, Murchison Domain (Youanmi Terrane)",Warakurna Large Igneous Province,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3802,336080,WA,"119.4538,-28.1448",mineral deposit,,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3803,336082,WA,"120.9695,-27.0817",mineral deposit,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3804,336085,WA,"119.5615,-25.3074",historic mine,,,,,Yilgarn Craton,Warakurna Large Igneous Province,,Gascoyne Paleovalley,"Marymia Dome,West Australian Element,Yilgarn Craton",Deposit
deposit_3805,336086,WA,"122.5271,-29.3147",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,Windarra Nickel Metallogenic Province,Carey Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3806,336087,WA,"117.3439,-22.4355",operating mine,,,,,Pilbara Craton,Warakurna Large Igneous Province,,"Fortescue Basin,Hamersley Basin","Pilbara Craton,West Australian Element",Deposit
deposit_3807,336088,WA,"122.3151,-29.8684",mineral deposit,Archean,,,,"Yilgarn Craton, Darlot Gold Metallogenic Province, Eastern Goldfields Province",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3808,336089,WA,"119.753,-32.075",historic mine,Archean,,,,Yilgarn Craton,,Forrestania Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3809,336090,QLD,"150.0245,-23.8022",mineral deposit,Paleozoic,,,,New England Orogen,,,Bowen Basin,"Connors-Auburn Province,New England Orogen,Tasman Element",Deposit
deposit_3810,336091,WA,"119.4192,-27.2517",historic mine,Archean,,,,Yilgarn Craton,,,Raeside Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3811,336092,WA,"119.4156,-27.2516",historic mine,Archean,,,,Yilgarn Craton,,,Raeside Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3812,336093,WA,"121.6432,-31.5834",care and maintenance,Proterozoic,,,,"Yilgarn Craton, Eastern Goldfields Province, Kambalda Nickel Metallogenic Province",,Kambalda Nickel Metallogenic Province,Lefroy Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3813,336095,QLD,"146.4634,-20.548",operating mine,,Magmatic hydrothermal,Epithermal,Low-sulfidation (LS) epithermal gold-silver,"Drummond Basin, Drummond Basin, Pajingo Metallogenic Province",,,Drummond Basin,"Tasman Element,Thomson Orogen",Deposit
deposit_3814,336096,WA,"122.4245,-29.0775",operating mine,Archean,Metamorphic hydrothermal,Orogenic,Epizonal orogenic gold,"Yilgarn Craton, Eastern Goldfields Province, Kurnalpi Terrane",,Windarra Nickel Metallogenic Province,Carey Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3815,336097,QLD,"148.8738,-23.3799",operating mine,,,,,Bowen Basin,,,Bowen Basin,"Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_3816,336098,VIC,"147.9125,-36.9815",mineral deposit,,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Bimodal felsic VMS,"Lachlan Orogen, Lachlan Orogen, Benambra Base Metal Metallogenic Province, Enano Province",,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3817,336099,NSW,"149.4105,-33.05",mineral deposit,Paleozoic,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Lachlan Orogen, Hill End Trough",,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3818,336100,WA,"121.5029,-31.355",historic mine,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3819,336101,WA,"121.0616,-30.6698",historic mine,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3820,336102,NSW,"147.4,-34.1469",historic mine,,,,,"Lachlan Orogen, Lachlan Orogen, Adelong Gold Metallogenic Province",,,,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3821,336105,NT,"130.9975,-12.9939",historic mine,Proterozoic,Metamorphic hydrothermal,Orogenic,Orogenic copper ± gold,Pine Creek Orogen,,,,"North Australian Element,Pine Creek Orogen",Deposit
deposit_3822,336108,NSW,"149.4671,-32.7894",historic mine,Paleozoic,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Lachlan Orogen, Hill End, Hill End Trough",,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3823,336109,NT,"131.552,-13.5137",historic mine,Paleoproterozoic,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Felsic-siliciclastic VMS,"Pine Creek Orogen, Mount Todd Gold Metallogenic Province",,,,"North Australian Element,Pine Creek Orogen",Deposit
deposit_3824,512989,WA,"121.4133,-30.4126",historic mine,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3825,513609,WA,"119.6708,-24.931",mineral deposit,,,,,Yilgarn Craton,Warakurna Large Igneous Province,,Gascoyne Paleovalley,"Marymia Dome,West Australian Element,Yilgarn Craton",Deposit
deposit_3826,513611,NT,"133.286,-21.637",mineral deposit,,Magmatic,Ultramafic and (or) mafic-layered intrusion,U-M layered intrusion iron-titanium-vanadium,Aileron Province,Kalkarindji Igneous Province,,Georgina Basin,"Aileron Province,Arunta Orogen,North Australian Element",Deposit
deposit_3827,513616,WA,"119.289,-21.537",operating mine,,Basin chemical,Iron formation,,Pilbara Craton,Warakurna Large Igneous Province,,,"Pilbara Craton,West Australian Element",Deposit
deposit_3828,513629,WA,"118.461,-20.937",mineral deposit,,,,,Pilbara Craton,Warakurna Large Igneous Province,,,"Pilbara Craton,West Australian Element",Deposit
deposit_3829,513704,QLD,"151.8549,-26.6123",mineral deposit,,,,,Tarong Basin,,,,"New England Orogen,Tasman Element,Wandilla Province",Deposit
deposit_3830,513706,QLD,"150.0338,-26.4361",mineral deposit,,,,,Surat Basin,,,"Bowen Basin,Surat Basin","Connors-Auburn Province,New England Orogen,Tasman Element",Deposit
deposit_3831,513708,QLD,"152.702,-25.452",feasibility,,,,,Maryborough Basin,,,Maryborough Basin,Tasman Element,Deposit
deposit_3832,513733,WA,"122.2241,-30.5209",mineral deposit,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3833,561110,WA,"123.1924,-31.8199",operating mine,,Magmatic,Ultramafic and (or) mafic intrusion,U-M intrusion nickel-copper-PGE,Fraser Zone,,,,"Albany-Fraser Orogen,Central Australian Element,Fraser Zone",Deposit
deposit_3834,567434,SA,"139.7013,-33.0602",mineral deposit,,Basin chemical,Iron formation,,Delamerian Orogen,,,,"Delamerian Orogen,South Australian Element",Deposit
deposit_3835,567444,WA,"118.6631,-30.5288",mineral deposit,,,,,,,,Deborah Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3836,567450,WA,"118.4263,-30.6803",mineral deposit,,,,,,,,Deborah Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3837,567537,QLD,"140.2842,-20.9639",mineral deposit,,,,,Mount Isa Orogen,,,,"Mitakoodi Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_3838,567681,WA,"115.6363,-30.4009",mineral deposit,,,,,,,,"Dandaragan Trough,Perth Basin","Pinjarra Element,Pinjarra Orogen",Deposit
deposit_3839,568062,WA,"115.0757,-22.5326",mineral deposit,Mesozoic,,,,,Warakurna Large Igneous Province,,Northern Carnarvon Basin,"Gascoyne Province,West Australian Element",Deposit
deposit_3840,568082,QLD,"139.4337,-20.6805",mineral deposit,,Regional metasomatic,Alkali-calcic,Albitite-hosted uranium,Mount Isa Orogen,,,,"Leichhardt River Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_3841,568084,QLD,"139.421,-20.6795",mineral deposit,,Regional metasomatic,Alkali-calcic,Albitite-hosted uranium,Mount Isa Orogen,,,,"Mount Isa Orogen,North Australian Element,Sybella Domain",Deposit
deposit_3842,568148,WA,"120.5091,-23.4206",mineral deposit,,,,,Hamersley Basin,"Kalkarindji Igneous Province,Warakurna Large Igneous Province",,Fortescue Basin,"Pilbara Craton,West Australian Element",Deposit
deposit_3843,568150,QLD,"140.803,-20.9785",mineral deposit,,,,,Mount Isa Orogen,,,,"Mount Isa Orogen,North Australian Element,Soldiers Cap Domain",Deposit
deposit_3844,568208,WA,"118.6803,-27.0553",mineral deposit,,,,,,,,Hope Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_3845,568312,WA,"118.1883,-27.3555",mineral deposit,Archean,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Bimodal felsic VMS,"Yilgarn Craton, Murchison Domain (Youanmi Terrane)",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3846,568313,WA,"116.5251,-20.8731",mineral deposit,,Basin chemical,Iron formation,Superior-type banded iron formation,Pilbara Craton,Warakurna Large Igneous Province,Ruth Well Nickel Metallogenic Province,,"Pilbara Craton,West Australian Element",Deposit
deposit_3847,568323,WA,"119.348,-25.5443",mineral deposit,,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Mafic-siliciclastic VMS,Yilgarn Craton,Warakurna Large Igneous Province,,"Bryah Basin,Yerrida Basin","West Australian Element,Yilgarn Craton",Deposit
deposit_3848,568352,SA,"140.6189,-32.415",mineral deposit,,Basin chemical,Iron formation,,New England Orogen,,,,"Delamerian Orogen,South Australian Element",Deposit
deposit_3849,568354,WA,"119.7343,-25.4624",mineral deposit,,,,,Yilgarn Craton,Warakurna Large Igneous Province,,Yerrida Basin,"West Australian Element,Yilgarn Craton",Deposit
deposit_3850,568357,QLD,"140.5565,-21.0479",mineral deposit,,,,,Mount Isa Orogen,,,,"Marimo-Staveley Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_3851,568371,WA,"119.5965,-23.1214",mineral deposit,,,,,Hamersley Basin,Warakurna Large Igneous Province,,"Fortescue Basin,Hamersley Basin","Pilbara Craton,West Australian Element",Deposit
deposit_3852,568432,WA,"116.8711,-29.0228",closed,,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3853,568571,WA,"116.1369,-21.6456",mineral deposit,,,,,Hamersley Basin,Warakurna Large Igneous Province,,"Ashburton Basin,Fortescue Basin,Hamersley Basin,Northern Carnarvon Basin,Robe Paleovalley","Pilbara Craton,West Australian Element",Deposit
deposit_3854,568934,NSW,"152.3372,-28.9353",mineral deposit,,,,,New England Orogen,,,,"New England Orogen,Tasman Element,Woolomin Province",Deposit
deposit_3855,568936,NSW,"152.3349,-28.9284",mineral deposit,,,,,New England Orogen,,,,"New England Orogen,Tasman Element,Woolomin Province",Deposit
deposit_3856,568938,NSW,"152.3846,-28.9149",historic mine,,,,,New England Orogen,,,,"New England Orogen,Tasman Element,Woolomin Province",Deposit
deposit_3857,568940,QLD,"150.2833,-26.2833",mineral deposit,,,,,Surat Basin,,,Surat Basin,"Connors-Auburn Province,New England Orogen,Tasman Element",Deposit
deposit_3858,568960,QLD,"148.3,-25.45",mineral deposit,,,,,Surat Basin,,,"Bowen Basin,Surat Basin","Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_3859,568964,QLD,"150.175,-26.1167",mineral deposit,,,,,Surat Basin,,,"Bowen Basin,Surat Basin","Connors-Auburn Province,New England Orogen,Tasman Element",Deposit
deposit_3860,865433,Western Australia,"119.733,-23.2177",mineral deposit,,,,,,Warakurna Large Igneous Province,,"Fortescue Basin,Hamersley Basin","Pilbara Craton,West Australian Element",Deposit
deposit_3861,865441,Western Australia,"122.4979,-29.4596",mineral deposit,,,,,,,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3862,865464,Western Australia,"119.1646,-25.6492",mineral deposit,,,,,,Warakurna Large Igneous Province,,"Bryah Basin,Padbury Basin","West Australian Element,Yilgarn Craton",Deposit
deposit_3863,865599,Western Australia,"119.2831,-28.0922",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3864,865601,Western Australia,"119.249,-28.0957",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3865,865609,Western Australia,"121.1865,-30.9171",mineral deposit,,,,,,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3866,865613,Western Australia,"121.1912,-30.9205",mineral deposit,,,,,,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3867,865615,Western Australia,"121.1758,-30.9482",mineral deposit,,,,,,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3868,865627,Western Australia,"121.583,-30.3842",mineral deposit,,,,,,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3869,865629,Western Australia,"117.6878,-29.2508",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3870,865653,Western Australia,"121.0778,-29.6953",mineral deposit,,,,,,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3871,865658,Western Australia,"117.8242,-28.0546",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3872,865660,Western Australia,"117.7925,-28.0686",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3873,865663,Western Australia,"117.79,-28.0717",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3874,865665,Western Australia,"117.832,-27.9634",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3875,865668,Western Australia,"122.3947,-28.53",mineral deposit,,,,,,,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3876,865697,Western Australia,"122.2539,-29.1732",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3877,866811,Victoria,"143.4509,-35.6032",under development,,Erosional,Placer,Heavy mineral sands,Murray Basin,,,Murray Basin,"Lachlan Orogen,Stawell Zone,Tasman Element",Deposit
deposit_3878,866841,Western Australia,"117.1182,-20.8545",mineral deposit,,,,,,Warakurna Large Igneous Province,Radio Hill Nickel Metallogenic Province,,"Pilbara Craton,West Australian Element",Deposit
deposit_3879,867060,Western Australia,"122.5373,-30.871",mineral deposit,,Magmatic,Pegmatite,LCT pegmatite,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3880,867640,Queensland,"140.4772,-20.6746",mineral deposit,,,,,,,,,"Mitakoodi Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_3881,869704,Western Australia,"121.7965,-31.348",mineral deposit,,,,,,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3882,869987,Queensland,"145.1396,-17.9485",mineral deposit,,,,,,,,,"Greenvale Province,Tasman Element,Thomson Orogen",Deposit
deposit_3883,869992,New South Wales,"146.9202,-31.4228",mineral deposit,,,,,,,,,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_3884,870279,Western Australia,"121.621,-30.0584",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3885,870283,Western Australia,"121.6784,-31.1778",mineral deposit,,,,,,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3886,870287,Western Australia,"117.1143,-20.8515",mineral deposit,,,,,,Warakurna Large Igneous Province,Radio Hill Nickel Metallogenic Province,,"Pilbara Craton,West Australian Element",Deposit
deposit_3887,870298,Western Australia,"116.9848,-28.7629",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3888,870299,Western Australia,"116.9848,-28.7629",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3889,870387,Queensland,"142.0151,-20.6073",mineral deposit,,Basin chemical,Black shale,Black shale vanadium ± Mo ± Ni,,,,"Eromanga Basin,Galilee Basin","Mount Isa Orogen,North Australian Element,Soldiers Cap Domain",Deposit
deposit_3890,877734,Western Australia,"120.9717,-27.5607",mineral deposit,,,,,,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3891,877736,Queensland,"144.2582,-17.096",mineral deposit,,,,,,,,Etheridge Province,Tasman Element,Deposit
deposit_3892,878104,Western Australia,"115.1422,-30.0162",mineral deposit,,,,,,,,Perth Basin,"Pinjarra Element,Pinjarra Orogen",Deposit
deposit_3893,880261,Western Australia,"122.3759,-28.6325",mineral deposit,,,,,,,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3894,880764,Western Australia,"122.3759,-28.6325",mineral deposit,,,,,,,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_3895,880770,Western Australia,"122.3759,-28.6325",mineral deposit,,,,,,,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
