:START_ID,:END_ID,:TYPE,ROLE:string
deposit_1009,commodity_0073,HAS,Primary
deposit_1010,commodity_0037,HAS,Secondary
deposit_1010,commodity_0040,HAS,Primary
deposit_1012,commodity_0010,HAS,Primary
deposit_1013,commodity_0010,HAS,Primary
deposit_1013,commodity_0026,HAS,Primary
deposit_1014,commodity_0010,HAS,Primary
deposit_1015,commodity_0026,HAS,Primary
deposit_1016,commodity_0018,HAS,Primary
deposit_1016,commodity_0086,HAS,Primary
deposit_1017,commodity_0015,HAS,Primary
deposit_1018,commodity_0037,HAS,Primary
deposit_1019,commodity_0010,HAS,Primary
deposit_1020,commodity_0010,HAS,Primary
deposit_1021,commodity_0057,HAS,Primary
deposit_1021,commodity_0066,HAS,Primary
deposit_1021,commodity_0105,HAS,Primary
deposit_1021,commodity_0139,HAS,Primary
deposit_1022,commodity_0010,HAS,Primary
deposit_1023,commodity_0010,HAS,Primary
deposit_1024,commodity_0026,HAS,Primary
deposit_1024,commodity_0071,HAS,Secondary
deposit_1025,commodity_0010,HAS,Primary
deposit_1026,commodity_0057,HAS,Primary
deposit_1026,commodity_0066,HAS,Secondary
deposit_1026,commodity_0105,HAS,Secondary
deposit_1026,commodity_0139,HAS,Primary
deposit_1027,commodity_0010,HAS,Primary
deposit_1028,commodity_0075,HAS,Primary
deposit_1029,commodity_0028,HAS,Primary
deposit_1030,commodity_0089,HAS,Primary
deposit_1031,commodity_0026,HAS,Primary
deposit_1032,commodity_0092,HAS,Primary
deposit_1032,commodity_0096,HAS,Primary
deposit_1033,commodity_0001,HAS,Primary
deposit_1033,commodity_0010,HAS,Primary
deposit_1033,commodity_0026,HAS,Primary
deposit_1033,commodity_0093,HAS,Primary
deposit_1033,commodity_0137,HAS,Primary
deposit_1034,commodity_0113,HAS,Primary
deposit_1035,commodity_0037,HAS,Primary
deposit_1036,commodity_0010,HAS,Primary
deposit_1037,commodity_0010,HAS,Primary
deposit_1038,commodity_0010,HAS,Primary
deposit_1039,commodity_0015,HAS,Primary
deposit_1040,commodity_0010,HAS,Primary
deposit_1041,commodity_0018,HAS,Primary
deposit_1041,commodity_0026,HAS,Primary
deposit_1042,commodity_0010,HAS,Primary
deposit_1043,commodity_0026,HAS,Primary
deposit_1044,commodity_0075,HAS,Primary
deposit_1045,commodity_0010,HAS,Primary
deposit_1046,commodity_0075,HAS,Primary
deposit_1047,commodity_0001,HAS,Primary
deposit_1047,commodity_0010,HAS,Primary
deposit_1048,commodity_0010,HAS,Primary
deposit_1049,commodity_0037,HAS,Primary
deposit_1049,commodity_0040,HAS,Primary
deposit_1050,commodity_0026,HAS,Primary
deposit_1051,commodity_0018,HAS,Primary
deposit_1051,commodity_0086,HAS,Primary
deposit_1052,commodity_0010,HAS,Primary
deposit_1053,commodity_0014,HAS,Primary
deposit_1054,commodity_0010,HAS,Primary
deposit_1054,commodity_0026,HAS,Primary
deposit_1055,commodity_0016,HAS,Primary
deposit_1056,commodity_0015,HAS,Primary
deposit_1057,commodity_0113,HAS,Primary
deposit_1058,commodity_0026,HAS,Primary
deposit_1059,commodity_0010,HAS,Primary
deposit_1060,commodity_0057,HAS,Primary
deposit_1060,commodity_0066,HAS,Primary
deposit_1060,commodity_0105,HAS,Primary
deposit_1060,commodity_0139,HAS,Primary
deposit_1061,commodity_0010,HAS,Primary
deposit_1062,commodity_0075,HAS,Primary
deposit_1063,commodity_0087,HAS,Primary
deposit_1064,commodity_0010,HAS,Primary
deposit_1064,commodity_0026,HAS,Primary
deposit_1065,commodity_0001,HAS,Primary
deposit_1065,commodity_0010,HAS,Primary
deposit_1065,commodity_0026,HAS,Primary
deposit_1066,commodity_0010,HAS,Primary
deposit_1066,commodity_0026,HAS,Primary
deposit_1067,commodity_0086,HAS,Primary
deposit_1068,commodity_0010,HAS,Primary
deposit_1068,commodity_0026,HAS,Primary
deposit_1069,commodity_0010,HAS,Primary
deposit_1070,commodity_0018,HAS,Primary
deposit_1070,commodity_0026,HAS,Primary
deposit_1070,commodity_0093,HAS,Primary
deposit_1070,commodity_0126,HAS,Primary
deposit_1070,commodity_0127,HAS,Primary
deposit_1071,commodity_0001,HAS,Primary
deposit_1071,commodity_0026,HAS,Primary
deposit_1072,commodity_0026,HAS,Primary
deposit_1073,commodity_0010,HAS,Primary
deposit_1074,commodity_0010,HAS,Primary
deposit_1075,commodity_0007,HAS,Primary
deposit_1076,commodity_0037,HAS,Primary
deposit_1076,commodity_0040,HAS,Secondary
deposit_1077,commodity_0037,HAS,Primary
deposit_1078,commodity_0124,HAS,Primary
deposit_1079,commodity_0040,HAS,Primary
deposit_1080,commodity_0010,HAS,Primary
deposit_1080,commodity_0026,HAS,Primary
deposit_1081,commodity_0057,HAS,Primary
deposit_1081,commodity_0066,HAS,Primary
deposit_1081,commodity_0105,HAS,Primary
deposit_1081,commodity_0139,HAS,Primary
deposit_1082,commodity_0037,HAS,Primary
deposit_1083,commodity_0026,HAS,Primary
deposit_1083,commodity_0079,HAS,Primary
deposit_1084,commodity_0113,HAS,Primary
deposit_1085,commodity_0010,HAS,Primary
deposit_1086,commodity_0026,HAS,Primary
deposit_1086,commodity_0079,HAS,Primary
deposit_1087,commodity_0010,HAS,Primary
deposit_1087,commodity_0026,HAS,Primary
deposit_1088,commodity_0015,HAS,Primary
deposit_1089,commodity_0026,HAS,Primary
deposit_1090,commodity_0010,HAS,Primary
deposit_1091,commodity_0001,HAS,Primary
deposit_1091,commodity_0010,HAS,Primary
deposit_1091,commodity_0018,HAS,Primary
deposit_1091,commodity_0026,HAS,Primary
deposit_1092,commodity_0001,HAS,Primary
deposit_1092,commodity_0010,HAS,Primary
deposit_1092,commodity_0026,HAS,Primary
deposit_1093,commodity_0010,HAS,Primary
deposit_1094,commodity_0010,HAS,Primary
deposit_1095,commodity_0018,HAS,Primary
deposit_1095,commodity_0086,HAS,Primary
deposit_1096,commodity_0067,HAS,Primary
deposit_1096,commodity_0068,HAS,Primary
deposit_1096,commodity_0113,HAS,Primary
deposit_1096,commodity_0116,HAS,Primary
deposit_1097,commodity_0010,HAS,Primary
deposit_1098,commodity_0018,HAS,Primary
deposit_1098,commodity_0086,HAS,Primary
deposit_1099,commodity_0057,HAS,Primary
deposit_1099,commodity_0066,HAS,Secondary
deposit_1099,commodity_0105,HAS,Secondary
deposit_1099,commodity_0139,HAS,Primary
deposit_1100,commodity_0057,HAS,Primary
deposit_1100,commodity_0066,HAS,Primary
deposit_1100,commodity_0105,HAS,Primary
deposit_1100,commodity_0139,HAS,Primary
deposit_1101,commodity_0057,HAS,Primary
deposit_1101,commodity_0066,HAS,Primary
deposit_1101,commodity_0105,HAS,Primary
deposit_1101,commodity_0139,HAS,Primary
deposit_1102,commodity_0057,HAS,Primary
deposit_1102,commodity_0066,HAS,Primary
deposit_1102,commodity_0105,HAS,Primary
deposit_1102,commodity_0139,HAS,Primary
deposit_1103,commodity_0010,HAS,Primary
deposit_1104,commodity_0015,HAS,Primary
deposit_1105,commodity_0010,HAS,Primary
deposit_1106,commodity_0010,HAS,Primary
deposit_1107,commodity_0010,HAS,Primary
deposit_1108,commodity_0010,HAS,Primary
deposit_1109,commodity_0010,HAS,Primary
deposit_1110,commodity_0037,HAS,Secondary
deposit_1110,commodity_0040,HAS,Primary
deposit_1111,commodity_0015,HAS,Primary
deposit_1112,commodity_0010,HAS,Primary
deposit_1113,commodity_0057,HAS,Primary
deposit_1113,commodity_0105,HAS,Secondary
deposit_1113,commodity_0139,HAS,Primary
deposit_1114,commodity_0001,HAS,Secondary
deposit_1114,commodity_0010,HAS,Primary
deposit_1114,commodity_0013,HAS,Secondary
deposit_1114,commodity_0026,HAS,Primary
deposit_1114,commodity_0093,HAS,Primary
deposit_1114,commodity_0137,HAS,Primary
deposit_1115,commodity_0001,HAS,Secondary
deposit_1115,commodity_0010,HAS,Primary
deposit_1115,commodity_0026,HAS,Secondary
deposit_1116,commodity_0126,HAS,Primary
deposit_1116,commodity_0127,HAS,Secondary
deposit_1116,commodity_0128,HAS,Secondary
deposit_1116,commodity_0129,HAS,Primary
deposit_1117,commodity_0010,HAS,Primary
deposit_1118,commodity_0010,HAS,Primary
deposit_1119,commodity_0126,HAS,Primary
deposit_1119,commodity_0127,HAS,Secondary
deposit_1120,commodity_0103,HAS,Primary
deposit_1120,commodity_0126,HAS,Primary
deposit_1120,commodity_0127,HAS,Primary
deposit_1121,commodity_0037,HAS,Secondary
deposit_1121,commodity_0040,HAS,Primary
deposit_1121,commodity_0128,HAS,Primary
deposit_1121,commodity_0129,HAS,Secondary
deposit_1122,commodity_0010,HAS,Primary
deposit_1123,commodity_0010,HAS,Primary
deposit_1124,commodity_0010,HAS,Primary
deposit_1125,commodity_0001,HAS,Secondary
deposit_1125,commodity_0010,HAS,Primary
deposit_1125,commodity_0018,HAS,Primary
deposit_1125,commodity_0026,HAS,Primary
deposit_1125,commodity_0093,HAS,Secondary
deposit_1125,commodity_0137,HAS,Primary
deposit_1126,commodity_0037,HAS,Primary
deposit_1127,commodity_0006,HAS,Primary
deposit_1127,commodity_0018,HAS,Secondary
deposit_1127,commodity_0026,HAS,Primary
deposit_1127,commodity_0037,HAS,Primary
deposit_1127,commodity_0072,HAS,Primary
deposit_1127,commodity_0086,HAS,Primary
deposit_1127,commodity_0095,HAS,Primary
deposit_1127,commodity_0107,HAS,Secondary
deposit_1128,commodity_0015,HAS,Primary
deposit_1129,commodity_0015,HAS,Primary
deposit_1130,commodity_0015,HAS,Primary
deposit_1131,commodity_0010,HAS,Primary
deposit_1131,commodity_0026,HAS,Primary
deposit_1132,commodity_0018,HAS,Primary
deposit_1132,commodity_0026,HAS,Primary
deposit_1133,commodity_0001,HAS,Primary
deposit_1133,commodity_0010,HAS,Primary
deposit_1133,commodity_0026,HAS,Primary
deposit_1133,commodity_0137,HAS,Primary
deposit_1134,commodity_0016,HAS,Primary
deposit_1135,commodity_0010,HAS,Primary
deposit_1136,commodity_0010,HAS,Primary
deposit_1137,commodity_0015,HAS,Primary
deposit_1138,commodity_0001,HAS,Secondary
deposit_1138,commodity_0010,HAS,Primary
deposit_1138,commodity_0093,HAS,Secondary
deposit_1138,commodity_0108,HAS,Primary
deposit_1139,commodity_0113,HAS,Primary
deposit_1140,commodity_0015,HAS,Primary
deposit_1141,commodity_0001,HAS,Secondary
deposit_1141,commodity_0026,HAS,Primary
deposit_1141,commodity_0093,HAS,Primary
deposit_1141,commodity_0137,HAS,Secondary
deposit_1142,commodity_0018,HAS,Secondary
deposit_1142,commodity_0026,HAS,Secondary
deposit_1142,commodity_0086,HAS,Primary
deposit_1143,commodity_0001,HAS,Primary
deposit_1143,commodity_0058,HAS,Primary
deposit_1143,commodity_0093,HAS,Primary
deposit_1143,commodity_0137,HAS,Primary
deposit_1144,commodity_0015,HAS,Primary
deposit_1145,commodity_0015,HAS,Primary
deposit_1146,commodity_0075,HAS,Primary
deposit_1147,commodity_0016,HAS,Primary
deposit_1148,commodity_0010,HAS,Primary
deposit_1149,commodity_0010,HAS,Primary
deposit_1150,commodity_0037,HAS,Secondary
deposit_1150,commodity_0040,HAS,Primary
deposit_1151,commodity_0015,HAS,Primary
deposit_1152,commodity_0037,HAS,Primary
deposit_1153,commodity_0016,HAS,Primary
deposit_1154,commodity_0037,HAS,Primary
deposit_1155,commodity_0010,HAS,Primary
deposit_1156,commodity_0010,HAS,Primary
deposit_1157,commodity_0037,HAS,Primary
deposit_1158,commodity_0089,HAS,Primary
deposit_1159,commodity_0010,HAS,Primary
deposit_1160,commodity_0057,HAS,Primary
deposit_1160,commodity_0066,HAS,Primary
deposit_1160,commodity_0105,HAS,Primary
deposit_1160,commodity_0139,HAS,Primary
deposit_1161,commodity_0089,HAS,Primary
deposit_1162,commodity_0001,HAS,Primary
deposit_1162,commodity_0026,HAS,Primary
deposit_1162,commodity_0093,HAS,Primary
deposit_1163,commodity_0010,HAS,Primary
deposit_1163,commodity_0026,HAS,Primary
deposit_1164,commodity_0010,HAS,Primary
deposit_1165,commodity_0010,HAS,Primary
deposit_1165,commodity_0026,HAS,Primary
deposit_1166,commodity_0037,HAS,Primary
deposit_1167,commodity_0079,HAS,Primary
deposit_1167,commodity_0113,HAS,Secondary
deposit_1167,commodity_0131,HAS,Secondary
deposit_1168,commodity_0037,HAS,Primary
deposit_1169,commodity_0026,HAS,Primary
deposit_1170,commodity_0010,HAS,Primary
deposit_1171,commodity_0010,HAS,Primary
deposit_1172,commodity_0113,HAS,Primary
deposit_1173,commodity_0113,HAS,Primary
deposit_1173,commodity_0114,HAS,Primary
deposit_1174,commodity_0072,HAS,Primary
deposit_1174,commodity_0073,HAS,Primary
deposit_1175,commodity_0075,HAS,Primary
deposit_1176,commodity_0026,HAS,Primary
deposit_1177,commodity_0001,HAS,Primary
deposit_1177,commodity_0010,HAS,Primary
deposit_1177,commodity_0026,HAS,Primary
deposit_1177,commodity_0093,HAS,Primary
deposit_1177,commodity_0137,HAS,Primary
deposit_1178,commodity_0010,HAS,Primary
deposit_1179,commodity_0010,HAS,Primary
deposit_1180,commodity_0026,HAS,Primary
deposit_1180,commodity_0113,HAS,Primary
deposit_1180,commodity_0131,HAS,Primary
deposit_1181,commodity_0006,HAS,Primary
deposit_1181,commodity_0113,HAS,Primary
deposit_1182,commodity_0010,HAS,Primary
deposit_1183,commodity_0010,HAS,Primary
deposit_1184,commodity_0010,HAS,Primary
deposit_1185,commodity_0010,HAS,Primary
deposit_1186,commodity_0113,HAS,Primary
deposit_1187,commodity_0018,HAS,Primary
deposit_1187,commodity_0086,HAS,Primary
deposit_1187,commodity_0109,HAS,Secondary
deposit_1188,commodity_0016,HAS,Primary
deposit_1189,commodity_0037,HAS,Primary
deposit_1189,commodity_0075,HAS,Primary
deposit_1190,commodity_0026,HAS,Primary
deposit_1191,commodity_0062,HAS,Primary
deposit_1191,commodity_0063,HAS,Primary
deposit_1192,commodity_0126,HAS,Primary
deposit_1192,commodity_0127,HAS,Primary
deposit_1193,commodity_0057,HAS,Primary
deposit_1193,commodity_0078,HAS,Primary
deposit_1193,commodity_0105,HAS,Primary
deposit_1193,commodity_0139,HAS,Primary
deposit_1194,commodity_0015,HAS,Primary
deposit_1195,commodity_0015,HAS,Primary
deposit_1196,commodity_0010,HAS,Primary
deposit_1197,commodity_0113,HAS,Primary
deposit_1198,commodity_0010,HAS,Primary
deposit_1199,commodity_0018,HAS,Primary
deposit_1199,commodity_0086,HAS,Primary
deposit_1200,commodity_0047,HAS,Primary
deposit_1200,commodity_0057,HAS,Primary
deposit_1200,commodity_0139,HAS,Primary
deposit_1201,commodity_0010,HAS,Primary
deposit_1202,commodity_0113,HAS,Primary
deposit_1202,commodity_0114,HAS,Primary
deposit_1203,commodity_0026,HAS,Primary
deposit_1204,commodity_0015,HAS,Primary
deposit_1205,commodity_0092,HAS,Primary
deposit_1205,commodity_0096,HAS,Primary
deposit_1206,commodity_0010,HAS,Primary
deposit_1207,commodity_0001,HAS,Primary
deposit_1207,commodity_0010,HAS,Primary
deposit_1207,commodity_0026,HAS,Primary
deposit_1208,commodity_0037,HAS,Primary
deposit_1208,commodity_0105,HAS,Primary
deposit_1208,commodity_0128,HAS,Primary
deposit_1208,commodity_0129,HAS,Secondary
deposit_1209,commodity_0010,HAS,Primary
deposit_1210,commodity_0010,HAS,Primary
deposit_1211,commodity_0018,HAS,Primary
deposit_1211,commodity_0026,HAS,Primary
deposit_1211,commodity_0086,HAS,Primary
deposit_1212,commodity_0037,HAS,Primary
deposit_1213,commodity_0126,HAS,Primary
deposit_1213,commodity_0127,HAS,Primary
deposit_1214,commodity_0010,HAS,Primary
deposit_1215,commodity_0037,HAS,Secondary
deposit_1215,commodity_0040,HAS,Primary
deposit_1216,commodity_0010,HAS,Primary
deposit_1216,commodity_0108,HAS,Primary
deposit_1217,commodity_0036,HAS,Primary
deposit_1217,commodity_0125,HAS,Primary
deposit_1217,commodity_0139,HAS,Primary
deposit_1218,commodity_0010,HAS,Primary
deposit_1219,commodity_0010,HAS,Primary
deposit_1220,commodity_0007,HAS,Primary
deposit_1221,commodity_0075,HAS,Primary
deposit_1222,commodity_0010,HAS,Primary
deposit_1222,commodity_0026,HAS,Primary
deposit_1223,commodity_0010,HAS,Primary
deposit_1223,commodity_0026,HAS,Primary
deposit_1224,commodity_0126,HAS,Primary
deposit_1224,commodity_0127,HAS,Primary
deposit_1225,commodity_0020,HAS,Primary
deposit_1225,commodity_0021,HAS,Primary
deposit_1225,commodity_0022,HAS,Primary
deposit_1226,commodity_0010,HAS,Primary
deposit_1227,commodity_0010,HAS,Primary
deposit_1228,commodity_0015,HAS,Primary
deposit_1229,commodity_0010,HAS,Primary
deposit_1229,commodity_0018,HAS,Primary
deposit_1229,commodity_0026,HAS,Primary
deposit_1229,commodity_0073,HAS,Primary
deposit_1229,commodity_0086,HAS,Primary
deposit_1229,commodity_0094,HAS,Primary
deposit_1229,commodity_0095,HAS,Primary
deposit_1229,commodity_0099,HAS,Primary
deposit_1229,commodity_0109,HAS,Primary
deposit_1230,commodity_0010,HAS,Primary
deposit_1230,commodity_0026,HAS,Primary
deposit_1231,commodity_0010,HAS,Primary
deposit_1232,commodity_0026,HAS,Primary
deposit_1233,commodity_0026,HAS,Primary
deposit_1234,commodity_0010,HAS,Primary
deposit_1235,commodity_0113,HAS,Primary
deposit_1236,commodity_0057,HAS,Primary
deposit_1236,commodity_0066,HAS,Primary
deposit_1236,commodity_0139,HAS,Primary
deposit_1237,commodity_0086,HAS,Primary
deposit_1238,commodity_0015,HAS,Primary
deposit_1239,commodity_0015,HAS,Primary
deposit_1240,commodity_0037,HAS,Primary
deposit_1241,commodity_0113,HAS,Primary
deposit_1241,commodity_0131,HAS,Primary
deposit_1241,commodity_0132,HAS,Primary
deposit_1243,commodity_0057,HAS,Primary
deposit_1243,commodity_0066,HAS,Primary
deposit_1243,commodity_0078,HAS,Primary
deposit_1243,commodity_0105,HAS,Primary
deposit_1243,commodity_0139,HAS,Primary
deposit_1244,commodity_0010,HAS,Primary
deposit_1245,commodity_0026,HAS,Primary
deposit_1245,commodity_0113,HAS,Primary
deposit_1246,commodity_0113,HAS,Primary
deposit_1247,commodity_0018,HAS,Primary
deposit_1247,commodity_0086,HAS,Primary
deposit_1248,commodity_0113,HAS,Primary
deposit_1248,commodity_0116,HAS,Primary
deposit_1248,commodity_0117,HAS,Primary
deposit_1249,commodity_0010,HAS,Primary
deposit_1249,commodity_0012,HAS,Primary
deposit_1249,commodity_0026,HAS,Primary
deposit_1250,commodity_0026,HAS,Primary
deposit_1251,commodity_0036,HAS,Primary
deposit_1251,commodity_0042,HAS,Primary
deposit_1252,commodity_0015,HAS,Primary
deposit_1253,commodity_0113,HAS,Primary
deposit_1254,commodity_0086,HAS,Primary
deposit_1255,commodity_0057,HAS,Primary
deposit_1255,commodity_0105,HAS,Primary
deposit_1255,commodity_0113,HAS,Primary
deposit_1255,commodity_0139,HAS,Primary
deposit_1256,commodity_0010,HAS,Primary
deposit_1257,commodity_0089,HAS,Primary
deposit_1258,commodity_0010,HAS,Primary
deposit_1259,commodity_0027,HAS,Primary
deposit_1259,commodity_0064,HAS,Primary
deposit_1259,commodity_0065,HAS,Primary
deposit_1259,commodity_0074,HAS,Primary
deposit_1260,commodity_0108,HAS,Primary
deposit_1261,commodity_0091,HAS,Primary
deposit_1261,commodity_0092,HAS,Primary
deposit_1261,commodity_0096,HAS,Primary
deposit_1262,commodity_0010,HAS,Primary
deposit_1263,commodity_0037,HAS,Primary
deposit_1264,commodity_0010,HAS,Primary
deposit_1264,commodity_0026,HAS,Primary
deposit_1265,commodity_0037,HAS,Primary
deposit_1265,commodity_0040,HAS,Primary
deposit_1266,commodity_0093,HAS,Primary
deposit_1266,commodity_0137,HAS,Primary
deposit_1267,commodity_0113,HAS,Primary
deposit_1268,commodity_0001,HAS,Primary
deposit_1268,commodity_0010,HAS,Primary
deposit_1268,commodity_0026,HAS,Primary
deposit_1269,commodity_0057,HAS,Primary
deposit_1269,commodity_0066,HAS,Primary
deposit_1269,commodity_0105,HAS,Primary
deposit_1269,commodity_0139,HAS,Primary
deposit_1270,commodity_0010,HAS,Primary
deposit_1270,commodity_0026,HAS,Primary
deposit_1271,commodity_0010,HAS,Primary
